,lift,freq,error,rule
396,1.6678272980501394,0.0033,0.0017,空運業 > -0.0976& 化学 > 0.0147& 水産・農林業 <= -0.0095& ガラス・土石製品 <= -0.0113& 陸運業 <= -0.0927& 卸売業 > -0.1909
925,1.6678272980501394,0.0075,0.0038,建設業 > 0.2175& 電気機器 <= 0.2722& 水産・農林業 > -0.0061& 金属製品 > 0.0159& 非鉄金属 > 0.2618& 輸送用機器 <= 0.1778
3236,1.6678272980501394,0.0025,0.0013,その他製品 > -0.2036& パルプ・紙 <= -0.0961& 陸運業 <= -0.0761& 海運業 <= 0.0696& サービス業 <= -0.0905& 繊維製品 > -0.0636
1115,1.6678272980501394,0.0008,0.0004,電気・ガス業 > -0.0908& 水産・農林業 <= -0.1035& 非鉄金属 <= 0.1569& 非鉄金属 > 0.0080& 証券・商品先物取引業 > -0.0073
288,1.6678272980501394,0.0008,0.0004,空運業 <= 0.0058& 保険業 > -0.1200& パルプ・紙 <= -0.0837& 医薬品 <= -0.2032& 卸売業 <= -0.0969
3239,1.6678272980501394,0.0008,0.0004,建設業 > -0.0114& その他製品 > -0.2036& パルプ・紙 <= -0.0961& 陸運業 <= -0.0761& 海運業 > 0.0696& 繊維製品 > -0.0636
2856,1.6678272980501394,0.0017,0.0008,その他金融業 > 0.0738& 食料品 > -0.0309& ガラス・土石製品 > -0.0262& その他製品 <= 0.0254& パルプ・紙 <= -0.0629& 鉄鋼 <= 0.0673
3916,1.6678272980501394,0.0008,0.0004,銀行業 > 0.0858& 情報・通信業 <= -0.0437& 電気機器 > -0.0410& 金属製品 <= 0.0490& その他製品 <= 0.0437& 陸運業 <= -0.0097
3258,1.6678272980501394,0.0008,0.0004,銀行業 > 0.0067& 機械 > 0.1841& 非鉄金属 <= 0.2113& 陸運業 > -0.0761& ゴム製品 <= 0.0526
73,1.6678272980501394,0.01,0.005,電気・ガス業 > -0.1154& 機械 > -0.2175& 陸運業 <= -0.0474& ゴム製品 <= -0.1585& 海運業 <= -0.1418& 鉄鋼 <= -0.1049
3108,1.6678272980501394,0.0008,0.0004,化学 > -0.2488& 情報・通信業 <= -0.1437& 電気・ガス業 <= -0.0932& その他金融業 > -0.1525& パルプ・紙 <= -0.0512& バリュー <= -0.775
3358,1.6678272980501394,0.0008,0.0004,情報・通信業 > 0.0156& 電気機器 <= 0.2588& 卸売業 <= -0.1908& 倉庫・運輸関連業 > -0.3174
1855,1.6678272980501394,0.0008,0.0004,機械 > -0.1315& その他製品 <= 0.1120& 非鉄金属 <= 0.2505& パルプ・紙 <= -0.1225& 陸運業 <= -0.0743& 証券・商品先物取引業 > -0.0232
29,1.6678272980501394,0.0025,0.0013,金属製品 > 0.0484& 非鉄金属 > -0.2020& 医薬品 > -0.0918& 陸運業 > 0.2489& ゴム製品 <= 0.1190& サービス業 > 0.1737
727,1.6678272980501394,0.0008,0.0004,空運業 > -0.1065& パルプ・紙 <= -0.0650& パルプ・紙 > -0.2027& 医薬品 > -0.0088& 鉄鋼 <= -0.0952& バリュー <= -0.435
713,1.6678272980501394,0.0008,0.0004,水産・農林業 <= -0.0018& 非鉄金属 > 0.1358& パルプ・紙 > -0.0948& 証券・商品先物取引業 > 0.5547& 輸送用機器 > 0.1108& マーケット > -1.22
2929,1.6678272980501394,0.0008,0.0004,非鉄金属 <= -0.2261& 陸運業 <= -0.0781& ゴム製品 <= -0.3689
2035,1.6678272980501394,0.0017,0.0008,電気機器 > -0.2269& 非鉄金属 <= -0.2121& パルプ・紙 <= -0.0891& マーケット <= -3.545
1828,1.6678272980501394,0.0058,0.0029,水産・農林業 <= -0.0495& ガラス・土石製品 > -0.1595& ガラス・土石製品 > -0.0783& 鉱業 > 0.1563& ゴム製品 <= 0.1892& 倉庫・運輸関連業 > -0.0404
3030,1.6678272980501394,0.0017,0.0008,化学 <= -0.0761& 情報・通信業 > -0.0581& 金属製品 <= 0.0556& 非鉄金属 > -0.2046& 倉庫・運輸関連業 <= -0.1301
3027,1.6678272980501394,0.0008,0.0004,化学 <= -0.0761& 水産・農林業 > -0.0106& 金属製品 <= 0.0556& 非鉄金属 <= -0.2046
674,1.6678272980501394,0.0017,0.0008,水産・農林業 <= 0.0301& 非鉄金属 <= -0.2845& パルプ・紙 <= -0.0948& パルプ・紙 <= -0.1824& 卸売業 <= -0.1021& 倉庫・運輸関連業 <= -0.2442
866,1.6678272980501394,0.0008,0.0004,機械 > 0.2514& パルプ・紙 > -0.0790& パルプ・紙 <= 0.1438& 精密機器 <= 0.1810& 鉄鋼 <= 0.2133
3011,1.6678272980501394,0.0008,0.0004,非鉄金属 <= 0.1559& パルプ・紙 > -0.0843& 不動産業 > 0.0951& 鉄鋼 > 0.0211& バリュー > 1.455
335,1.6678272980501394,0.0017,0.0008,電気機器 <= -0.1592& パルプ・紙 <= -0.1026& パルプ・紙 > -0.2581& 小売業 > -0.1991& 卸売業 <= -0.1048& マーケット <= -6.245
3648,1.6678272980501394,0.0033,0.0017,電気・ガス業 > -0.0965& 金属製品 > 0.0562& 非鉄金属 > 0.2318& 小売業 > 0.3125& 証券・商品先物取引業 > 0.2901& 卸売業 > 0.2806
1822,1.6678272980501394,0.0134,0.0067,水産・農林業 <= -0.0495& ガラス・土石製品 > -0.1595& パルプ・紙 > -0.1202& 陸運業 > -0.0891& ゴム製品 > 0.0497& 倉庫・運輸関連業 <= -0.0404
990,1.6678272980501394,0.0008,0.0004,非鉄金属 > -0.1459& 非鉄金属 <= 0.1470& パルプ・紙 <= -0.0644& 医薬品 > 0.0555& 輸送用機器 > 0.0451& 倉庫・運輸関連業 > -0.0724
1133,1.6678272980501394,0.0008,0.0004,医薬品 > -0.2720& 証券・商品先物取引業 <= -0.2149& 卸売業 <= -0.1909& サイズ > 0.625& バリュー > 0.935
995,1.6678272980501394,0.0025,0.0013,食料品 > -0.1146& 機械 <= -0.0261& 非鉄金属 <= 0.2698& パルプ・紙 > -0.0644& 海運業 > 0.1059& サービス業 <= 0.0590
372,1.6678272980501394,0.0008,0.0004,空運業 <= -0.0976& 情報・通信業 > -0.2851& 石油・石炭製品 <= -0.2511& 不動産業 <= -0.2600& 海運業 <= -0.0762& 鉄鋼 > -0.3018
999,1.6678272980501394,0.0008,0.0004,電気機器 <= 0.1979& その他金融業 > -0.0063& 食料品 > -0.1146& 非鉄金属 > 0.2698& パルプ・紙 > -0.0644& サービス業 <= 0.0590
1871,1.6678272980501394,0.0025,0.0013,水産・農林業 > -0.0629& 金属製品 > 0.0562& 非鉄金属 <= 0.2505& パルプ・紙 <= -0.0640& 陸運業 > -0.0743& 陸運業 > 0.0381
3031,1.6678272980501394,0.0008,0.0004,化学 <= -0.0761& 金属製品 <= 0.0556& 非鉄金属 > -0.2046& ゴム製品 <= -0.2248& 倉庫・運輸関連業 > -0.1301& サイズ <= -1.24
3655,1.6678272980501394,0.0008,0.0004,食料品 > -0.0456& ガラス・土石製品 <= -0.1015& 機械 <= -0.1149& パルプ・紙 <= -0.0874& パルプ・紙 > -0.1824& 鉄鋼 > -0.0714
3945,1.6678272980501394,0.0008,0.0004,その他製品 <= 0.0280& 非鉄金属 <= -0.2435& 精密機器 <= 0.1012& 陸運業 <= -0.0641& ゴム製品 <= -0.3689& サービス業 > -0.3118
822,1.6678272980501394,0.0008,0.0004,情報・通信業 > -0.0682& 食料品 <= 0.0559& 鉱業 > 0.3464& 非鉄金属 <= 0.2678& 非鉄金属 > -0.2038& 小売業 <= 0.0349
1785,1.6678272980501394,0.0008,0.0004,水産・農林業 > 0.0025& 金属製品 <= 0.0459& 海運業 > 0.1394& 鉄鋼 > -0.1012& サービス業 <= 0.0625& マーケット > 3.005
1018,1.6678272980501394,0.0033,0.0017,電気機器 > 0.1027& 電気・ガス業 <= -0.0897& 水産・農林業 <= -0.1139& 不動産業 <= 0.0438& サービス業 > -0.1084
799,1.6678272980501394,0.0017,0.0008,空運業 > -0.0900& 電気機器 > 0.1973& 電気・ガス業 <= -0.0383& パルプ・紙 <= 0.2039& 精密機器 > 0.1116& 精密機器 > 0.3111
3536,1.6678272980501394,0.0008,0.0004,電気機器 > 0.2591& パルプ・紙 > 0.2109& 陸運業 > -0.0824& ゴム製品 > 0.0609& マーケット <= 0.165
931,1.6678272980501394,0.0033,0.0017,電気・ガス業 <= -0.1154& その他金融業 <= -0.2675& 石油・石炭製品 <= -0.0591& 石油・石炭製品 <= -0.1235& 鉄鋼 <= 0.0793& 輸送用機器 <= 0.1064
3584,1.6678272980501394,0.0008,0.0004,電気・ガス業 > -0.0853& 鉱業 <= -0.2080& 非鉄金属 <= -0.2044& ゴム製品 <= -0.2845& 鉄鋼 > -0.2320& マーケット > -6.405
704,1.6678272980501394,0.0008,0.0004,非鉄金属 <= 0.1358& パルプ・紙 > -0.0948& パルプ・紙 <= -0.0593& 陸運業 <= 0.0439& 輸送用機器 > 0.1108& 繊維製品 > 0.0076
1887,1.6678272980501394,0.0008,0.0004,銀行業 > 0.2670& 建設業 > 0.2401& 機械 > 0.2748& 非鉄金属 > 0.2505& 陸運業 > 0.2643& 倉庫・運輸関連業 > 0.0933
2933,1.6678272980501394,0.0017,0.0008,非鉄金属 <= -0.2261& 陸運業 <= -0.0781& ゴム製品 > -0.3689& 海運業 > -0.1067
2931,1.6678272980501394,0.0017,0.0008,銀行業 > -0.1069& 非鉄金属 <= -0.2261& 陸運業 <= -0.0781& ゴム製品 > -0.3689& 海運業 <= -0.1067& 倉庫・運輸関連業 <= -0.1261
608,1.6678272980501394,0.0084,0.0042,銀行業 <= -0.0422& 電気・ガス業 <= 0.0120& 水産・農林業 > 0.0025& パルプ・紙 <= -0.0650& 鉄鋼 <= 0.0616& 鉄鋼 <= -0.0664
2935,1.6678272980501394,0.0017,0.0008,非鉄金属 > -0.2261& 医薬品 <= -0.0168& 陸運業 <= -0.0781& 小売業 <= -0.1425& 不動産業 > -0.1637& 鉄鋼 <= -0.0958
278,1.6678272980501394,0.0008,0.0004,非鉄金属 > 0.2329& パルプ・紙 > -0.0655& 小売業 > 0.2540& ゴム製品 > 0.0245& サービス業 <= 0.1845& マーケット > 2.295
1508,1.6678272980501394,0.0008,0.0004,銀行業 <= -0.4386& 非鉄金属 <= -0.2288& 陸運業 <= -0.0736
1492,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.1438& 機械 > -0.1349& パルプ・紙 <= -0.1023& 陸運業 <= -0.1170& 小売業 > -0.1671& 繊維製品 <= -0.0528
2432,1.6678272980501394,0.0008,0.0004,水産・農林業 > -0.0513& 機械 > 0.1731& 金属製品 > 0.0527& 証券・商品先物取引業 <= 0.6460& 海運業 > 0.1941& サイズ > 1.09
2435,1.6678272980501394,0.0008,0.0004,その他金融業 <= -0.5053& 非鉄金属 <= -0.1996& 鉄鋼 <= 0.2413
510,1.6678272980501394,0.0008,0.0004,銀行業 > -0.0927& 情報・通信業 <= -0.0443& 電気機器 <= -0.0689& 石油・石炭製品 <= 0.0900& 石油・石炭製品 <= -0.2413& 卸売業 > -0.1770
2454,1.6678272980501394,0.0008,0.0004,水産・農林業 <= 0.0111& 金属製品 > 0.1018& ゴム製品 <= 0.1033& 鉄鋼 > 0.2413& 輸送用機器 > 0.0987
2461,1.6678272980501394,0.0008,0.0004,金属製品 <= 0.3309& パルプ・紙 <= 0.2387& 不動産業 <= 0.0472& ゴム製品 > 0.1033& 鉄鋼 > 0.2413& 繊維製品 <= 0.3114
2242,1.6678272980501394,0.0008,0.0004,銀行業 > 0.1505& 情報・通信業 > 0.2080& 電気・ガス業 > -0.0905& 水産・農林業 <= -0.0002& 海運業 > -0.1109& 輸送用機器 > 0.1125
2465,1.6678272980501394,0.0008,0.0004,精密機器 <= 0.1451& ゴム製品 > 0.1033& 鉄鋼 > 0.2413& 繊維製品 > 0.3114
3461,1.6678272980501394,0.0008,0.0004,鉱業 > -0.1701& 非鉄金属 <= -0.2322& パルプ・紙 <= -0.0651& 小売業 <= -0.2007& 海運業 <= 0.1941& 鉄鋼 <= -0.0964
3499,1.6678272980501394,0.0008,0.0004,銀行業 > 0.1062& 金属製品 > 0.0351& 石油・石炭製品 <= 0.2464& 証券・商品先物取引業 <= 0.0523& 海運業 > 0.1941
2489,1.6678272980501394,0.0008,0.0004,銀行業 > -0.0189& 保険業 <= -0.1151& 機械 <= 0.0376& 不動産業 > -0.2125& 鉄鋼 > -0.1134& 鉄鋼 > 0.0303
518,1.6678272980501394,0.005,0.0025,情報・通信業 <= -0.0443& 電気機器 > -0.0689& 食料品 > 0.0346& 医薬品 > -0.0330& 精密機器 <= 0.0105& 卸売業 > -0.1770
520,1.6678272980501394,0.0008,0.0004,情報・通信業 <= -0.0443& 電気機器 > -0.0689& 金属製品 > 0.0579& 精密機器 > 0.0105& 小売業 <= -0.0899& 卸売業 > -0.1770
3500,1.6678272980501394,0.0008,0.0004,銀行業 > 0.1062& その他金融業 <= 0.0610& 金属製品 > 0.0351& 石油・石炭製品 <= 0.2464& 証券・商品先物取引業 > 0.0523& 海運業 > 0.1941
2223,1.6678272980501394,0.0017,0.0008,電気・ガス業 > -0.0905& 水産・農林業 <= -0.2102& ガラス・土石製品 <= -0.2250& 石油・石炭製品 <= -0.2410& ゴム製品 <= -0.1727& 海運業 <= -0.1109
532,1.6678272980501394,0.0008,0.0004,空運業 > -0.0694& 空運業 <= 0.0422& 情報・通信業 > -0.0443& 鉱業 <= 0.0545& 非鉄金属 > 0.2512& 卸売業 > -0.1770
2219,1.6678272980501394,0.0017,0.0008,電気機器 <= 0.1584& 電気・ガス業 <= -0.0905& 機械 <= 0.1817& その他製品 > 0.0246& 医薬品 > 0.0446
3886,1.6678272980501394,0.0008,0.0004,空運業 > 0.0787& 銀行業 > 0.1332& 金属製品 <= 0.0510& 陸運業 > -0.0743& 繊維製品 > -0.0595
536,1.6678272980501394,0.0008,0.0004,非鉄金属 <= -0.2178& 医薬品 <= -0.2594& 不動産業 <= -0.2176& 鉄鋼 <= -0.1029& 卸売業 <= -0.1905
3431,1.6678272980501394,0.0017,0.0008,電気機器 > 0.1287& 電気・ガス業 <= -0.0897& 海運業 > 0.0065& サービス業 > -0.1082& 輸送用機器 <= 0.0963& サイズ > -1.285
189,1.6678272980501394,0.0025,0.0013,食料品 <= -0.0196& ガラス・土石製品 <= 0.2327& 金属製品 > 0.0516& 非鉄金属 > 0.2192& パルプ・紙 > 0.0943& 倉庫・運輸関連業 > 0.1048
505,1.6678272980501394,0.0008,0.0004,情報・通信業 <= 0.0254& 機械 <= -0.0967& 非鉄金属 > -0.5439& 証券・商品先物取引業 > -0.2031& 繊維製品 <= -0.2312& 卸売業 <= -0.1770
1510,1.6678272980501394,0.0008,0.0004,銀行業 > -0.4386& 電気・ガス業 > -0.0842& 非鉄金属 <= -0.2288& 陸運業 <= -0.0736& 倉庫・運輸関連業 <= -0.2515
1397,1.6678272980501394,0.0017,0.0008,空運業 > -0.0611& 化学 <= -0.0678& 非鉄金属 <= -0.2023& パルプ・紙 <= -0.0816& パルプ・紙 > -0.2112& ゴム製品 <= -0.2826
3491,1.6678272980501394,0.0008,0.0004,銀行業 <= 0.1062& 水産・農林業 <= -0.0858& ガラス・土石製品 <= 0.0375& 海運業 > 0.1941& 海運業 > 0.2038& マーケット <= 1.7
120,1.6678272980501394,0.0033,0.0017,空運業 <= -0.1543& 機械 > -0.0822& パルプ・紙 <= -0.1036& パルプ・紙 <= -0.1193& 海運業 > -0.2405& 卸売業 > -0.1018
1603,1.6678272980501394,0.0017,0.0008,化学 <= 0.2079& 化学 <= 0.1584& 鉱業 <= 0.0472& 陸運業 > -0.0776& ゴム製品 > 0.0775& 鉄鋼 > 0.3444
124,1.6678272980501394,0.0008,0.0004,空運業 > -0.1543& 化学 > -0.1033& パルプ・紙 <= -0.1036& 輸送用機器 <= -0.1038& 卸売業 > -0.1018& 倉庫・運輸関連業 <= -0.0152
3490,1.6678272980501394,0.0008,0.0004,銀行業 <= 0.1062& 海運業 > 0.1941& 海運業 <= 0.2038& 海運業 > 0.2033& マーケット <= 1.7
1585,1.6678272980501394,0.0008,0.0004,化学 > -0.0624& 陸運業 <= -0.0776& サービス業 > 0.0150& 輸送用機器 <= -0.1149
1623,1.6678272980501394,0.0008,0.0004,化学 <= 0.0755& 電気機器 <= 0.0938& 金属製品 <= 0.0563& 鉱業 > -0.1206& その他製品 > 0.0373& マーケット <= -2.81
492,1.6678272980501394,0.0008,0.0004,化学 > 0.0863& 電気・ガス業 <= -0.0426& パルプ・紙 <= 0.2352& 鉄鋼 > 0.5042& 輸送用機器 > 0.1657& バリュー <= 0.055
493,1.6678272980501394,0.0008,0.0004,化学 > 0.0863& 電気・ガス業 <= -0.0426& パルプ・紙 <= 0.2352& 鉄鋼 > 0.5042& 輸送用機器 > 0.1657& バリュー > 0.055
1626,1.6678272980501394,0.0017,0.0008,化学 <= 0.0755& 電気機器 > 0.0938& ガラス・土石製品 <= -0.0111& 金属製品 <= 0.0563& その他製品 > 0.0373& サイズ > -0.5
2,1.6678272980501394,0.0008,0.0004,保険業 <= -0.1292& 非鉄金属 <= -0.2020& パルプ・紙 > -0.2636& 小売業 > -0.2663& 鉄鋼 <= -0.1191& 倉庫・運輸関連業 <= -0.2442
3847,1.6678272980501394,0.0008,0.0004,電気機器 > 0.2911& 鉱業 <= 0.3162& 石油・石炭製品 <= 0.2455& 海運業 > 0.1968& 海運業 <= 0.2422
1565,1.6678272980501394,0.1278,0.0639,銀行業 <= 0.1211& ガラス・土石製品 <= 0.3071& 金属製品 <= 0.0614& 非鉄金属 > -0.2044& パルプ・紙 <= -0.0719& 陸運業 > -0.0786
3846,1.6678272980501394,0.0008,0.0004,電気機器 <= 0.2911& 鉱業 <= 0.3162& 石油・石炭製品 <= 0.2455& 海運業 > 0.1968& 海運業 <= 0.2422& 海運業 > 0.2416
112,1.6678272980501394,0.0008,0.0004,建設業 > -0.1867& その他製品 <= -0.0639& パルプ・紙 <= -0.1036& 小売業 <= -0.2106& 卸売業 <= -0.1018& マーケット > -6.945
1937,1.6678272980501394,0.0008,0.0004,空運業 > -0.0155& 食料品 <= 0.0978& 非鉄金属 <= -0.2118& パルプ・紙 > -0.2112& 小売業 <= -0.1552& サービス業 > -0.3186
1554,1.6678272980501394,0.0008,0.0004,空運業 > -0.0584& 建設業 > -0.2012& 水産・農林業 > -0.1724& 非鉄金属 <= -0.2044& 小売業 > -0.2627& マーケット <= -3.42
2365,1.6678272980501394,0.0008,0.0004,非鉄金属 > -0.0285& 精密機器 <= -0.0648& 陸運業 <= -0.0831& サービス業 > -0.1344& 繊維製品 > -0.0372& 卸売業 > -0.1920
2373,1.6678272980501394,0.0008,0.0004,ガラス・土石製品 <= -0.0350& パルプ・紙 > -0.1868& 陸運業 > -0.0831& 鉄鋼 <= -0.1142& 輸送用機器 <= 0.0701& サイズ > 1.945
1539,1.6678272980501394,0.0008,0.0004,非鉄金属 <= 0.1792& パルプ・紙 > -0.0717& 石油・石炭製品 <= -0.1626& 医薬品 <= -0.0061& 陸運業 > -0.0736& 鉄鋼 > -0.0964
2378,1.6678272980501394,0.0058,0.0029,食料品 <= -0.0247& ガラス・土石製品 > -0.0350& 鉱業 <= 0.1046& その他製品 <= 0.0215& パルプ・紙 <= -0.0669& 陸運業 > -0.0831
3479,1.6678272980501394,0.0017,0.0008,機械 > 0.0952& 鉱業 > 0.2215& パルプ・紙 > -0.0651& 海運業 <= 0.1941& 海運業 > 0.1870& 輸送用機器 <= 0.1154
2143,1.6678272980501394,0.0008,0.0004,建設業 <= -0.2012& 機械 <= -0.5241& 非鉄金属 <= -0.2121& パルプ・紙 <= -0.0816& 鉄鋼 <= -0.3018
3429,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.0897& 海運業 > 0.0065& サービス業 > -0.1082& 輸送用機器 <= 0.0963& サイズ <= -1.285
2537,1.6678272980501394,0.0008,0.0004,機械 <= -0.0578& 精密機器 > -0.0366& 陸運業 <= -0.0834& 小売業 <= -0.1857& 輸送用機器 > -0.2637
1227,1.6678272980501394,0.0008,0.0004,金属製品 > 0.0562& 鉱業 > 0.4315& 非鉄金属 > 0.3292& 証券・商品先物取引業 > 0.3074& 海運業 > 0.1807& サービス業 <= 0.1427
1717,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= 0.0611& 非鉄金属 > 0.2182& 非鉄金属 <= 0.2223& 陸運業 > -0.0833& ゴム製品 > 0.0347& 倉庫・運輸関連業 <= 0.1068
3744,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.0932& 医薬品 > -0.1002& 海運業 <= 0.0389& 海運業 <= -0.1206& 輸送用機器 > -0.0261& 繊維製品 <= 0.1149
237,1.6678272980501394,0.0008,0.0004,電気・ガス業 > -0.0890& ガラス・土石製品 <= 0.4247& 金属製品 > 0.0617& 鉱業 > 0.1766& 精密機器 > 0.3206& 輸送用機器 > 0.1663
3409,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.0458& 非鉄金属 > 0.2478& 非鉄金属 <= 0.5844& バリュー > 0.785
3508,1.6678272980501394,0.0017,0.0008,非鉄金属 <= -0.2322& パルプ・紙 > -0.2465& 石油・石炭製品 <= -0.1329& 陸運業 <= -0.0824& 卸売業 > -0.5606& 卸売業 > -0.1927
461,1.6678272980501394,0.0008,0.0004,銀行業 <= -0.4386& 陸運業 <= -0.0859& 輸送用機器 <= 0.1657& 卸売業 <= -0.2154
2708,1.6678272980501394,0.0017,0.0008,空運業 <= -0.1282& 非鉄金属 <= -0.2595& 陸運業 <= -0.1008
1727,1.6678272980501394,0.0017,0.0008,建設業 <= 0.1481& 電気・ガス業 > 0.0611& 電気・ガス業 > 0.1010& 陸運業 > -0.0833& マーケット > 2.755
82,1.6678272980501394,0.0008,0.0004,空運業 <= -0.0367& 化学 <= -0.0597& 電気機器 <= -0.0173& 陸運業 <= -0.0761& 鉄鋼 > -0.1049& 繊維製品 <= -0.1782
1732,1.6678272980501394,0.0008,0.0004,空運業 > 0.0932& 建設業 > 0.1481& 電気・ガス業 > 0.0611& 陸運業 > -0.0833& サービス業 > 0.1479
2667,1.6678272980501394,0.0008,0.0004,空運業 <= 0.0807& 銀行業 <= -0.0095& ゴム製品 > -0.1316& 鉄鋼 <= -0.1134& マーケット <= -7.935
1224,1.6678272980501394,0.0008,0.0004,保険業 > 0.1355& 金属製品 > 0.0562& 証券・商品先物取引業 > 0.3074& 海運業 <= 0.1807& 海運業 > 0.1774& 繊維製品 > 0.2989
1222,1.6678272980501394,0.0017,0.0008,空運業 > 0.2754& 保険業 > 0.1355& 金属製品 > 0.0562& 証券・商品先物取引業 > 0.3074& 海運業 <= 0.1807& 繊維製品 <= 0.2989
458,1.6678272980501394,0.0008,0.0004,空運業 > -0.1261& 金属製品 > 0.0490& 鉱業 > 0.1648& 精密機器 > 0.1558& 小売業 <= 0.3028& マーケット > 2.47
3376,1.6678272980501394,0.0008,0.0004,空運業 > 0.2859& 銀行業 <= 0.3347& 電気機器 > 0.2588& 水産・農林業 > -0.0416& 鉱業 <= 0.3832& 鉄鋼 <= 0.5272
3374,1.6678272980501394,0.0017,0.0008,銀行業 <= 0.3347& 電気機器 > 0.2588& 水産・農林業 <= -0.0416& 鉱業 <= 0.3832& 鉄鋼 <= 0.5272
2802,1.6678272980501394,0.0008,0.0004,建設業 <= -0.0017& 電気・ガス業 <= -0.0908& 石油・石炭製品 <= -0.1305& 陸運業 > -0.0791& 証券・商品先物取引業 > -0.0802
2811,1.6678272980501394,0.0008,0.0004,空運業 <= 0.0422& 電気・ガス業 > -0.0908& パルプ・紙 <= -0.0852& 精密機器 <= -0.0714& 小売業 > -0.1815& マーケット <= -5.365
1147,1.6678272980501394,0.0008,0.0004,海運業 > 0.1942& 輸送用機器 <= 0.1810& 卸売業 > -0.1909& マーケット > 3.64
2834,1.6678272980501394,0.0008,0.0004,電気・ガス業 > -0.0908& その他金融業 <= 0.0556& 水産・農林業 <= -0.1127& パルプ・紙 > -0.0852& 精密機器 > 0.1042& 輸送用機器 > 0.0906
1687,1.6678272980501394,0.0008,0.0004,建設業 <= 0.2803& ガラス・土石製品 > 0.2806& 金属製品 > 0.0490& 金属製品 > 0.2283& サービス業 <= 0.1308
1281,1.6678272980501394,0.0167,0.0084,金属製品 <= 0.0484& 金属製品 <= -0.0226& 鉱業 <= 0.1987& パルプ・紙 > -0.0874& 陸運業 <= -0.0708& 鉄鋼 > -0.1044
3414,1.6678272980501394,0.0017,0.0008,電気・ガス業 > -0.0458& ガラス・土石製品 > 0.2814& 金属製品 <= 0.1378& 非鉄金属 > 0.2478& 陸運業 > 0.0484& 鉄鋼 > 0.2471
3762,1.6678272980501394,0.0042,0.0021,化学 > 0.0273& 電気・ガス業 > -0.0932& 非鉄金属 <= 0.1465& 陸運業 > -0.0040& 不動産業 <= -0.0141& 輸送用機器 <= 0.1866
3423,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.0897& その他金融業 > -0.0692& 非鉄金属 > -0.0183& 海運業 <= 0.0065& サービス業 <= -0.0707
194,1.6678272980501394,0.0017,0.0008,機械 <= -0.2493& その他製品 <= 0.0281& 陸運業 <= -0.0791& 輸送用機器 <= 0.1663& 倉庫・運輸関連業 <= -0.2515
2550,1.6678272980501394,0.0033,0.0017,化学 <= 0.0863& 食料品 <= -0.0135& 非鉄金属 > 0.0177& 陸運業 > -0.0834& 海運業 <= -0.0017& 繊維製品 > 0.0219
2206,1.6678272980501394,0.0008,0.0004,情報・通信業 <= -0.0542& 電気機器 > 0.2731& 非鉄金属 > -0.1996& 陸運業 > -0.0823& 小売業 > -0.1673& 海運業 <= 0.1881
1694,1.6678272980501394,0.0008,0.0004,空運業 <= -0.0042& 銀行業 <= -0.4386& 電気・ガス業 > -0.1345& 陸運業 <= -0.0833& 鉄鋼 <= -0.1763
3420,1.6678272980501394,0.0008,0.0004,電気・ガス業 <= -0.0897& その他金融業 <= -0.0692& 機械 <= -0.0970& その他製品 > -0.0626& 海運業 <= 0.0065& サービス業 <= -0.0707
1307,1.6678272980501394,0.0234,0.0117,建設業 > 0.1040& 建設業 <= 0.2824& 金属製品 > 0.0484& 精密機器 > 0.1306& サービス業 <= 0.1371& 倉庫・運輸関連業 > 0.0786
1338,1.6678272980501394,0.0017,0.0008,空運業 > 0.1207& 情報・通信業 > 0.1559& 機械 <= 0.1687& パルプ・紙 > -0.0872& サービス業 > -0.1147& 卸売業 <= 0.1440
553,1.6678272980501394,0.0025,0.0013,機械 <= -0.0946& パルプ・紙 <= -0.0858& 石油・石炭製品 <= 0.0419& 証券・商品先物取引業 <= -0.0149& 証券・商品先物取引業 <= -0.1961& 鉄鋼 > -0.1029
561,1.6678272980501394,0.0017,0.0008,電気機器 <= 0.2351& 保険業 > -0.0488& パルプ・紙 > -0.0858& 陸運業 <= -0.0823& 証券・商品先物取引業 <= -0.0149& 鉄鋼 > -0.1029
1703,1.6678272980501394,0.0008,0.0004,空運業 <= -0.0042& 空運業 > -0.0147& 銀行業 <= -0.0664& 非鉄金属 > -0.0783& 陸運業 <= -0.0833& 鉄鋼 > -0.1763
1909,1.6678272980501394,0.0008,0.0004,機械 <= 0.1719& その他製品 <= 0.0380& 非鉄金属 > -0.1486& パルプ・紙 > -0.0829& 不動産業 <= -0.2336& 証券・商品先物取引業 <= -0.4245
1319,1.6678272980501394,0.0008,0.0004,空運業 > -0.0640& 情報・通信業 > -0.0253& ガラス・土石製品 <= -0.0911& 保険業 > -0.0838& パルプ・紙 <= -0.0872
217,1.6678272980501394,0.0008,0.0004,化学 > 0.1855& その他製品 > 0.0281& 非鉄金属 > 0.1569& 医薬品 > 0.0416& 輸送用機器 <= 0.1663& 輸送用機器 <= 0.1008
