,lift,freq,error,rule
3921,3.335654596100279,0.0121,0.0,銀行業 <= 0.2451& 建設業 > 0.1510& 電気機器 > 0.1880& 水産・農林業 > 0.0470& 医薬品 <= 0.0780
3919,3.335654596100279,0.0004,0.0,銀行業 <= 0.2451& 化学 <= 0.1453& 建設業 > 0.1510& 電気機器 > 0.1880& 水産・農林業 <= 0.0470& 医薬品 <= 0.0780
3916,3.335654596100279,0.0008,0.0,建設業 <= 0.1510& 建設業 <= -0.1619& 電気機器 > 0.1880& 食料品 <= 0.0382& 金属製品 > 0.0015
1220,3.335654596100279,0.0271,0.0,空運業 > -0.0643& 建設業 > 0.1180& 金属製品 <= 0.1019& 精密機器 > 0.0781& 繊維製品 <= 0.1602
3914,3.335654596100279,0.0017,0.0,銀行業 > 0.4930& 電気機器 <= 0.1880& その他製品 > 0.0719& 精密機器 > 0.1306& サービス業 > 0.1300& 繊維製品 > 0.1542
1711,3.335654596100279,0.0013,0.0,保険業 > 0.3009& 金属製品 > 0.0459& 精密機器 <= 0.1229& 輸送用機器 > 0.1148
1217,3.335654596100279,0.0004,0.0,建設業 > 0.1180& 精密機器 <= 0.0781& 証券・商品先物取引業 <= 0.0325& サービス業 > 0.0792
1216,3.335654596100279,0.0004,0.0,建設業 > 0.1180& 精密機器 <= 0.0781& 証券・商品先物取引業 <= 0.0325& サービス業 <= 0.0792& サイズ > 0.76
3909,3.335654596100279,0.0017,0.0,電気機器 <= 0.1880& その他製品 > 0.0719& パルプ・紙 <= 0.0514& 精密機器 <= 0.1306& 繊維製品 > 0.1542
1210,3.335654596100279,0.0021,0.0,建設業 <= 0.1180& パルプ・紙 > -0.0629& 小売業 > -0.1428& ゴム製品 <= -0.3342& 卸売業 > -0.3023
3908,3.335654596100279,0.0054,0.0,電気機器 <= 0.1880& 鉱業 > 0.2879& その他製品 > 0.0719& 鉄鋼 > 0.1040& 繊維製品 <= 0.1542
2346,3.335654596100279,0.0033,0.0,水産・農林業 <= -0.0387& 金属製品 <= 0.0563& その他製品 <= 0.0277& 精密機器 <= 0.0567& 海運業 > 0.1404& 卸売業 > -0.0719
3905,3.335654596100279,0.0004,0.0,電気機器 <= 0.1880& 保険業 <= -0.2242& 鉱業 <= 0.2879& その他製品 > 0.0719& 不動産業 > -0.2242& 繊維製品 <= 0.1542
2301,3.335654596100279,0.0021,0.0,空運業 <= -0.2778& ガラス・土石製品 <= -0.0281& 機械 <= -0.1003& 鉱業 > -0.1257& 精密機器 > -0.2234
1197,3.335654596100279,0.0079,0.0,化学 <= -0.0761& 建設業 <= 0.1180& 食料品 <= -0.0939& その他製品 <= 0.0276& 非鉄金属 > -0.1644& パルプ・紙 <= -0.0629
1672,3.335654596100279,0.0004,0.0,空運業 > -0.0688& 金属製品 <= 0.1001& パルプ・紙 > -0.0829& 小売業 > 0.1079& 証券・商品先物取引業 > 0.2493& 鉄鋼 <= 0.3094
3846,3.335654596100279,0.0075,0.0,電気・ガス業 <= -0.1193& パルプ・紙 <= -0.0650& 小売業 <= -0.0339& 小売業 > -0.1930& サービス業 <= -0.1066& 繊維製品 <= -0.0503
3845,3.335654596100279,0.0167,0.0,パルプ・紙 <= -0.0650& 小売業 <= -0.0339& 小売業 <= -0.1930& サービス業 > -0.2078& 繊維製品 <= -0.0503
76,3.335654596100279,0.0004,0.0,パルプ・紙 <= -0.3357& 陸運業 <= -0.0778& 鉄鋼 <= -0.1260& 卸売業 <= -0.1929
3842,3.335654596100279,0.0029,0.0,情報・通信業 <= 0.1113& 機械 > 0.3197& その他製品 > 0.0292& パルプ・紙 > 0.1181& 証券・商品先物取引業 > 0.4322
3839,3.335654596100279,0.0142,0.0,空運業 > -0.0793& 機械 <= 0.3197& その他製品 > 0.0292& 不動産業 > 0.2047& 証券・商品先物取引業 > 0.4322& 繊維製品 <= 0.2973
80,3.335654596100279,0.0008,0.0,陸運業 <= -0.0778& 鉄鋼 > -0.1260& 卸売業 <= -0.1929
2389,3.335654596100279,0.0058,0.0,ガラス・土石製品 <= -0.0237& 保険業 <= -0.1164& 金属製品 <= 0.0516& 金属製品 > -0.0425& 鉄鋼 > -0.0950& 輸送用機器 > 0.0664
3833,3.335654596100279,0.0008,0.0,情報・通信業 > 0.0911& 保険業 <= 0.1359& その他製品 > 0.0292& パルプ・紙 <= 0.0277& 石油・石炭製品 > 0.1655& 証券・商品先物取引業 <= 0.4322
1731,3.335654596100279,0.0017,0.0,パルプ・紙 > -0.2229& 精密機器 > -0.1834& 陸運業 > -0.1038& 鉄鋼 <= -0.1043& 繊維製品 <= -0.1888& 卸売業 > -0.1344
85,3.335654596100279,0.0017,0.0,情報・通信業 <= -0.0284& 陸運業 <= -0.0778& ゴム製品 <= -0.0474& 海運業 > 0.1074& 卸売業 > -0.1929
1735,3.335654596100279,0.0025,0.0,機械 <= -0.0831& 鉱業 > 0.1163& 海運業 <= 0.2039& 鉄鋼 > -0.1043& 鉄鋼 <= 0.0272
3828,3.335654596100279,0.0038,0.0,情報・通信業 <= 0.0911& その他製品 > 0.0292& 不動産業 > -0.2214& 証券・商品先物取引業 <= 0.4322& 輸送用機器 > 0.2262
2284,3.335654596100279,0.0013,0.0,電気・ガス業 > 0.0796& ガラス・土石製品 <= -0.0123& 非鉄金属 <= 0.1549& 陸運業 > -0.0562& 鉄鋼 > 0.0317& 輸送用機器 > 0.0975
1173,3.335654596100279,0.0004,0.0,電気機器 <= 0.2320& 保険業 > 0.4300& 金属製品 > 0.0571& 非鉄金属 <= 0.2522& パルプ・紙 > -0.1042& 石油・石炭製品 > 0.0934
2277,3.335654596100279,0.0004,0.0,建設業 > -0.0051& 情報・通信業 <= 0.1088& 保険業 > 0.0939& 鉱業 <= -0.0368& 陸運業 <= -0.0562& 輸送用機器 > 0.0975
94,3.335654596100279,0.0004,0.0,陸運業 > -0.0778& 不動産業 > -0.2414& 繊維製品 <= -0.0397& バリュー <= -1.71
1673,3.335654596100279,0.0159,0.0,空運業 > -0.0688& 金属製品 <= 0.1001& パルプ・紙 > -0.0829& 証券・商品先物取引業 > 0.2493& 鉄鋼 > 0.3094& 鉄鋼 <= 0.5290
2402,3.335654596100279,0.0004,0.0,銀行業 <= 0.0622& ガラス・土石製品 > -0.0237& 金属製品 <= 0.0516& その他製品 > -0.0555& 海運業 > 0.2044& 繊維製品 > 0.1013
74,3.335654596100279,0.0004,0.0,空運業 > 0.3131& 電気機器 > 0.2077& 電気・ガス業 > -0.0899& 保険業 > 0.2738& 金属製品 > 0.0562& 鉱業 <= 0.1649
72,3.335654596100279,0.0008,0.0,電気機器 > 0.2077& 電気・ガス業 <= -0.0899& 保険業 > 0.2738& 金属製品 > 0.0562
2366,3.335654596100279,0.0004,0.0,機械 > 0.1622& その他製品 > 0.0277& 陸運業 <= 0.0407& 輸送用機器 > 0.3524& マーケット <= 1.465
3849,3.335654596100279,0.0038,0.0,電気・ガス業 > -0.1193& パルプ・紙 <= -0.0650& 小売業 <= -0.0339& 小売業 > -0.1930& 輸送用機器 > 0.0873& 繊維製品 <= -0.0503
1726,3.335654596100279,0.0046,0.0,電気・ガス業 <= -0.0153& パルプ・紙 > -0.2229& 精密機器 <= -0.1834& 鉄鋼 <= -0.1043& 卸売業 > -0.1344
1727,3.335654596100279,0.0004,0.0,銀行業 <= -0.1710& 電気・ガス業 > -0.0153& パルプ・紙 > -0.2229& 精密機器 <= -0.1834& 鉄鋼 <= -0.1043& 卸売業 > -0.1344
1195,3.335654596100279,0.0008,0.0,建設業 <= 0.1180& 電気・ガス業 <= -0.0663& 食料品 > -0.0441& 非鉄金属 <= -0.1644& パルプ・紙 <= -0.0629& ゴム製品 > -0.2028
1239,3.335654596100279,0.0042,0.0,銀行業 <= -0.2146& 電気・ガス業 <= -0.0900& 金属製品 > -0.2979& その他製品 > 0.0234& 陸運業 <= -0.0752& 繊維製品 > -0.0462
54,3.335654596100279,0.0008,0.0,銀行業 > 0.1266& 金属製品 <= 0.0562& 鉱業 > -0.0888& 陸運業 <= -0.0298& 鉄鋼 > -0.0952
3857,3.335654596100279,0.0004,0.0,空運業 <= -0.1422& パルプ・紙 <= -0.0650& パルプ・紙 <= -0.1802& 小売業 > -0.0339
59,3.335654596100279,0.0025,0.0,電気機器 <= 0.2077& その他金融業 <= -0.0287& 保険業 <= 0.4116& 金属製品 > 0.0562& 金属製品 > 0.0724& 小売業 <= -0.0738
2296,3.335654596100279,0.0004,0.0,電気機器 > -0.1538& ガラス・土石製品 <= -0.0281& ガラス・土石製品 > -0.5426& 機械 <= -0.1003& 鉱業 <= -0.1257& ゴム製品 <= -0.2548
1686,3.335654596100279,0.0025,0.0,ガラス・土石製品 > -0.0237& 機械 <= 0.0506& 鉱業 > 0.0971& パルプ・紙 <= -0.1017& サービス業 <= -0.1172& 輸送用機器 <= 0.1148
3855,3.335654596100279,0.0008,0.0,機械 > 0.0315& パルプ・紙 <= -0.0650& 小売業 <= -0.0339& 不動産業 > 0.1203& 繊維製品 > -0.0503& マーケット <= 1.385
2294,3.335654596100279,0.0004,0.0,ガラス・土石製品 <= -0.0281& ガラス・土石製品 <= -0.5426& 機械 <= -0.1003& 鉱業 <= -0.1257
64,3.335654596100279,0.0025,0.0,電気機器 <= 0.2077& 保険業 > 0.4116& 金属製品 > 0.0562
65,3.335654596100279,0.0167,0.0,電気機器 > 0.2077& 保険業 <= 0.2738& 金属製品 > 0.0562& 鉱業 <= 0.2221& 小売業 <= 0.1924& 倉庫・運輸関連業 <= 0.1074
2386,3.335654596100279,0.0054,0.0,食料品 <= -0.1146& ガラス・土石製品 <= -0.0237& 金属製品 <= 0.0516& 金属製品 <= -0.0425& パルプ・紙 > -0.1179& 鉄鋼 > -0.0950
68,3.335654596100279,0.0029,0.0,電気機器 > 0.2077& 保険業 <= 0.2738& 金属製品 > 0.0562& 石油・石炭製品 > 0.1898& 小売業 <= 0.1924& 倉庫・運輸関連業 > 0.1074
69,3.335654596100279,0.0046,0.0,電気機器 > 0.2077& 保険業 <= 0.2738& 金属製品 > 0.0562& 小売業 > 0.1924& 鉄鋼 <= 0.1425
2289,3.335654596100279,0.0209,0.0,電気機器 <= 0.0804& 機械 > 0.1479& 非鉄金属 > 0.1549& 陸運業 > -0.0562& 輸送用機器 > 0.0975
1813,3.335654596100279,0.0004,0.0,金属製品 <= 0.0562& 鉱業 <= -0.0114& 非鉄金属 <= -0.1531& パルプ・紙 <= -0.2224& 倉庫・運輸関連業 > -0.1184
2874,3.335654596100279,0.0008,0.0,水産・農林業 > 0.1337& 鉱業 > 0.0272& パルプ・紙 <= -0.0719& 精密機器 > -0.1192& 陸運業 > -0.0422& 繊維製品 > -0.0774
258,3.335654596100279,0.0004,0.0,パルプ・紙 <= -0.0672& 陸運業 > -0.0831& 不動産業 <= -0.1376& 鉄鋼 > -0.0977& 鉄鋼 > 0.0811
1614,3.335654596100279,0.0054,0.0,化学 <= -0.0730& 機械 > -0.1236& その他製品 <= 0.0252& パルプ・紙 <= -0.0816& 小売業 <= -0.1707
266,3.335654596100279,0.0008,0.0,電気機器 > 0.2592& 電気・ガス業 > -0.0383& パルプ・紙 > -0.0672& 陸運業 > -0.0831& 鉄鋼 > -0.0977& 繊維製品 <= 0.1429
3593,3.335654596100279,0.0004,0.0,空運業 <= -0.1284& 食料品 <= -0.0496& ガラス・土石製品 > -0.2519& 陸運業 <= -0.0731& ゴム製品 > -0.2092& 海運業 <= -0.2210
3541,3.335654596100279,0.0029,0.0,電気機器 > 0.2591& その他金融業 <= 0.1909& その他金融業 > 0.0901& 海運業 <= 0.1810
3540,3.335654596100279,0.0013,0.0,電気機器 > 0.2591& その他金融業 <= 0.1909& その他金融業 <= 0.0901& 海運業 <= 0.1810& 鉄鋼 > 0.1754
315,3.335654596100279,0.0008,0.0,情報・通信業 > -0.0730& 水産・農林業 > 0.0249& 非鉄金属 <= -0.1704& パルプ・紙 > -0.2001& 小売業 > -0.2627& ゴム製品 > -0.2223
2231,3.335654596100279,0.0004,0.0,銀行業 > 0.0625& 水産・農林業 > -0.0031& その他製品 <= 0.0219& パルプ・紙 <= -0.0670& 精密機器 <= 0.0311& 鉄鋼 > 0.0704
3598,3.335654596100279,0.0021,0.0,空運業 <= -0.1284& 空運業 <= -0.2584& 水産・農林業 <= 0.0490& 陸運業 > -0.0731& 証券・商品先物取引業 > -0.0972& 輸送用機器 <= 0.0847
2504,3.335654596100279,0.0246,0.0,その他金融業 > 0.0040& 機械 > 0.1769& 機械 <= 0.3552& 金属製品 <= 0.1003& 非鉄金属 > 0.1142& パルプ・紙 > -0.0874
3605,3.335654596100279,0.0017,0.0,空運業 <= -0.1284& 水産・農林業 > 0.0490& 機械 > 0.0655& 陸運業 > -0.0731& 証券・商品先物取引業 <= -0.0542
2219,3.335654596100279,0.0017,0.0,水産・農林業 <= -0.0031& 食料品 <= -0.1180& 機械 > -0.0841& 不動産業 > -0.2008& 繊維製品 <= -0.0630& マーケット <= 2.59
1056,3.335654596100279,0.0021,0.0,金属製品 > 0.0363& 石油・石炭製品 <= 0.2348& 精密機器 <= 0.1488& 陸運業 <= -0.0539& 輸送用機器 > 0.1015& 繊維製品 > 0.0043
2214,3.335654596100279,0.0017,0.0,水産・農林業 <= -0.0031& ガラス・土石製品 > -0.0199& 機械 > -0.0841& 鉱業 <= -0.2104& 不動産業 <= -0.2008
2233,3.335654596100279,0.0008,0.0,水産・農林業 > -0.0031& その他製品 > 0.0219& パルプ・紙 <= -0.0670& 繊維製品 <= -0.0834
1609,3.335654596100279,0.0004,0.0,電気・ガス業 <= -0.2000& 機械 <= -0.1236& ゴム製品 > -0.1831
2524,3.335654596100279,0.0184,0.0,空運業 > -0.0568& 情報・通信業 > -0.0669& 電気・ガス業 <= -0.0905& その他金融業 > -0.0017& 医薬品 > -0.0989& 輸送用機器 > -0.0019
2500,3.335654596100279,0.0013,0.0,建設業 > 0.0820& その他金融業 > 0.0040& 食料品 > 0.0546& 機械 <= 0.1769& パルプ・紙 > -0.0874& 証券・商品先物取引業 <= 0.0025
3610,3.335654596100279,0.0008,0.0,空運業 > -0.1284& 空運業 > -0.0155& 電気・ガス業 <= -0.0628& 非鉄金属 <= -0.2136& サービス業 <= -0.1160
3532,3.335654596100279,0.0029,0.0,電気機器 <= 0.2591& その他製品 > 0.0255& 非鉄金属 > -0.1704& 石油・石炭製品 <= -0.1955& 医薬品 <= 0.0559
253,3.335654596100279,0.0004,0.0,鉱業 > -0.1265& 陸運業 > -0.0831& 証券・商品先物取引業 > -0.3763& 鉄鋼 <= -0.0977& 繊維製品 > -0.1907& バリュー > 1.265
1053,3.335654596100279,0.0013,0.0,銀行業 > -0.2549& 建設業 > -0.0023& ガラス・土石製品 > 0.3252& その他製品 > 0.0276& 証券・商品先物取引業 > -0.0238& 輸送用機器 <= 0.1015
2212,3.335654596100279,0.0025,0.0,銀行業 > 0.0727& 水産・農林業 <= -0.0031& 機械 <= -0.0841
1611,3.335654596100279,0.0025,0.0,銀行業 <= 0.0828& 電気・ガス業 > -0.2000& 機械 <= -0.1236& 医薬品 <= -0.1512& ゴム製品 > -0.1831& 卸売業 > -0.1319
3616,3.335654596100279,0.0109,0.0,空運業 > -0.1284& 電気・ガス業 > -0.0330& 非鉄金属 > -0.2136& 不動産業 <= -0.1049& サービス業 <= -0.1160& 倉庫・運輸関連業 > 0.0228
1613,3.335654596100279,0.0004,0.0,銀行業 > 0.0828& 電気・ガス業 > -0.2000& 機械 <= -0.1236& ゴム製品 > -0.1831
3618,3.335654596100279,0.0021,0.0,空運業 > -0.1284& 金属製品 <= 0.0571& 陸運業 <= -0.1171& サービス業 > -0.1160& サービス業 <= 0.0249& 輸送用機器 <= -0.0906
247,3.335654596100279,0.0008,0.0,その他金融業 > -0.0478& 鉱業 <= -0.1265& 陸運業 > -0.0831& 陸運業 <= -0.0357& 鉄鋼 <= -0.0977
3621,3.335654596100279,0.0017,0.0,空運業 > -0.1284& 金属製品 <= 0.0571& 金属製品 > -0.0575& サービス業 > -0.1160& サービス業 > 0.0249& 輸送用機器 <= -0.0906
312,3.335654596100279,0.0029,0.0,非鉄金属 <= -0.1704& パルプ・紙 <= -0.2001& 小売業 > -0.2627& ゴム製品 > -0.2223& 卸売業 > -0.1588
310,3.335654596100279,0.0004,0.0,非鉄金属 <= -0.1704& 小売業 <= -0.2627& ゴム製品 > -0.2223
3591,3.335654596100279,0.0038,0.0,空運業 <= -0.1284& 陸運業 <= -0.0731& ゴム製品 <= -0.2092
1838,3.335654596100279,0.0058,0.0,化学 > 0.2445& 金属製品 > 0.0562& 金属製品 <= 0.3240& 陸運業 <= 0.1693
282,3.335654596100279,0.0017,0.0,化学 > -0.2181& 電気・ガス業 > -0.0965& その他金融業 <= -0.4320& 鉄鋼 <= -0.0961
2525,3.335654596100279,0.0017,0.0,空運業 <= -0.3034& 電気・ガス業 > -0.0905& 水産・農林業 <= -0.0135& 機械 <= -0.1148& 鉱業 <= 0.3410& 石油・石炭製品 <= 0.1225
2216,3.335654596100279,0.0004,0.0,水産・農林業 <= -0.0031& 水産・農林業 <= -0.2129& 機械 > -0.0841& 鉱業 > -0.2104& 不動産業 <= -0.2008& バリュー > 0.265
3576,3.335654596100279,0.0004,0.0,パルプ・紙 > -0.0843& 海運業 <= -0.0955& 輸送用機器 > 0.1936
1600,3.335654596100279,0.0004,0.0,機械 <= -0.1236& 小売業 <= -0.2464& ゴム製品 <= -0.1831& 海運業 <= -0.0914& 卸売業 <= -0.1375
279,3.335654596100279,0.0042,0.0,銀行業 > 0.1652& 電気・ガス業 <= -0.0965& その他製品 > 0.0642
2529,3.335654596100279,0.0017,0.0,電気・ガス業 > -0.0905& 機械 <= -0.1148& 鉱業 <= 0.3410& 石油・石炭製品 > 0.1225
3559,3.335654596100279,0.0175,0.0,その他金融業 <= -0.0494& パルプ・紙 <= -0.0843& 精密機器 > -0.0842& 不動産業 <= -0.1123& サービス業 <= -0.0995& 繊維製品 > -0.0871
3557,3.335654596100279,0.0008,0.0,非鉄金属 > -0.2288& パルプ・紙 <= -0.0843& 輸送用機器 > 0.0342& 繊維製品 <= -0.0871& 倉庫・運輸関連業 > -0.0991
215,3.335654596100279,0.0004,0.0,情報・通信業 <= -0.0989& 水産・農林業 <= -0.0148& ゴム製品 > 0.1885& 輸送用機器 > 0.1016& 卸売業 > 0.1564
278,3.335654596100279,0.0013,0.0,銀行業 <= 0.1652& 電気・ガス業 <= -0.0965& その他製品 > 0.0642& 石油・石炭製品 > -0.1701& サービス業 > 0.0512
3573,3.335654596100279,0.0017,0.0,空運業 > -0.0732& 化学 > -0.0404& パルプ・紙 > -0.0843& パルプ・紙 <= -0.0498& 海運業 <= -0.0955& 輸送用機器 <= 0.1936
1059,3.335654596100279,0.0008,0.0,鉱業 > -0.0368& 精密機器 > 0.1488& 陸運業 <= -0.0539& 陸運業 <= -0.0916& 輸送用機器 > 0.1015
308,3.335654596100279,0.0013,0.0,機械 > -0.1803& 非鉄金属 <= -0.1704& ゴム製品 <= -0.2223& 輸送用機器 <= -0.1218& 卸売業 > -0.1919
276,3.335654596100279,0.0004,0.0,空運業 <= -0.0969& 銀行業 <= 0.1652& 電気・ガス業 <= -0.0965& その他製品 > 0.0642& 石油・石炭製品 > -0.1701& サービス業 <= 0.0512
1841,3.335654596100279,0.0004,0.0,情報・通信業 <= 0.0788& 金属製品 > 0.0562& 陸運業 > 0.1693& バリュー > 0.82
302,3.335654596100279,0.0167,0.0,電気・ガス業 > -0.0965& 食料品 > 0.0560& 金属製品 <= 0.1153& 非鉄金属 > 0.2320& 鉄鋼 > -0.0961& 輸送用機器 > 0.0641
3548,3.335654596100279,0.0004,0.0,非鉄金属 <= -0.2288& パルプ・紙 <= -0.0843& 小売業 <= -0.2627& 繊維製品 <= -0.0871
1842,3.335654596100279,0.0017,0.0,情報・通信業 > 0.0788& 金属製品 > 0.0562& パルプ・紙 <= 0.1104& 石油・石炭製品 <= 0.0105& 陸運業 > 0.1693& ゴム製品 <= 0.1533
1078,3.335654596100279,0.0004,0.0,建設業 > -0.0142& サービス業 > -0.0612& 卸売業 <= -0.1908
271,3.335654596100279,0.0188,0.0,電気・ガス業 <= -0.0965& その他製品 <= 0.0642& 小売業 <= -0.1369& 卸売業 > -0.2747& 倉庫・運輸関連業 > -0.1878
305,3.335654596100279,0.0004,0.0,非鉄金属 <= -0.1704& ゴム製品 <= -0.2223& 繊維製品 <= -0.2833& 卸売業 <= -0.1919
3546,3.335654596100279,0.0004,0.0,建設業 <= 0.3286& 電気機器 > 0.2591& 電気・ガス業 > -0.0013& その他金融業 > 0.1909& ガラス・土石製品 > 0.2901& 非鉄金属 > 0.1875
1058,3.335654596100279,0.0008,0.0,鉱業 <= -0.0368& 精密機器 > 0.1488& 陸運業 <= -0.0539& 輸送用機器 > 0.1015
284,3.335654596100279,0.0013,0.0,建設業 <= 0.0164& 電気・ガス業 > -0.0965& その他金融業 > -0.4320& 水産・農林業 <= 0.0181& 石油・石炭製品 > 0.1044& 鉄鋼 <= -0.0961
269,3.335654596100279,0.0058,0.0,電気・ガス業 <= -0.0965& その他製品 <= 0.0642& 小売業 <= -0.1369& 小売業 <= -0.1708& 卸売業 > -0.2747& 倉庫・運輸関連業 <= -0.1878
3527,3.335654596100279,0.0025,0.0,電気機器 <= 0.2591& 機械 > -0.0094& その他製品 <= 0.0255& 非鉄金属 > -0.1704& 海運業 > 0.0929& サービス業 <= -0.1463
318,3.335654596100279,0.0008,0.0,空運業 <= -0.1573& 空運業 <= -0.2029& 非鉄金属 > -0.1704& 非鉄金属 > -0.1326& パルプ・紙 <= -0.0952& 石油・石炭製品 <= -0.2499
2480,3.335654596100279,0.0008,0.0,化学 > -0.0761& 保険業 <= -0.1309& 鉱業 > -0.0267& パルプ・紙 <= -0.0874& 海運業 > 0.1176& 繊維製品 > -0.1102
2235,3.335654596100279,0.0008,0.0,情報・通信業 > 0.0926& 水産・農林業 > -0.0031& その他製品 > 0.0219& パルプ・紙 <= -0.0670& 繊維製品 > -0.0834
3646,3.335654596100279,0.0008,0.0,化学 <= 0.0732& 電気・ガス業 <= -0.0899& パルプ・紙 <= -0.0069& 小売業 > 0.0332& 海運業 <= 0.1943& 海運業 > 0.0154
2206,3.335654596100279,0.0033,0.0,銀行業 <= 0.0727& 水産・農林業 <= -0.0031& 機械 <= -0.0841& 鉱業 <= -0.0521& 非鉄金属 > -0.1989& 繊維製品 <= -0.1945
1591,3.335654596100279,0.0004,0.0,電気機器 > 0.0744& その他金融業 > 0.1646& パルプ・紙 > -0.0665& 陸運業 > -0.0271& 海運業 <= -0.0357
234,3.335654596100279,0.0004,0.0,食料品 <= -0.3075& 陸運業 <= -0.0831& 卸売業 <= -0.1927& バリュー <= 0.965
1851,3.335654596100279,0.0004,0.0,建設業 > -0.1738& 水産・農林業 <= 0.0024& 非鉄金属 <= 0.2320& 非鉄金属 <= -0.1719& 海運業 <= 0.2061& 海運業 > 0.0461
1617,3.335654596100279,0.0021,0.0,空運業 <= -0.1573& 化学 > -0.0730& 機械 > -0.1236& その他製品 <= 0.0252& パルプ・紙 <= -0.0816& 海運業 <= -0.2355
2473,3.335654596100279,0.0054,0.0,化学 <= -0.0761& パルプ・紙 <= -0.0874& 石油・石炭製品 > 0.0599
3511,3.335654596100279,0.0013,0.0,空運業 > -0.2764& 電気・ガス業 > -0.0900& 金属製品 > 0.0494& 非鉄金属 <= 0.2706& 非鉄金属 > 0.2543& 石油・石炭製品 > 0.0929
3519,3.335654596100279,0.0046,0.0,建設業 <= -0.1622& 電気機器 <= 0.2591& 電気・ガス業 > -0.1417& 機械 <= -0.1498& 非鉄金属 <= -0.1704& 非鉄金属 > -0.1935
1304,3.335654596100279,0.0084,0.0,金属製品 <= 0.0483& その他製品 > -0.2261& 石油・石炭製品 > -0.0236& 陸運業 <= -0.0792& 鉄鋼 <= -0.0971
1622,3.335654596100279,0.0025,0.0,機械 > -0.1236& その他製品 > 0.0252& パルプ・紙 <= -0.0816& サービス業 <= -0.0309& 輸送用機器 > 0.0702
2488,3.335654596100279,0.0008,0.0,その他金融業 <= 0.0040& その他金融業 > -0.0570& 保険業 <= -0.1121& 金属製品 <= -0.0238& パルプ・紙 > -0.0874& 鉄鋼 > -0.1022
1076,3.335654596100279,0.0004,0.0,銀行業 > -0.1361& 建設業 <= -0.0142& 情報・通信業 > -0.0540& 卸売業 <= -0.1908
2475,3.335654596100279,0.0021,0.0,化学 > -0.0761& パルプ・紙 <= -0.0874& 輸送用機器 > 0.0517& 繊維製品 <= -0.1102
1867,3.335654596100279,0.0013,0.0,非鉄金属 <= 0.2320& 石油・石炭製品 > 0.2138& ゴム製品 <= 0.0613& 海運業 > 0.2061& サイズ <= 1.025
2494,3.335654596100279,0.0004,0.0,空運業 > -0.0544& 銀行業 > 0.1654& その他金融業 <= 0.0040& 保険業 > -0.1121& パルプ・紙 > -0.0874& 鉄鋼 > -0.1022
237,3.335654596100279,0.0004,0.0,水産・農林業 > -0.1098& 陸運業 <= -0.0831& 卸売業 <= -0.1927& サイズ <= -0.15& バリュー > 0.965
1305,3.335654596100279,0.0004,0.0,その他金融業 <= -0.3681& 金属製品 <= 0.0483& 精密機器 <= -0.2547& 陸運業 > -0.0792& 鉄鋼 <= -0.0971& 卸売業 <= -0.1531
2498,3.335654596100279,0.0013,0.0,その他金融業 > 0.0040& 食料品 <= 0.0546& 機械 <= 0.1769& パルプ・紙 > -0.0874& 海運業 > 0.1963& 輸送用機器 > 0.1012
243,3.335654596100279,0.0008,0.0,食料品 <= -0.1223& 陸運業 <= -0.0831& 海運業 > 0.1064& 卸売業 > -0.1927& サイズ <= 2.62
336,3.335654596100279,0.0046,0.0,情報・通信業 <= -0.0842& 水産・農林業 <= -0.0732& 非鉄金属 > -0.1704& 非鉄金属 <= 0.1372& パルプ・紙 > -0.0952& 輸送用機器 > 0.1156
3641,3.335654596100279,0.0029,0.0,電気・ガス業 <= -0.0899& 水産・農林業 > -0.0388& 金属製品 > 0.0799& 海運業 <= 0.1943& 海運業 <= 0.0154& 輸送用機器 > -0.0389
1107,3.335654596100279,0.0004,0.0,化学 <= -0.3110& 化学 <= -0.3792& 保険業 > -0.4360& 金属製品 <= 0.0405& 非鉄金属 <= -0.2038& 倉庫・運輸関連業 <= -0.2267
2513,3.335654596100279,0.0038,0.0,電気・ガス業 <= -0.0905& 水産・農林業 > -0.0554& 医薬品 <= -0.0989& 精密機器 > 0.1194& 海運業 > -0.3726& 卸売業 <= 0.2244
1615,3.335654596100279,0.0025,0.0,化学 <= -0.0730& 機械 > -0.1236& その他製品 <= 0.0252& パルプ・紙 <= -0.0816& 石油・石炭製品 <= -0.2489& 小売業 > -0.1707
2482,3.335654596100279,0.0004,0.0,その他金融業 <= 0.0040& パルプ・紙 > -0.0874& 陸運業 <= -0.1439& 鉄鋼 <= -0.1022
1815,3.335654596100279,0.0008,0.0,金属製品 <= 0.0562& 鉱業 > -0.0114& 非鉄金属 <= -0.1531& 輸送用機器 <= -0.0577& 倉庫・運輸関連業 > -0.1184
1583,3.335654596100279,0.0042,0.0,パルプ・紙 > -0.0665& 医薬品 <= 0.0123& 陸運業 <= -0.0271& 海運業 <= -0.0357& 輸送用機器 > 0.0809
3516,3.335654596100279,0.0013,0.0,電気機器 <= 0.2591& 電気・ガス業 <= -0.1417& 非鉄金属 <= -0.1704& 非鉄金属 > -0.3370
3645,3.335654596100279,0.0008,0.0,化学 > 0.1156& 電気・ガス業 <= -0.0899& 陸運業 > -0.0956& 小売業 <= 0.0332& 海運業 <= 0.1943& 海運業 > 0.0154
1278,3.335654596100279,0.0017,0.0,空運業 <= -0.0053& 空運業 > -0.0267& 機械 > -0.2402& 陸運業 <= -0.0858& 海運業 > -0.0850& 輸送用機器 > 0.0151
