,lift,freq,error,rule
980,0.8148163898870909,0.3282,0.248,銀行業 <= 0.1403& 金属製品 <= 0.0537& 非鉄金属 > -0.2044& パルプ・紙 > -0.1023& 不動産業 > -0.2557& 輸送用機器 <= 0.0807
3192,0.8081225052407892,0.081,0.0614,空運業 > -0.1280& 水産・農林業 <= 0.0001& 機械 <= 0.1726& その他製品 > 0.0311& 繊維製品 > -0.0669& 卸売業 > -0.1770
2033,0.8041815834401351,0.2459,0.1866,電気機器 <= 0.2531& 電気・ガス業 > 0.0166& 水産・農林業 > -0.0063& 鉱業 <= 0.3624& パルプ・紙 > -0.0980& 海運業 > -0.1269
92,0.8041310187027457,0.0468,0.0355,建設業 > -0.0159& 電気・ガス業 <= 0.0623& その他製品 <= 0.0281& 非鉄金属 > -0.2044& 医薬品 > -0.0050& 陸運業 > -0.0663
2504,0.8037721918313925,0.0347,0.0263,水産・農林業 > -0.0018& 機械 > 0.1710& 非鉄金属 > 0.1735& ゴム製品 <= 0.0930& 証券・商品先物取引業 > -0.0220& 鉄鋼 > -0.1096
775,0.8005571030640668,0.0104,0.0079,情報・通信業 > -0.0804& 電気・ガス業 > 0.0416& 電気・ガス業 > 0.1004& 食料品 <= 0.0975& 非鉄金属 > -0.2021& 陸運業 <= 0.0402
2601,0.799813090886498,0.2246,0.1708,情報・通信業 > -0.0548& 電気・ガス業 <= 0.0682& 水産・農林業 > -0.0514& 非鉄金属 > -0.2021& 鉄鋼 <= 0.0692& 輸送用機器 <= 0.1654
2165,0.7976565338500666,0.0384,0.0292,ガラス・土石製品 <= -0.0662& 石油・石炭製品 > -0.2293& 陸運業 <= -0.0707& ゴム製品 > -0.2016& 海運業 > -0.2792& 輸送用機器 <= 0.0892
3427,0.7976565338500666,0.0192,0.0146,銀行業 > -0.0509& その他製品 <= 0.1265& その他製品 > 0.0316& 小売業 <= 0.0460& ゴム製品 <= 0.1893& 輸送用機器 > 0.1219
2771,0.7848599049647714,0.0284,0.0217,化学 <= 0.0866& 情報・通信業 <= 0.0013& 電気・ガス業 > 0.0261& その他製品 > 0.0277& 陸運業 > -0.0807& 輸送用機器 <= 0.0844
2250,0.7848599049647714,0.0071,0.0054,空運業 <= 0.0147& 情報・通信業 <= -0.1248& 電気・ガス業 > -0.1345& 金属製品 <= 0.0560& 非鉄金属 <= -0.1527& パルプ・紙 <= -0.1938
2061,0.7831536877800654,0.1441,0.1102,その他製品 <= 0.0324& 非鉄金属 > -0.1719& パルプ・紙 > -0.0468& 陸運業 > -0.0531& 不動産業 > -0.2499& 繊維製品 > -0.0636
3653,0.7772399058874436,0.086,0.066,ガラス・土石製品 <= -0.0395& 機械 > -0.0751& 金属製品 <= 0.0562& 鉱業 <= 0.3538& 非鉄金属 <= 0.2257& 陸運業 > -0.0831
2692,0.7772399058874436,0.043,0.033,電気・ガス業 > 0.0623& ガラス・土石製品 > 0.0941& 機械 > -0.0841& 陸運業 > -0.0531& 陸運業 <= 0.1610& 小売業 > -0.1702
1172,0.7717288836101983,0.2184,0.1678,情報・通信業 > -0.0750& 電気機器 > -0.0595& 鉱業 <= 0.3232& パルプ・紙 > -0.0874& パルプ・紙 <= 0.0415& 精密機器 <= 0.1178
3336,0.770613273026467,0.253,0.1946,化学 <= 0.2297& その他製品 <= 0.0720& パルプ・紙 > -0.0656& 小売業 > -0.1436& 輸送用機器 <= 0.1209& 輸送用機器 > -0.0659
552,0.7697664452539105,0.0054,0.0042,電気・ガス業 > -0.0931& 石油・石炭製品 > -0.0679& 医薬品 > 0.0442& 陸運業 <= -0.0219& 鉄鋼 <= 0.0212& 繊維製品 > -0.0559
1997,0.7697664452539105,0.0109,0.0084,空運業 > -0.1414& 金属製品 > 0.0684& その他製品 > 0.0421& 非鉄金属 <= 0.2597& 不動産業 <= 0.1091& 輸送用機器 > 0.1108
3169,0.7697664452539105,0.0054,0.0042,その他製品 > 0.0280& 陸運業 > 0.2502& 証券・商品先物取引業 > 0.3304& 海運業 <= 0.1741& 鉄鋼 > -0.1751& マーケット > -0.435
1495,0.7697664452539105,0.0054,0.0042,電気・ガス業 > 0.0592& 機械 > 0.1719& 金属製品 > 0.0469& 精密機器 <= 0.1319& 陸運業 > -0.0761& 鉄鋼 > -0.1035
3216,0.7697664452539105,0.0054,0.0042,パルプ・紙 > -0.2269& 石油・石炭製品 > -0.1329& 精密機器 > -0.0964& 陸運業 <= -0.0793& 小売業 > -0.2350& 鉄鋼 <= -0.1131
2266,0.7662990288338478,0.0309,0.0238,金属製品 <= 0.0560& 非鉄金属 > -0.1527& 非鉄金属 > -0.0312& 陸運業 > -0.0444& 不動産業 <= 0.1337& 輸送用機器 > 0.0934
931,0.7650583936009814,0.1365,0.1052,建設業 > -0.1642& ガラス・土石製品 <= -0.0497& その他製品 <= 0.0224& 非鉄金属 > -0.2046& 非鉄金属 <= 0.0072& 輸送用機器 <= 0.0908
1053,0.7624353362514923,0.0146,0.0113,食料品 > -0.0796& その他製品 <= 0.0277& 陸運業 <= -0.0624& 証券・商品先物取引業 > -0.2188& 海運業 > -0.0912& 卸売業 <= -0.0618
2363,0.7624353362514923,0.0438,0.0338,空運業 > -0.2781& 非鉄金属 <= -0.1531& 非鉄金属 > -0.2001& 小売業 > -0.2456& 海運業 <= 0.2039& 鉄鋼 <= -0.0113
662,0.7624353362514923,0.0585,0.0451,情報・通信業 > -0.1046& 電気機器 <= 0.2591& 非鉄金属 > -0.1685& 証券・商品先物取引業 > -0.0074& 証券・商品先物取引業 <= 0.2337& 証券・商品先物取引業 <= 0.0203
771,0.7582578745467504,0.4096,0.3165,情報・通信業 > -0.0804& 電気・ガス業 <= 0.0416& その他金融業 > -0.2972& 食料品 <= 0.0975& 非鉄金属 > -0.2021& 輸送用機器 <= 0.1875
767,0.749875839433396,0.0539,0.0418,建設業 > -0.1141& 情報・通信業 <= -0.0804& 電気機器 <= 0.1699& 食料品 <= 0.0975& 非鉄金属 > -0.2021& パルプ・紙 > -0.0816
1007,0.7456169097165329,0.0355,0.0276,電気・ガス業 > -0.0559& 水産・農林業 <= 0.1177& 金属製品 > 0.0537& 非鉄金属 > 0.2686& 医薬品 <= 0.1032& 倉庫・運輸関連業 > 0.0942
1317,0.741256576911173,0.0038,0.0029,食料品 <= -0.0615& 精密機器 <= 0.0886& 陸運業 <= -0.0707& 陸運業 <= -0.1006& ゴム製品 > 0.1266& 卸売業 > -0.1878
280,0.741256576911173,0.0075,0.0058,空運業 > 0.1803& 金属製品 > 0.0644& その他製品 > 0.0277& 非鉄金属 <= 0.1567& パルプ・紙 > -0.0816& 海運業 > 0.1936
3850,0.741256576911173,0.0038,0.0029,空運業 > -0.0345& 電気・ガス業 <= -0.0965& その他金融業 > -0.1935& 鉱業 <= 0.1156& サービス業 > -0.0951& 倉庫・運輸関連業 <= -0.1138
392,0.741256576911173,0.0038,0.0029,電気機器 <= 0.2715& その他金融業 <= 0.0840& 水産・農林業 > -0.0276& 陸運業 > -0.0858& 鉄鋼 <= 0.0406& 輸送用機器 > 0.1215
2101,0.741256576911173,0.0038,0.0029,石油・石炭製品 <= -0.2274& 医薬品 <= 0.0760& 陸運業 > -0.0762& 陸運業 > -0.0563& 繊維製品 <= -0.0499& 卸売業 > -0.1496
3820,0.741256576911173,0.263,0.2046,電気・ガス業 <= 0.0268& 食料品 > -0.1113& 非鉄金属 > -0.2118& 陸運業 > -0.0793& 証券・商品先物取引業 <= 0.2788& 証券・商品先物取引業 <= 0.0202
1690,0.741256576911173,0.0075,0.0058,銀行業 <= 0.1274& 化学 > 0.0558& 水産・農林業 <= -0.0482& その他製品 <= 0.0546& パルプ・紙 > -0.0665& 海運業 > -0.0512
2383,0.741256576911173,0.0038,0.0029,銀行業 > 0.1883& その他製品 > 0.0983& 海運業 > 0.2039& 倉庫・運輸関連業 <= 0.1278
2170,0.741256576911173,0.0038,0.0029,石油・石炭製品 <= -0.2613& 陸運業 > -0.0707& 証券・商品先物取引業 <= -0.0084& 海運業 <= -0.0512& 輸送用機器 <= 0.0892& 卸売業 <= -0.0927
1125,0.741256576911173,0.0038,0.0029,銀行業 > 0.2288& 電気機器 > 0.2601& 金属製品 > 0.0516& ゴム製品 <= 0.0963& 鉄鋼 > 0.2024
3565,0.7378406479853151,0.0906,0.0706,建設業 <= 0.1196& ガラス・土石製品 <= 0.2948& 金属製品 <= 0.0560& 不動産業 > -0.2246& 海運業 > -0.1206& 輸送用機器 <= -0.0894
2030,0.7356579622819346,0.1382,0.1077,電気機器 <= 0.2531& 水産・農林業 <= -0.0063& 鉱業 <= 0.3624& パルプ・紙 > -0.0980& 海運業 > -0.1269& 輸送用機器 <= 0.0432
3506,0.7338440111420613,0.0209,0.0163,非鉄金属 <= 0.1559& 非鉄金属 > -0.1719& 陸運業 > -0.0768& 証券・商品先物取引業 <= -0.1979& サービス業 <= 0.0210& 倉庫・運輸関連業 <= -0.0858
2713,0.729674442896936,0.0267,0.0209,電気・ガス業 > -0.0932& 金属製品 <= 0.0611& 鉱業 <= -0.0187& 非鉄金属 <= 0.2318& 陸運業 <= -0.1039& 卸売業 <= -0.0659
3439,0.7147831277357739,0.0117,0.0092,情報・通信業 <= 0.0913& その他製品 <= 0.1492& 非鉄金属 > 0.0467& ゴム製品 > 0.1893& 輸送用機器 > 0.1219
2406,0.7147831277357739,0.0292,0.023,食料品 <= 0.0545& 保険業 <= -0.0232& 保険業 <= -0.0574& 機械 > -0.0534& パルプ・紙 > -0.0788& サービス業 > -0.1267
2109,0.7147831277357739,0.0058,0.0046,保険業 <= 0.0072& パルプ・紙 <= -0.0816& 陸運業 > -0.0762& 証券・商品先物取引業 > -0.0427& 海運業 <= 0.1188& 繊維製品 > -0.0499
2427,0.7147831277357739,0.0058,0.0046,食料品 > 0.0545& 金属製品 > 0.1172& その他製品 <= 0.1269& 陸運業 > 0.0603& 陸運業 > 0.1008& 輸送用機器 > 0.1687
2515,0.7147831277357739,0.0058,0.0046,電気機器 <= -0.0261& ガラス・土石製品 > -0.1082& 機械 > -0.2256& 機械 <= -0.0087& 石油・石炭製品 <= -0.0834& 陸運業 <= -0.0776
3225,0.7147831277357739,0.0058,0.0046,食料品 <= 0.0596& 海運業 <= 0.2040& 鉄鋼 > -0.1131& 繊維製品 <= 0.1989& 倉庫・運輸関連業 > 0.1184& 倉庫・運輸関連業 <= 0.1320
1015,0.7075630961424834,0.0138,0.0109,情報・通信業 > -0.1418& 電気・ガス業 <= -0.0919& 鉱業 <= -0.0635& パルプ・紙 > -0.2158& 不動産業 <= 0.0464& 倉庫・運輸関連業 <= -0.1183
1554,0.7056192414827512,0.0217,0.0171,その他製品 <= 0.0252& パルプ・紙 <= -0.0650& 不動産業 > -0.1743& 鉄鋼 > -0.0964& 繊維製品 <= -0.0629& 倉庫・運輸関連業 > -0.1194
3544,0.705097719500872,0.0514,0.0405,その他金融業 <= 0.3113& 食料品 <= 0.0978& 金属製品 > 0.0570& 精密機器 > -0.1107& 証券・商品先物取引業 <= 0.2498& 輸送用機器 > 0.1075
154,0.7041937480656144,0.0376,0.0296,ガラス・土石製品 <= -0.0521& 金属製品 <= 0.0500& 医薬品 <= -0.0064& 陸運業 > -0.1008& 不動産業 <= -0.2000& 輸送用機器 <= 0.0776
592,0.7029157194847331,0.109,0.086,建設業 > 0.1155& 食料品 > -0.0246& 金属製品 > 0.0509& 医薬品 <= 0.1294& 陸運業 > -0.0778& 倉庫・運輸関連業 > 0.0954
182,0.7022430728632165,0.0079,0.0063,水産・農林業 > -0.0669& 金属製品 > 0.0500& 非鉄金属 <= 0.2618& サービス業 > -0.1192& 卸売業 <= -0.0476& 倉庫・運輸関連業 > -0.0748
2498,0.7022430728632165,0.0714,0.0564,水産・農林業 > -0.0497& 機械 <= 0.1710& 金属製品 > -0.0302& 証券・商品先物取引業 > -0.0220& 鉄鋼 > -0.1096& 繊維製品 > 0.1062
1421,0.7022430728632165,0.0079,0.0063,非鉄金属 <= -0.1603& パルプ・紙 > -0.2922& 医薬品 <= 0.0098& 陸運業 <= -0.0736& 不動産業 > -0.1694& 倉庫・運輸関連業 > -0.1234
672,0.7022430728632165,0.0079,0.0063,電気機器 > 0.2591& 鉱業 > 0.1819& 非鉄金属 > -0.1685& 陸運業 <= 0.1925& 証券・商品先物取引業 > -0.0074& マーケット > -0.71
107,0.6966873523500582,0.066,0.0522,電気・ガス業 > 0.0261& 金属製品 <= 0.0611& 鉱業 > -0.0846& その他製品 > 0.0281& 非鉄金属 <= 0.1559& 陸運業 > -0.0807
1904,0.693123032955902,0.0322,0.0255,建設業 > -0.1649& 非鉄金属 <= -0.0517& 陸運業 <= -0.0762& 不動産業 > -0.2531& 海運業 > -0.2775& 輸送用機器 <= 0.0211
3404,0.693123032955902,0.1929,0.1528,食料品 <= -0.0122& 食料品 > -0.1235& 非鉄金属 > -0.2121& 不動産業 <= 0.0891& 輸送用機器 <= 0.1219& 繊維製品 > -0.1868
2718,0.688309678560375,0.0263,0.0209,電気・ガス業 > -0.0932& 金属製品 <= 0.0611& 鉱業 <= 0.0048& 非鉄金属 <= 0.2318& サービス業 > 0.0186& 卸売業 > -0.0659
2186,0.6854084786507422,0.0305,0.0242,銀行業 > -0.0281& 建設業 > -0.0463& 食料品 <= 0.0512& 非鉄金属 <= 0.1250& パルプ・紙 <= 0.2082& 輸送用機器 > 0.0892
2286,0.6822929855659662,0.0184,0.0146,空運業 <= -0.0042& 水産・農林業 <= 0.0320& ガラス・土石製品 > -0.3238& 非鉄金属 <= -0.0910& 陸運業 <= -0.0858& 証券・商品先物取引業 > -0.2372
2372,0.6809379561183071,0.4438,0.3532,非鉄金属 > -0.1531& パルプ・紙 > -0.0694& 陸運業 > -0.1013& 不動産業 > -0.2519& 海運業 <= 0.2039& 鉄鋼 <= 0.2328
3642,0.6794851955019086,0.0225,0.018,電気機器 > 0.2072& パルプ・紙 > -0.1036& 不動産業 > -0.2345& 海運業 > 0.1842& 繊維製品 > -0.0569& 卸売業 > -0.1908
2868,0.6679984496741781,0.3211,0.2568,水産・農林業 > -0.0087& 鉱業 <= 0.3360& 石油・石炭製品 <= 0.1280& 陸運業 > -0.0633& サービス業 <= 0.1946& 繊維製品 <= 0.1939
131,0.6671309192200557,0.0021,0.0017,化学 <= 0.1137& 建設業 > -0.1516& 電気機器 > 0.1125& 電気・ガス業 <= -0.0897& パルプ・紙 > -0.1012& 証券・商品先物取引業 > 0.0652
1829,0.6671309192200557,0.0125,0.01,化学 <= 0.0412& 保険業 > -0.1329& 陸運業 <= -0.0762& 海運業 > 0.0099& サービス業 <= -0.0163& 卸売業 > -0.1839
1164,0.6671309192200557,0.0021,0.0017,電気機器 <= -0.0595& パルプ・紙 > -0.0874& 精密機器 <= 0.1178& 小売業 > -0.1257& 証券・商品先物取引業 <= -0.4336& 海運業 <= -0.0322
1161,0.6671309192200557,0.0021,0.0017,電気機器 <= -0.0595& パルプ・紙 > -0.0874& 精密機器 <= 0.1178& 小売業 <= -0.1257& ゴム製品 <= -0.2095& 倉庫・運輸関連業 > -0.0750
3391,0.6671309192200557,0.0021,0.0017,その他金融業 <= 0.1928& 食料品 <= 0.0709& 鉱業 <= 0.1177& その他製品 > 0.0280& 非鉄金属 > 0.2320& 不動産業 > 0.2973
405,0.6671309192200557,0.0021,0.0017,陸運業 <= -0.0859& 小売業 > -0.2564& 海運業 <= -0.2984& サービス業 <= 0.0148& 輸送用機器 <= 0.1213& マーケット <= -5.605
2788,0.6671309192200557,0.0021,0.0017,金属製品 <= 0.0493& その他製品 <= -0.2021& パルプ・紙 <= -0.2427& 陸運業 <= -0.0741& ゴム製品 > -0.2482& 海運業 <= -0.2504
902,0.6671309192200557,0.0042,0.0033,化学 > -0.0759& 電気機器 <= 0.1875& 電気・ガス業 <= 0.0565& その他製品 <= 0.0705& 陸運業 > -0.0761& 輸送用機器 > 0.2601
3490,0.6671309192200557,0.0021,0.0017,化学 <= -0.1003& 電気機器 <= -0.0488& 電気・ガス業 > -0.0079& その他金融業 <= -0.0975& 金属製品 > -0.1098& 陸運業 <= -0.0768
3491,0.6671309192200557,0.0021,0.0017,化学 <= -0.1003& 電気機器 <= -0.0488& その他金融業 > -0.0975& 金属製品 > -0.1098& 陸運業 <= -0.0768
2528,0.6671309192200557,0.0042,0.0033,化学 > -0.1073& 金属製品 <= 0.0562& 陸運業 > -0.0776& 証券・商品先物取引業 <= -0.2004& 鉄鋼 > -0.0927& 繊維製品 <= -0.0564
1443,0.6671309192200557,0.0021,0.0017,情報・通信業 > -0.0483& 情報・通信業 <= -0.0010& 電気・ガス業 > 0.0096& 食料品 <= -0.0357& ガラス・土石製品 <= -0.0353& 陸運業 > -0.0736
2017,0.6671309192200557,0.0021,0.0017,電気機器 <= 0.2531& 金属製品 > -0.1058& その他製品 > -0.0639& パルプ・紙 <= -0.0980& 海運業 <= -0.0902& 卸売業 <= -0.1021
2385,0.6671309192200557,0.0021,0.0017,銀行業 > 0.1883& 建設業 <= 0.1652& ガラス・土石製品 <= 0.3856& 海運業 > 0.2039& 輸送用機器 > 0.0111& 倉庫・運輸関連業 > 0.1278
3521,0.6671309192200557,0.0042,0.0033,化学 > 0.2016& 金属製品 > 0.1008& 非鉄金属 > 0.1559& 精密機器 <= 0.1810& 陸運業 > -0.0768& 不動産業 > 0.1196
1023,0.6671309192200557,0.0021,0.0017,電気機器 <= -0.1483& 電気・ガス業 > -0.0919& 鉱業 <= -0.3574& パルプ・紙 <= -0.2465& 石油・石炭製品 <= 0.0672& 海運業 <= -0.0916
2012,0.6671309192200557,0.0021,0.0017,電気機器 <= 0.2531& その他金融業 <= -0.3003& その他製品 <= -0.0639& パルプ・紙 <= -0.0980& 小売業 <= -0.2007& 卸売業 <= -0.1021
2874,0.6671309192200557,0.0292,0.0234,電気・ガス業 > -0.0758& 水産・農林業 > -0.0087& 金属製品 > 0.1108& 鉱業 <= 0.3360& 陸運業 > -0.0633& 繊維製品 > 0.1939
1169,0.6671309192200557,0.0021,0.0017,建設業 > -0.0070& 情報・通信業 <= -0.0750& 電気機器 > -0.0595& パルプ・紙 > -0.0874& 精密機器 <= 0.1178& 精密機器 <= 0.0530
487,0.6671309192200557,0.0042,0.0033,建設業 <= -0.1736& ガラス・土石製品 <= -0.0709& 機械 <= -0.0562& 非鉄金属 > -0.2239& パルプ・紙 <= -0.0874& ゴム製品 > -0.1534
490,0.6671309192200557,0.0021,0.0017,化学 <= -0.0710& ガラス・土石製品 <= -0.0709& 機械 > -0.0562& パルプ・紙 <= -0.0874
174,0.6671309192200557,0.0021,0.0017,空運業 <= -0.0568& 金属製品 <= 0.0500& 非鉄金属 > 0.0753& 輸送用機器 > 0.0776
3127,0.6671309192200557,0.0063,0.005,空運業 > -0.1305& 水産・農林業 <= -0.0019& ガラス・土石製品 <= 0.1081& 機械 > 0.1685& 陸運業 > -0.0773& 卸売業 <= 0.1608
65,0.6671309192200557,0.0042,0.0033,保険業 <= 0.1405& 鉱業 > -0.0441& 精密機器 <= 0.1250& 陸運業 > -0.0562& 輸送用機器 > 0.1087& 繊維製品 <= 0.0157
3752,0.6671309192200557,0.0021,0.0017,電気機器 <= 0.2804& 金属製品 > 0.0617& パルプ・紙 <= -0.0696& 小売業 > -0.0705& 証券・商品先物取引業 <= 0.3163& 輸送用機器 <= 0.0803
2153,0.6671309192200557,0.023,0.0184,水産・農林業 > -0.0073& 食料品 > 0.0398& ガラス・土石製品 <= 0.3481& 石油・石炭製品 <= 0.3081& 海運業 > 0.1942& 海運業 <= 0.2484
3078,0.6671309192200557,0.0021,0.0017,その他金融業 > 0.0411& 金属製品 <= 0.0596& 非鉄金属 > -0.1935& パルプ・紙 > -0.1192& 医薬品 > 0.0160& 海運業 > 0.2676
2584,0.6671309192200557,0.0042,0.0033,情報・通信業 <= 0.0817& 食料品 > 0.0537& 機械 > -0.0950& 機械 > 0.2564& 輸送用機器 <= 0.1783
2626,0.6671309192200557,0.0021,0.0017,電気・ガス業 <= -0.0965& 食料品 <= -0.0978& マーケット <= -4.53
3158,0.6671309192200557,0.0021,0.0017,化学 <= -0.0146& その他製品 > 0.0280& 精密機器 <= 0.0841& 精密機器 > 0.0483& 証券・商品先物取引業 <= 0.3304& 鉄鋼 > -0.1751
3828,0.6671309192200557,0.0021,0.0017,電気機器 <= 0.2591& 食料品 <= 0.1147& 機械 <= 0.2738& 鉱業 <= 0.0564& 証券・商品先物取引業 > 0.2788& サービス業 <= 0.1464
1895,0.6671309192200557,0.0021,0.0017,パルプ・紙 <= -0.2427& 陸運業 <= -0.0762& 海運業 <= -0.2775& 海運業 <= -0.5254
2174,0.6671309192200557,0.096,0.0768,ガラス・土石製品 <= -0.0311& 陸運業 > -0.0707& 証券・商品先物取引業 <= -0.0084& 海運業 <= 0.1915& 輸送用機器 <= 0.0892& 卸売業 > -0.0927
2014,0.6671309192200557,0.0063,0.005,電気機器 <= 0.2531& その他製品 <= -0.0639& パルプ・紙 <= -0.0980& 小売業 > -0.2007& 卸売業 <= -0.1021& マーケット <= -3.22
2646,0.6671309192200557,0.0021,0.0017,電気・ガス業 > -0.0965& 鉱業 <= 0.1307& 非鉄金属 > -0.0209& 鉄鋼 <= -0.1031
1210,0.6671309192200557,0.0021,0.0017,電気機器 <= 0.2591& 電気・ガス業 <= 0.0147& 水産・農林業 <= 0.0845& 金属製品 > 0.0516& 輸送用機器 <= 0.1372& マーケット <= -2.65
695,0.6671309192200557,0.0021,0.0017,建設業 <= 0.0631& 機械 > 0.1761& 非鉄金属 > 0.1456& 倉庫・運輸関連業 <= 0.0928
822,0.6671309192200557,0.0063,0.005,ガラス・土石製品 > -0.3240& 非鉄金属 <= -0.1685& 非鉄金属 <= -0.1996& 陸運業 <= -0.0857& 小売業 > -0.2357& 鉄鋼 <= -0.1472
809,0.6671309192200557,0.0042,0.0033,化学 > 0.0914& 機械 > 0.1078& 機械 <= 0.1163& 金属製品 > 0.0371& その他製品 > -0.0513& 非鉄金属 <= 0.2205
2115,0.6652027951760672,0.1445,0.1157,食料品 <= 0.0939& ガラス・土石製品 <= 0.2674& パルプ・紙 > -0.0816& パルプ・紙 > 0.0687& 陸運業 > -0.0762& 繊維製品 > -0.0499
1913,0.6648383731058976,0.1215,0.0973,食料品 <= 0.0558& 食料品 <= -0.0037& 機械 <= 0.1871& その他製品 <= 0.0752& 陸運業 > -0.0762& 陸運業 <= -0.0294
1404,0.6536837114418239,0.3729,0.2998,機械 > -0.1296& 鉱業 <= 0.3483& その他製品 <= 0.0922& 非鉄金属 <= 0.2612& パルプ・紙 > -0.0632& 陸運業 > -0.0742
336,0.6508594333854203,0.0171,0.0138,建設業 > -0.1877& ガラス・土石製品 > -0.3278& ガラス・土石製品 <= 0.0086& 非鉄金属 <= -0.0798& 陸運業 <= -0.0831& 小売業 > -0.1401
3017,0.6485995047972765,0.0301,0.0242,情報・通信業 > -0.0477& ガラス・土石製品 <= 0.2940& 非鉄金属 > 0.1459& パルプ・紙 > -0.0842& パルプ・紙 > 0.0735& 証券・商品先物取引業 <= 0.3181
2302,0.6485995047972765,0.0451,0.0363,電気・ガス業 <= -0.0312& 水産・農林業 <= -0.0046& 金属製品 <= 0.0617& 陸運業 > -0.0858& 不動産業 <= 0.0710& 鉄鋼 > -0.1043
1062,0.6485995047972765,0.0301,0.0242,水産・農林業 <= -0.0001& 食料品 <= 0.0035& その他製品 <= 0.0277& 医薬品 <= 0.0074& 陸運業 > -0.0627& 卸売業 > -0.0618
1755,0.6414720377115921,0.0109,0.0088,非鉄金属 > -0.2020& パルプ・紙 <= -0.0816& パルプ・紙 > -0.1122& 海運業 <= 0.1022& 卸売業 <= -0.0658& バリュー <= 0.06
1663,0.639714580074026,0.0305,0.0246,非鉄金属 > -0.2059& パルプ・紙 <= -0.0665& 石油・石炭製品 <= -0.0601& 陸運業 > -0.0741& ゴム製品 <= 0.0108& 繊維製品 > -0.1906
2090,0.6387423694660108,0.0196,0.0159,空運業 > -0.2720& 化学 <= -0.0574& 非鉄金属 > -0.2817& 陸運業 <= -0.0762& 証券・商品先物取引業 > -0.2579& サービス業 > -0.1348
2010,0.6353627802095768,0.0088,0.0071,空運業 > -0.1414& 食料品 > 0.0711& 非鉄金属 > 0.2597& 医薬品 <= 0.1293& 海運業 > 0.1842& バリュー > -0.38
395,0.6310697884514042,0.0154,0.0125,電気機器 <= 0.2715& その他金融業 > 0.0840& ガラス・土石製品 <= 0.1711& 非鉄金属 <= 0.1313& 陸運業 > -0.0858& 輸送用機器 > 0.1215
2399,0.6297401007386957,0.1415,0.1148,空運業 <= 0.0715& 食料品 <= 0.0545& 機械 <= -0.0534& 小売業 > -0.1930& 鉄鋼 > -0.1703& 繊維製品 > -0.1873
381,0.6293687917170337,0.0885,0.0718,電気機器 > -0.1566& 陸運業 > -0.0858& 陸運業 <= -0.0005& 海運業 <= 0.1423& 輸送用機器 <= 0.1215& 卸売業 <= -0.0654
3538,0.6277431158712702,0.1132,0.0919,食料品 <= 0.0978& 金属製品 <= 0.0570& パルプ・紙 > -0.0871& 医薬品 <= 0.0046& 精密機器 > -0.1107& 繊維製品 > -0.0564
2020,0.6254352367688022,0.0067,0.0054,電気機器 <= 0.2531& ガラス・土石製品 <= -0.0658& パルプ・紙 <= -0.0980& パルプ・紙 <= -0.1162& 証券・商品先物取引業 > -0.1269& 卸売業 > -0.1021
2676,0.6254352367688022,0.0134,0.0109,空運業 > -0.2932& 水産・農林業 <= 0.0159& 機械 <= -0.0841& 小売業 > -0.1702& 鉄鋼 > -0.0695& サービス業 <= -0.0432
2536,0.6205869016000518,0.377,0.3069,電気機器 <= 0.2591& 電気・ガス業 <= 0.0626& 鉱業 > -0.0421& 陸運業 > -0.0776& 陸運業 <= 0.1510& 繊維製品 > -0.0564
3154,0.6194787107043375,0.0292,0.0238,食料品 > 0.0541& 保険業 > -0.1056& その他製品 <= 0.0280& ゴム製品 <= 0.1214& 鉄鋼 > -0.1751& 卸売業 > -0.0752
2939,0.6177138140926441,0.0113,0.0092,金属製品 > 0.0964& 非鉄金属 > 0.2261& 陸運業 > -0.0834& 鉄鋼 > 0.2835& 輸送用機器 > 0.1875& 卸売業 > 0.3194
2918,0.6177138140926441,0.0113,0.0092,その他製品 <= 0.0736& その他製品 <= -0.0365& 非鉄金属 <= 0.2261& 精密機器 <= -0.2310& 陸運業 > -0.0834& 卸売業 <= -0.0752
2844,0.6161400209357202,0.0656,0.0534,化学 > -0.1586& 水産・農林業 <= -0.0087& 石油・石炭製品 <= -0.0414& 石油・石炭製品 > -0.2728& 輸送用機器 <= 0.0188& 卸売業 > -0.0964
2774,0.6088893310341779,0.0526,0.043,化学 <= 0.0866& その他金融業 > -0.0918& その他製品 > 0.0277& 陸運業 > -0.0807& 輸送用機器 > 0.0844& 繊維製品 <= 0.0962
617,0.6064826538364143,0.0046,0.0038,食料品 > -0.0779& ガラス・土石製品 > -0.0745& 鉱業 > 0.0171& 非鉄金属 <= -0.0141& 陸運業 <= -0.0761& 鉄鋼 <= 0.0295
2073,0.6064826538364143,0.0046,0.0038,その他金融業 > 0.0951& 水産・農林業 > -0.0535& 金属製品 <= 0.0408& その他製品 > 0.0324& 小売業 <= 0.0946& 証券・商品先物取引業 > -0.0320
1088,0.6064826538364143,0.0276,0.0225,金属製品 > 0.0946& その他製品 > 0.0277& 非鉄金属 > 0.1813& 医薬品 <= 0.0899& 鉄鋼 > 0.2224& 倉庫・運輸関連業 > 0.1090
2786,0.6064826538364143,0.0046,0.0038,化学 > 0.0866& 電気機器 > 0.2715& その他製品 > 0.0277& 小売業 > 0.2175
