,使用ルール数,エントリールール数,リスク,期待リターン,シャープレシオ,取引回数
0,10,7,0.17145617539054775,0.371729196012904,2.168071200504553,7
0,10,8,0.1273299217696714,0.3570198335763078,2.803895805591754,4
0,10,9,0.11182336494114706,0.3743178092285793,3.3474024809178635,3
0,10,10,0.0896232478213016,0.4021079177102324,4.486647465755639,2
0,11,1,0.19494284882473722,0.1081514713372845,0.5547855281140256,19
0,11,2,0.18948262241810737,0.1357697177468652,0.7165285977902465,14
0,11,3,0.1935524187608305,0.15846841305675008,0.8187364129640087,13
0,11,4,0.19124574906555333,0.2070643975413194,1.0827137259419235,13
0,11,5,0.18967204756137465,0.34094233540639984,1.7975360090741717,11
0,11,6,0.1790191773025567,0.4070384649068498,2.273714308377824,9
0,11,7,0.17295170863454207,0.3722223567592514,2.1521750764878584,8
0,11,8,0.17333458014609468,0.41671330188642147,2.4040979101526974,7
0,11,9,0.11759402452857327,0.33196234970454863,2.8229525355166976,3
0,11,10,0.10806153671288152,0.39308507321207536,3.6376039539072877,3
0,11,11,0.0896232478213016,0.4021079177102324,4.486647465755639,2
0,12,1,0.20319681229313435,0.07596189156013111,0.3738340710313285,20
0,12,2,0.18948262241810737,0.1357697177468652,0.7165285977902465,14
0,12,3,0.19377393964637413,0.14361457782120837,0.7411449552158376,13
0,12,4,0.1933677319849074,0.17608308367789785,0.9106125508657327,13
0,12,5,0.19035981425969123,0.3352057993266892,1.7609063164423835,11
0,12,6,0.1866626202376002,0.35084490088017156,1.8795669986502177,10
0,12,7,0.17556087782946797,0.4100907909199736,2.3358893848680657,9
0,12,8,0.17991982502488602,0.4031138391914884,2.2405192931670026,7
0,12,9,0.1724387291162584,0.4271360892630495,2.47703106751079,7
0,12,10,0.1115468562838447,0.3472108499742929,3.1126905906767304,3
0,12,11,0.1072225096247587,0.4135204036011849,3.856656639061721,3
0,12,12,0.0896232478213016,0.4021079177102324,4.486647465755639,2
0,13,1,0.20282457249436756,0.08168350452358093,0.4027298246904935,20
0,13,2,0.18966739538887292,0.13845408964722178,0.7299836082176956,14
0,13,3,0.19377393964637413,0.14361457782120837,0.7411449552158376,13
0,13,4,0.1933677319849074,0.17608308367789785,0.9106125508657327,13
0,13,5,0.19035981425969123,0.3352057993266892,1.7609063164423835,11
0,13,6,0.1867072990349386,0.349874976327673,1.873922327279775,10
0,13,7,0.17556087782946797,0.4100907909199736,2.3358893848680657,9
0,13,8,0.18073035478692587,0.45850465549196223,2.536954326419165,8
0,13,9,0.17880502167318532,0.42318532966122085,2.3667418604982293,7
0,13,10,0.1754816494009978,0.36003440511019674,2.051692620505706,5
0,13,11,0.10768835920454849,0.36218522300989475,3.3632718121551335,3
0,13,12,0.1072225096247587,0.4135204036011849,3.856656639061721,3
0,13,13,0.0896232478213016,0.4021079177102324,4.486647465755639,2
0,14,1,0.20290983751691752,0.08733820096634935,0.43042861812487315,20
0,14,2,0.18895551065695204,0.12119270278988853,0.6413822087989453,15
0,14,3,0.19377393964637413,0.14361457782120837,0.7411449552158376,13
0,14,4,0.1938368504789501,0.16606980527974635,0.856750431455142,13
0,14,5,0.19123552043775768,0.3145144866871157,1.6446447080916757,11
0,14,6,0.1867072990349386,0.349874976327673,1.873922327279775,10
0,14,7,0.17897321482909773,0.4091928433830933,2.286335660751433,9
0,14,8,0.17452294656038217,0.4248910248521434,2.434585441205222,9
0,14,9,0.17991982502488602,0.4031138391914884,2.2405192931670026,7
0,14,10,0.17604292455990603,0.4590178417060863,2.6074199963082645,7
0,14,11,0.11684851691459143,0.32059055342437115,2.743642468810295,3
0,14,12,0.10768835920454849,0.36218522300989475,3.3632718121551335,3
0,14,13,0.1072225096247587,0.4135204036011849,3.856656639061721,3
0,14,14,0.08871987977866413,0.45352956516880427,5.1119271836284845,1
0,15,1,0.20030856736842936,0.09992456848246062,0.4988531933268159,21
0,15,2,0.18895551065695204,0.12119270278988853,0.6413822087989453,15
0,15,3,0.18939152651502394,0.10536735480690688,0.5563467212380717,15
0,15,4,0.19414829914768506,0.15713375891543968,0.8093491398341374,13
0,15,5,0.19681145147729184,0.21955543513627937,1.1155622982721192,12
0,15,6,0.18968981158559536,0.34340240612126005,1.810336587140863,11
0,15,7,0.184913093791541,0.3528538307936545,1.9082144133689039,10
0,15,8,0.1779554984448089,0.42399307731526314,2.3825792460510025,9
0,15,9,0.17232530155934556,0.383721924874592,2.2267300355917,8
0,15,10,0.17719202121354732,0.43894635123635367,2.477235420816983,7
0,15,11,0.17098612716181372,0.3966358742401969,2.3196962281322286,7
0,15,12,0.11684851691459143,0.32059055342437115,2.743642468810295,3
0,15,13,0.10768835920454849,0.36218522300989475,3.3632718121551335,3
0,15,14,0.1072225096247587,0.4135204036011849,3.856656639061721,3
0,15,15,0.08871987977866413,0.45352956516880427,5.1119271836284845,1
0,16,1,0.20000075038387327,0.10596967295302971,0.5298463768242662,22
0,16,2,0.18204865149908447,0.1352777644084418,0.7430857811606593,17
0,16,3,0.18859943780190316,0.1268492066965477,0.6725852853802498,15
0,16,4,0.19414829914768506,0.15713375891543968,0.8093491398341374,13
0,16,5,0.19773702940265814,0.20408280687886027,1.0320920036847525,12
0,16,6,0.19548973066077394,0.2460360279509117,1.2585624171627148,12
0,16,7,0.184913093791541,0.3528538307936545,1.9082144133689039,10
0,16,8,0.1839784247517561,0.37178898430007123,2.020829261918781,10
0,16,9,0.17622939775307256,0.3827117338956017,2.1716679440273983,8
0,16,10,0.17142178500728178,0.42614644484093483,2.4859526741180105,8
0,16,11,0.17333458014609468,0.41671330188642147,2.4040979101526974,7
0,16,12,0.17077502482396142,0.39176224726297804,2.294025415407288,7
0,16,13,0.1115468562838447,0.3472108499742929,3.1126905906767304,3
0,16,14,0.10687102335860435,0.3826205533990042,3.580208567060557,3
0,16,15,0.10399689983406653,0.398598380698629,3.832790990256607,3
0,16,16,0.0,0.0,0.0,0
0,17,1,0.1996578465079267,0.09120915670980405,0.45682730884399736,22
0,17,2,0.18217324113028474,0.14206528425417067,0.7798361788632279,17
0,17,3,0.18859943780190316,0.1268492066965477,0.6725852853802498,15
0,17,4,0.19013897168349364,0.12149835966545576,0.6389976688613977,14
0,17,5,0.19773702940265814,0.20408280687886027,1.0320920036847525,12
0,17,6,0.19689995921721612,0.20537514282982222,1.0430430948096665,12
0,17,7,0.19199760981076558,0.2768828961473837,1.4421163702000341,12
0,17,8,0.1839784247517561,0.37178898430007123,2.020829261918781,10
0,17,9,0.1779554984448089,0.42399307731526314,2.3825792460510025,9
0,17,10,0.17388224132202926,0.3947929968016777,2.2704618585547363,8
0,17,11,0.17248716746917878,0.4361511999068661,2.528600859451186,8
0,17,12,0.17221193434595908,0.4150917999828546,2.4103544365802816,7
0,17,13,0.15400142383573187,0.409192743397744,2.657071169901754,6
0,17,14,0.1115468562838447,0.3472108499742929,3.1126905906767304,3
0,17,15,0.10687102335860435,0.3826205533990042,3.580208567060557,3
0,17,16,0.10399689983406653,0.398598380698629,3.832790990256607,3
0,17,17,0.0,0.0,0.0,0
0,18,1,0.1996578465079267,0.09120915670980405,0.45682730884399736,22
0,18,2,0.18456592223294696,0.1517490432101934,0.8221942673613699,17
0,18,3,0.18878464027695666,0.11850623572867566,0.6277324021425736,15
0,18,4,0.18928496817471316,0.1445146295472138,0.7634765239985903,14
0,18,5,0.19361431707781854,0.1530801846942512,0.7906449636817114,13
0,18,6,0.19772265174978776,0.20310552317530498,1.0272243538000345,12
0,18,7,0.19575438515747318,0.2408374274070258,1.2303041242896597,12
0,18,8,0.18953720125583007,0.27671982270104317,1.459976304744193,11
0,18,9,0.1839784247517561,0.37178898430007123,2.020829261918781,10
0,18,10,0.1779554984448089,0.42399307731526314,2.3825792460510025,9
0,18,11,0.17388224132202926,0.3947929968016777,2.2704618585547363,8
0,18,12,0.17733597184497174,0.44083997143692083,2.485902701242735,7
0,18,13,0.17221193434595908,0.4150917999828546,2.4103544365802816,7
0,18,14,0.15400142383573187,0.409192743397744,2.657071169901754,6
0,18,15,0.1115468562838447,0.3472108499742929,3.1126905906767304,3
0,18,16,0.10687102335860435,0.3826205533990042,3.580208567060557,3
0,18,17,0.10399689983406653,0.398598380698629,3.832790990256607,3
0,18,18,0.0,0.0,0.0,0
0,19,1,0.1996578465079267,0.09120915670980405,0.45682730884399736,22
0,19,2,0.18401265622170757,0.1639581024031199,0.8910153560610258,17
0,19,3,0.18878464027695666,0.11850623572867566,0.6277324021425736,15
0,19,4,0.18928496817471316,0.1445146295472138,0.7634765239985903,14
0,19,5,0.19361431707781854,0.1530801846942512,0.7906449636817114,13
0,19,6,0.19772265174978776,0.20310552317530498,1.0272243538000345,12
0,19,7,0.19575438515747318,0.2408374274070258,1.2303041242896597,12
0,19,8,0.19193296123766707,0.2500081022804608,1.3025803419501267,11
0,19,9,0.184913093791541,0.3528538307936545,1.9082144133689039,10
0,19,10,0.18384277240781757,0.38886141273150704,2.1151846637130642,10
0,19,11,0.1753184050237993,0.4449538160009669,2.5379754963009438,9
0,19,12,0.1800631650519229,0.40500745939205546,2.249252140354568,7
0,19,13,0.17602855027593323,0.4518471794031102,2.566897123760992,7
0,19,14,0.17077502482396142,0.39176224726297804,2.294025415407288,7
0,19,15,0.15135526460080667,0.3697193415640173,2.4427253491256944,4
0,19,16,0.10768835920454849,0.36218522300989475,3.3632718121551335,3
0,19,17,0.10737145824741988,0.40830816482375953,3.80276259155278,3
0,19,18,0.10505593206064825,0.39681908846246033,3.777217342028613,3
0,19,19,0.0,0.0,0.0,0
0,20,1,0.19978185020913178,0.09440907866755055,0.47256083857829456,22
0,20,2,0.18485494752506212,0.15801059448532578,0.8547815278998856,17
0,20,3,0.18585040681271728,0.136148113960839,0.7325682859442777,16
0,20,4,0.18928496817471316,0.1445146295472138,0.7634765239985903,14
0,20,5,0.19377393964637413,0.14361457782120837,0.7411449552158376,13
0,20,6,0.19773702940265814,0.20408280687886027,1.0320920036847525,12
0,20,7,0.19715254207300167,0.21061907940366162,1.0683051671008814,12
0,20,8,0.19193296123766707,0.2500081022804608,1.3025803419501267,11
0,20,9,0.18953720125583007,0.27671982270104317,1.459976304744193,11
0,20,10,0.18384277240781757,0.38886141273150704,2.1151846637130642,10
0,20,11,0.1779554984448089,0.42399307731526314,2.3825792460510025,9
0,20,12,0.17388224132202926,0.3947929968016777,2.2704618585547363,8
0,20,13,0.17733597184497174,0.44083997143692083,2.485902701242735,7
0,20,14,0.17223300335102812,0.4222624622858306,2.4516930789694085,7
0,20,15,0.15575534318642176,0.3821922654570938,2.453798743839255,6
0,20,16,0.10768835920454849,0.36218522300989475,3.3632718121551335,3
0,20,17,0.10806153671288152,0.39308507321207536,3.6376039539072877,3
0,20,18,0.10737145824741988,0.40830816482375953,3.80276259155278,3
0,20,19,0.08540024494740292,0.3848743031682835,4.506711935139336,2
0,20,20,0.0,0.0,0.0,0
