,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
402,電気機器,<=,-0.159022916525064,水産・農林業,<=,-0.0842990043550957,機械,>,-0.0973411857824181,その他製品,<=,0.0277150068753727,,,,,,
134,空運業,<=,0.172695533389201,電気・ガス業,<=,0.0635088144622876,非鉄金属,>,0.219226019108089,石油・石炭製品,<=,0.158283767617125,陸運業,>,-0.0859587164609255,小売業,>,0.0591595499170638
2268,化学,>,0.0516590994560155,水産・農林業,<=,0.19516111102679,鉱業,<=,0.427559576698535,鉱業,>,0.279125245340816,陸運業,>,-0.0831801904531082,輸送用機器,<=,0.0975121969777186
3293,化学,>,-0.0575382658609232,建設業,>,0.0632383765518675,鉱業,>,-0.296862000975419,非鉄金属,<=,0.22239751169979,陸運業,<=,-0.0778280565790547,,,
1728,銀行業,>,-0.171094561346157,電気・ガス業,>,-0.0153936551694577,パルプ・紙,>,-0.222901405975605,精密機器,<=,-0.18349752335692,鉄鋼,<=,-0.104321668841054,卸売業,>,-0.134427971364226
35,金属製品,<=,0.0562871270271213,小売業,<=,-0.189908803980139,海運業,<=,-0.231142215897827,鉄鋼,<=,-0.0952043430861071,,,,,,
879,化学,<=,-0.104748534902624,電気機器,>,-0.116322436880086,ガラス・土石製品,>,-0.327533033857105,陸運業,<=,-0.077697116377325,鉄鋼,>,-0.0945050764589904,,,
2266,化学,<=,0.0516590994560155,ガラス・土石製品,>,-0.0307576842492951,機械,>,-0.108555716268393,鉱業,>,0.0353990260566051,陸運業,>,-0.0831801904531082,輸送用機器,<=,0.0975121969777186
3136,銀行業,<=,0.14469088196486,水産・農林業,>,-0.123857249677465,金属製品,>,0.045962348321561,非鉄金属,<=,0.221141956965945,陸運業,>,-0.0706608542880847,輸送用機器,>,0.121301551395466
2224,水産・農林業,<=,-0.00316513484887445,機械,>,-0.0841031496685456,不動産業,>,-0.200896711624658,鉄鋼,<=,0.242876291411354,サービス業,>,0.0123959459054189,繊維製品,>,-0.0630527553059079
3662,電気・ガス業,>,-0.0899426550730352,パルプ・紙,>,-0.0676568807396889,証券・商品先物取引業,<=,0.307433184422303,海運業,<=,0.19437050038553,鉄鋼,<=,0.236426716098014,卸売業,>,-0.0958283087961705
2834,建設業,>,0.139066065379904,電気・ガス業,>,-0.0472780268670445,金属製品,>,0.115814939127243,鉱業,>,0.137862430696425,海運業,<=,0.196843495564551,輸送用機器,>,0.110698760821672
1098,その他製品,>,0.0280355705032728,非鉄金属,<=,0.179260076164937,石油・石炭製品,>,-0.0869183780008635,輸送用機器,>,0.115817583756853,卸売業,>,-0.190834449160457,卸売業,>,-0.0566732025745139
3503,空運業,>,-0.276407557717563,電気・ガス業,>,-0.0900711417876976,ガラス・土石製品,>,-0.201073125039682,金属製品,<=,0.0494140899118202,海運業,>,-0.0770899262320404,繊維製品,<=,-0.0618974758747858
49,銀行業,<=,0.126609680610771,銀行業,<=,-0.0414842727584877,食料品,>,0.0547979911679018,金属製品,<=,0.0562871270271213,石油・石炭製品,<=,-0.0019497838480276,鉄鋼,>,-0.0952043430861071
3086,電気機器,<=,0.149430547324504,水産・農林業,<=,-0.0042398320764885,陸運業,>,-0.0684930015552973,小売業,<=,0.116765279628218,輸送用機器,>,0.120909673366724,サイズ,<=,-0.315
3748,情報・通信業,>,-0.0751913283194421,非鉄金属,>,-0.211729206013184,パルプ・紙,>,-0.0714422389143946,パルプ・紙,<=,0.0355873837947059,精密機器,<=,0.0967302626717912,鉄鋼,<=,0.289062413645855
1390,電気機器,<=,-0.0485671340678104,機械,<=,0.0394163874326891,非鉄金属,<=,0.220574800451287,小売業,>,-0.199105272749263,不動産業,<=,-0.109641951474967,倉庫・運輸関連業,<=,0.0202637552462019
1968,電気・ガス業,<=,-0.0557194525451297,非鉄金属,<=,-0.209460474874522,パルプ・紙,<=,-0.0720324275641858,ゴム製品,>,-0.297480858191983,鉄鋼,<=,-0.0964108405613854,,,
2153,電気機器,<=,0.213746078603839,鉱業,<=,0.352899737149802,その他製品,>,0.0388568752154197,パルプ・紙,>,-0.0874662962495571,精密機器,>,0.16397112786836,鉄鋼,<=,0.257588149192579
2353,建設業,>,-0.082505314592252,情報・通信業,>,0.115447878582776,金属製品,>,0.0563632737366047,その他製品,<=,0.0277150068753727,輸送用機器,<=,0.304980401540965,卸売業,>,-0.0719077557749656
2178,化学,>,-0.125427909559195,食料品,>,-0.0594502139914016,非鉄金属,>,-0.202055372563597,陸運業,<=,-0.074173781850124,サービス業,<=,-0.109394870810862,サイズ,<=,0.665
2537,電気・ガス業,>,-0.0905578040182451,機械,>,-0.114879815588366,鉱業,<=,0.341007112388087,非鉄金属,>,0.226192107180562,非鉄金属,>,0.405828858762416,陸運業,>,-0.0451383990933012
418,電気機器,<=,0.187787005602527,食料品,>,0.0260547619922228,鉱業,>,0.0042546055489487,その他製品,>,0.0277150068753727,鉄鋼,<=,0.0686831466772907,輸送用機器,<=,0.110899113065002
1922,機械,>,0.168743327568865,その他製品,>,0.0277150068753727,その他製品,>,0.107058074721869,小売業,>,0.0369946381810847,輸送用機器,<=,0.197177708824712,卸売業,>,0.148126703096844
1746,ガラス・土石製品,<=,0.335953268659202,鉱業,>,0.316863560371404,非鉄金属,>,0.225738286037945,海運業,<=,0.203980493011295,鉄鋼,>,-0.104321668841054,鉄鋼,>,0.0272870362417264
957,電気機器,<=,0.255259349917326,電気機器,>,-0.148996690598343,ガラス・土石製品,<=,-0.0252298727184053,その他製品,<=,0.027617374996801,陸運業,>,-0.081766668997467,海運業,<=,-0.112121017256375
2227,水産・農林業,>,-0.00316513484887445,その他製品,<=,0.0219473596727148,非鉄金属,<=,-0.145773698549172,パルプ・紙,<=,-0.0670753324235441,不動産業,>,-0.1407054907417,鉄鋼,<=,0.070408390060602
221,情報・通信業,>,-0.0989182852260166,その他金融業,>,-0.0310825562453699,その他金融業,>,0.0987598326478089,水産・農林業,<=,-0.0148930746302358,ガラス・土石製品,<=,0.103138587369036,輸送用機器,>,0.101629382694411
289,建設業,>,-0.111181697448039,電気・ガス業,>,-0.0965141768253124,その他金融業,>,-0.432030902491578,水産・農林業,>,0.0181726194442796,鉄鋼,<=,-0.096127479193596,,,
89,情報・通信業,>,-0.0284374693817061,陸運業,<=,-0.0778683516471489,証券・商品先物取引業,<=,-0.138040481628537,輸送用機器,>,-0.136301149428246,卸売業,>,-0.19299102069604,,,
995,銀行業,<=,0.140427141525041,電気機器,<=,0.204094802943063,水産・農林業,<=,-0.0087885568803066,陸運業,>,-0.0739698746295784,小売業,>,0.00826151137356885,繊維製品,>,-0.074993661303229
98,陸運業,>,-0.0778683516471489,陸運業,>,-0.0622562218521282,不動産業,>,-0.241495775641879,鉄鋼,>,-0.0703163097927363,繊維製品,<=,-0.0397365625690859,バリュー,>,-1.71
1913,機械,<=,0.168743327568865,その他製品,>,0.0277150068753727,ゴム製品,>,0.0569704528725761,ゴム製品,<=,0.317630972340999,卸売業,>,0.00045868002726131,倉庫・運輸関連業,<=,0.0721612818105126
3786,情報・通信業,<=,0.10414395027178,電気・ガス業,>,-0.0900711417876976,食料品,>,0.0643861531067255,金属製品,>,0.102001399619463,証券・商品先物取引業,>,-0.0219969948613835,証券・商品先物取引業,>,0.254576848689171
3781,情報・通信業,<=,0.10414395027178,電気・ガス業,>,-0.0900711417876976,食料品,<=,0.0704612750718236,陸運業,>,-0.091740811729103,証券・商品先物取引業,>,-0.0219969948613835,証券・商品先物取引業,<=,0.254576848689171
368,化学,<=,0.0794178974800252,化学,>,0.046313539074619,ガラス・土石製品,>,-0.0176116934003284,その他製品,<=,0.038253973433104,パルプ・紙,>,-0.0734521177131598,輸送用機器,<=,0.093390315806459
876,ガラス・土石製品,>,-0.327533033857105,精密機器,>,-0.21968605820576,陸運業,<=,-0.077697116377325,証券・商品先物取引業,>,-0.2580668780082,鉄鋼,<=,-0.0945050764589904,卸売業,<=,-0.0384322121386092
684,電気・ガス業,>,-0.00250811190739375,陸運業,>,-0.0858937152443136,証券・商品先物取引業,<=,-0.0074607949025032,海運業,<=,0.191948175481815,繊維製品,>,-0.0630527553059079,倉庫・運輸関連業,>,0.0975219437192273
3702,空運業,>,-0.126167031581473,電気機器,>,-0.117630169486666,その他金融業,<=,-0.0478053693574181,金属製品,<=,0.0454221038846993,鉱業,<=,-0.265420073813729,小売業,<=,0.0844542691740932
2142,その他製品,>,0.0356681899536829,非鉄金属,>,-0.194528121148257,パルプ・紙,<=,-0.0874662962495571,鉄鋼,<=,0.0720174832459663,サービス業,<=,-0.0271766178171347,繊維製品,>,-0.0818059267101952
442,非鉄金属,>,-0.232297375083226,陸運業,<=,-0.0762823700560334,海運業,<=,0.0762842821130345,輸送用機器,<=,0.100628333967076,卸売業,<=,-0.182363345163481,倉庫・運輸関連業,<=,0.0063154096335811
2135,建設業,>,-0.136207218822422,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,<=,-0.186881516110019,石油・石炭製品,<=,0.0341038573646227,ゴム製品,<=,0.149897267937384,繊維製品,<=,-0.0818059267101952
3659,建設業,<=,-0.0987175828874484,電気・ガス業,>,-0.0899426550730352,水産・農林業,>,-0.0724240370691536,パルプ・紙,<=,-0.0676568807396889,海運業,<=,0.19437050038553,卸売業,>,-0.0958283087961705
1992,情報・通信業,>,-0.0445181702078812,鉱業,>,-0.0704948287393933,その他製品,<=,0.071981806853654,パルプ・紙,>,-0.0720324275641858,証券・商品先物取引業,<=,0.282602105295879,輸送用機器,<=,0.110852599250189
3827,情報・通信業,<=,0.0911012427210958,電気・ガス業,>,0.0261267682468978,その他製品,>,0.0292817258528221,不動産業,>,-0.221478010194185,証券・商品先物取引業,<=,0.432242127289426,輸送用機器,<=,0.226266472736332
1955,空運業,>,-0.124279202557121,機械,<=,0.155138649520905,パルプ・紙,>,-0.0682137489217355,精密機器,<=,0.117837627764927,海運業,>,0.00304339719886165,サービス業,>,-0.114051529181027
3211,その他製品,>,-0.114647082974408,非鉄金属,>,-0.213413472939943,パルプ・紙,<=,-0.0829432825473058,精密機器,<=,-0.0741456490322285,海運業,>,-0.0846620703867333,,,
2220,水産・農林業,<=,-0.00316513484887445,食料品,>,-0.118060726147433,機械,>,-0.0841031496685456,不動産業,>,-0.200896711624658,繊維製品,<=,-0.0630527553059079,マーケット,<=,2.59
3513,空運業,>,-0.276407557717563,電気・ガス業,>,-0.0900711417876976,金属製品,>,0.0494140899118202,非鉄金属,>,0.270616752615874,不動産業,>,0.27312407197423,ゴム製品,<=,0.0935652690519927
676,銀行業,>,-0.290791299500137,パルプ・紙,>,-0.210556019105841,陸運業,>,-0.0858937152443136,陸運業,<=,-0.0687003267803919,輸送用機器,<=,0.0876687394911247,繊維製品,<=,-0.0630527553059079
303,電気・ガス業,>,-0.0965141768253124,食料品,>,0.0560727172799693,金属製品,>,0.115320781797307,非鉄金属,>,0.232073854251742,小売業,<=,0.311614128646342,鉄鋼,>,-0.096127479193596
3736,建設業,<=,0.00825044969963935,電気機器,<=,-0.0213774562423664,非鉄金属,>,-0.211729206013184,パルプ・紙,<=,-0.0714422389143946,証券・商品先物取引業,>,-0.0610413410071335,サービス業,<=,-0.0306592457895319
156,水産・農林業,<=,0.00013868677544885,精密機器,<=,-0.248203297120439,陸運業,>,-0.113612449809385,鉄鋼,<=,-0.0932444078910334,繊維製品,>,-0.276838035454392,卸売業,<=,-0.112888401635978
1806,銀行業,>,0.384037020085463,電気機器,>,0.112833499099974,食料品,>,0.0512146329010802,保険業,>,0.175191245720551,その他製品,>,0.0281069497482742,精密機器,>,0.077312903911383
479,化学,<=,0.302704940278045,その他金融業,>,0.243168961086243,金属製品,>,0.0462325145072604,精密機器,>,0.132023099429708,海運業,>,0.185078472719033,輸送用機器,>,0.100628333967076
330,化学,>,-0.127389941083597,電気機器,<=,-0.0520578384303144,非鉄金属,>,-0.170484348505172,パルプ・紙,>,-0.0952251509981459,陸運業,<=,-0.0146551730269355,輸送用機器,<=,0.115600490834775
3118,陸運業,>,-0.0706608542880847,証券・商品先物取引業,>,-0.365813660741096,海運業,>,-0.075487623710499,輸送用機器,<=,0.121301551395466,輸送用機器,<=,0.0904349241363823,卸売業,<=,-0.0746172749091893
1994,食料品,<=,0.102097961552445,その他製品,<=,0.071981806853654,パルプ・紙,>,-0.0720324275641858,ゴム製品,>,0.177414304865208,証券・商品先物取引業,<=,0.282602105295879,輸送用機器,>,0.110852599250189
549,電気・ガス業,>,-0.106147833876058,食料品,>,0.0537520929188808,食料品,<=,0.0974865491874378,鉱業,<=,0.320368019599956,鉄鋼,>,-0.113407957341039,倉庫・運輸関連業,<=,0.250512006678074
2884,銀行業,<=,0.111345518801454,ガラス・土石製品,<=,0.0329256323633791,金属製品,<=,0.0516398368360889,パルプ・紙,>,-0.0719005636704485,陸運業,>,-0.105212772428008,海運業,>,-0.0476049299874945
3450,電気機器,<=,0.204094802943063,電気機器,<=,-0.0423364748660371,食料品,<=,0.0546184723314222,その他製品,<=,0.0726616172283291,石油・石炭製品,<=,0.115467355440526,ゴム製品,>,-0.157822599164066
2438,電気機器,<=,0.148275729654931,水産・農林業,<=,-0.0048058933180155,機械,>,-0.0520827961324386,その他製品,>,0.0289656443526026,パルプ・紙,>,-0.0862081229842065,陸運業,<=,0.097950098890447
2293,電気機器,>,0.0804721643941903,非鉄金属,>,0.154944982946261,陸運業,>,-0.0562685546898658,海運業,>,0.218455186852306,輸送用機器,>,0.0975121969777186,マーケット,>,-0.785
2535,電気・ガス業,>,-0.0905578040182451,水産・農林業,>,-0.0767820223403464,機械,>,-0.114879815588366,鉱業,<=,0.341007112388087,非鉄金属,<=,0.226192107180562,陸運業,>,-0.0451383990933012
825,電気・ガス業,>,-0.102720327520449,食料品,<=,0.0974865491874378,金属製品,>,0.0560318880444825,非鉄金属,<=,0.139974086688772,医薬品,>,-0.00553307613749975,海運業,>,0.190877188932797
3848,電気・ガス業,>,-0.119393238163637,パルプ・紙,<=,-0.0650432213661238,小売業,<=,-0.0339537522033831,小売業,>,-0.193041077091706,輸送用機器,<=,0.0873549100404361,繊維製品,<=,-0.050398620791445
3802,電気機器,<=,-0.0658552422337775,ガラス・土石製品,<=,-0.034382342937396,鉱業,<=,-0.0428436676645972,その他製品,<=,0.0292817258528221,非鉄金属,>,-0.199537782467531,陸運業,>,-0.0835687168825529
2638,建設業,>,-0.108016011254482,情報・通信業,<=,0.105307287493488,ガラス・土石製品,>,-0.017352502880858,機械,<=,0.210695706108605,パルプ・紙,>,-0.0656591099267531,陸運業,>,-0.0684921352512301
3506,空運業,>,-0.276407557717563,電気・ガス業,>,-0.0900711417876976,その他金融業,<=,-0.0427378042210118,金属製品,<=,0.0494140899118202,精密機器,>,0.081221493497557,繊維製品,>,-0.0618974758747858
3615,空運業,>,-0.128469378420745,電気・ガス業,>,-0.0330946518233358,電気・ガス業,>,0.00384760706816575,非鉄金属,>,-0.213615487011995,サービス業,<=,-0.116084464828832,倉庫・運輸関連業,<=,0.0228180545505951
2466,化学,<=,-0.0761444886316315,保険業,<=,-0.163011266313439,非鉄金属,<=,-0.403527949840282,パルプ・紙,<=,-0.0874411197273322,パルプ・紙,<=,-0.224219616842229,石油・石炭製品,<=,0.0599318037069023
3704,空運業,>,-0.126167031581473,金属製品,<=,0.0454221038846993,鉱業,>,-0.265420073813729,非鉄金属,<=,-0.216012971657317,小売業,<=,0.0844542691740932,サービス業,<=,-0.126199867634077
457,水産・農林業,>,-0.0516616522678995,ガラス・土石製品,<=,0.317997826351212,石油・石炭製品,>,0.224114922346663,陸運業,>,-0.0762823700560334,証券・商品先物取引業,>,0.0206104837406701,輸送用機器,<=,0.100628333967076
34,空運業,>,-0.132015216348741,非鉄金属,>,0.579307251509841,石油・石炭製品,>,0.23718663535009,海運業,>,0.20745076412911,,,,,,
197,銀行業,>,0.233161850927707,化学,>,0.004296083931639,食料品,<=,0.0518294635157019,医薬品,<=,-0.0050318030458808,陸運業,>,-0.0841802975454505,輸送用機器,<=,0.101629382694411
3255,空運業,<=,-0.0767645132436929,銀行業,<=,0.0089702213586991,パルプ・紙,<=,-0.0629318588899327,鉄鋼,<=,0.234723894269119,輸送用機器,>,0.0538914930983538,,,
601,空運業,<=,-0.1483592081706,空運業,>,-0.258482334695207,空運業,<=,-0.230106475282233,電気・ガス業,>,-0.0146315401899169,保険業,<=,0.0885493474482908,パルプ・紙,>,-0.202169962134335
682,電気・ガス業,<=,-0.00250811190739375,陸運業,>,-0.0858937152443136,証券・商品先物取引業,<=,-0.0074607949025032,輸送用機器,>,0.0526523446491207,繊維製品,>,-0.0630527553059079,繊維製品,>,0.0564068284162544
2285,ガラス・土石製品,>,-0.0123754994222331,非鉄金属,<=,0.154944982946261,陸運業,>,-0.0562685546898658,鉄鋼,>,0.0317698816814624,輸送用機器,>,0.0975121969777186,マーケット,<=,-1.455
3611,空運業,>,-0.128469378420745,空運業,>,-0.0155817310421993,電気・ガス業,>,-0.0628463642003197,非鉄金属,<=,-0.213615487011995,サービス業,<=,-0.116084464828832,,,
1618,空運業,<=,-0.157354640253167,化学,>,-0.0730357352697433,機械,>,-0.123620214307501,その他製品,<=,0.0252862746136142,パルプ・紙,<=,-0.0816222546340951,海運業,>,-0.235565102238091
1257,電気機器,<=,0.243464977013955,電気・ガス業,>,-0.0900711417876976,電気・ガス業,>,0.056674661914172,食料品,<=,0.0546756261842947,非鉄金属,>,-0.193548667363762,精密機器,<=,-0.0100523281699203
3741,保険業,>,-0.151362181487075,鉱業,<=,0.111041638044174,非鉄金属,>,-0.211729206013184,パルプ・紙,<=,-0.0714422389143946,サービス業,>,-0.0306592457895319,繊維製品,<=,-0.0762197773238059
3208,建設業,>,-0.031387541206545,その他製品,<=,-0.114647082974408,非鉄金属,>,-0.213413472939943,パルプ・紙,<=,-0.0829432825473058,精密機器,<=,-0.0741456490322285,,,
1077,建設業,>,-0.0142843796083182,サービス業,<=,-0.0612758918624998,卸売業,<=,-0.190834449160457,,,,,,,,,
1581,パルプ・紙,>,-0.0665223222583219,医薬品,<=,0.0123565604111819,陸運業,<=,-0.0271000573987802,海運業,<=,-0.0357699879361628,輸送用機器,<=,0.0809521117878411,マーケット,<=,-3.12
3865,パルプ・紙,>,-0.0650432213661238,石油・石炭製品,<=,-0.0547726650572894,証券・商品先物取引業,<=,0.0284796635769605,海運業,<=,-0.0520508220059302,海運業,>,-0.0576343757291287,輸送用機器,<=,0.119986983084528
2250,食料品,>,-0.0897588042989742,非鉄金属,<=,-0.251698781546329,陸運業,<=,-0.0831801904531082,輸送用機器,<=,0.0975121969777186,卸売業,<=,-0.0963709684964412,マーケット,>,-6.245
2165,銀行業,>,0.152802790013106,鉱業,>,0.352899737149802,パルプ・紙,>,-0.0874662962495571,石油・石炭製品,<=,0.167699985476088,陸運業,>,0.160142487509202,,,
2784,空運業,>,0.113154704023184,電気機器,<=,-0.0438082911081843,パルプ・紙,>,-0.0874411197273322,石油・石炭製品,<=,0.112391802658312,ゴム製品,>,-0.174064603622078,輸送用機器,<=,0.187389086023682
140,電気機器,>,0.0770865920974693,電気・ガス業,<=,0.0635088144622876,非鉄金属,>,0.219226019108089,石油・石炭製品,>,0.158283767617125,陸運業,>,-0.0859587164609255,倉庫・運輸関連業,>,0.155269190306108
2971,電気・ガス業,<=,0.0310107790002112,ガラス・土石製品,>,0.306626322821723,非鉄金属,>,0.219226019108089,非鉄金属,>,0.579442559043215,陸運業,>,-0.0778377622204374,倉庫・運輸関連業,>,0.107854068116887
981,電気機器,>,0.255259349917326,金属製品,<=,0.232297503744289,鉱業,>,0.181972750796353,,,,,,,,,
2185,銀行業,>,-0.128528854399088,その他製品,>,-0.0929060163879145,非鉄金属,>,-0.202055372563597,精密機器,<=,-0.0635803006859683,陸運業,<=,-0.074173781850124,サービス業,>,-0.109394870810862
435,金属製品,>,0.113798138521262,その他製品,>,0.0277150068753727,精密機器,>,0.0696364577623111,輸送用機器,>,0.110899113065002,倉庫・運輸関連業,>,0.116624084340477,倉庫・運輸関連業,<=,0.251556719941491
3392,電気・ガス業,>,0.0408729448176961,非鉄金属,<=,0.157415613856867,陸運業,>,-0.0773662091776424,陸運業,>,0.0089037663812381,輸送用機器,<=,0.179151565305342,繊維製品,>,-0.0511544074586916
3508,空運業,>,-0.276407557717563,電気・ガス業,>,-0.0900711417876976,金属製品,>,0.0494140899118202,非鉄金属,<=,0.270616752615874,石油・石炭製品,<=,0.0929250765187411,石油・石炭製品,<=,0.0922187220059661
2904,電気・ガス業,>,-0.103051342420333,その他金融業,<=,-0.0433555126933362,その他製品,>,-0.201224324091414,パルプ・紙,<=,-0.0874662962495571,精密機器,>,-0.243832106776963,卸売業,<=,-0.0717034743101523
2955,鉱業,<=,0.348351263470075,その他製品,<=,0.0724969603647906,非鉄金属,<=,0.219226019108089,陸運業,>,-0.0778377622204374,陸運業,>,0.0076222336824014,繊維製品,>,-0.0569345984082298
989,電気機器,<=,0.204094802943063,水産・農林業,<=,-0.0087885568803066,パルプ・紙,>,-0.211235034083259,陸運業,>,-0.101797187771942,繊維製品,<=,-0.074993661303229,繊維製品,<=,-0.193547484648979
2917,その他製品,<=,0.0717722061774954,パルプ・紙,>,-0.0874662962495571,医薬品,>,-0.00376852958894375,陸運業,>,-0.104399035234999,鉄鋼,<=,0.241706692988842,倉庫・運輸関連業,>,0.0539944186355889
2778,化学,>,-0.0738175239182327,機械,>,-0.111895221396465,その他製品,>,0.0161419620522075,パルプ・紙,<=,-0.0874411197273322,輸送用機器,<=,0.187389086023682,輸送用機器,<=,0.0681421627790063
959,電気機器,<=,0.255259349917326,ガラス・土石製品,<=,-0.0252298727184053,その他製品,<=,0.027617374996801,陸運業,>,-0.081766668997467,証券・商品先物取引業,>,-0.197525296715138,海運業,>,-0.112121017256375
2361,建設業,>,0.115681082965619,電気・ガス業,<=,0.065187371081489,機械,<=,0.162240717885415,その他製品,>,0.0277150068753727,石油・石炭製品,>,-0.190443857162266,ゴム製品,<=,0.320058367960597
2952,電気機器,>,-0.0188089810764095,その他製品,<=,0.0724969603647906,非鉄金属,<=,0.219226019108089,石油・石炭製品,>,-0.228369992143385,陸運業,>,-0.0778377622204374,繊維製品,<=,-0.0569345984082298
180,化学,<=,0.21434822806717,情報・通信業,<=,0.15504831829953,電気・ガス業,>,0.0412919480700085,水産・農林業,>,0.00013868677544885,金属製品,>,0.0244385156611576,輸送用機器,<=,0.216195599600973
2320,化学,>,0.0102766267631125,食料品,>,0.0441441466984312,機械,>,-0.10037312710793,金属製品,<=,0.0252788563390732,海運業,<=,0.102788020893952,繊維製品,<=,0.0688415222479362
976,電気機器,<=,0.255259349917326,その他金融業,>,0.227489331439702,金属製品,>,0.104589153035581,その他製品,>,0.027617374996801,ゴム製品,>,0.109398377266175,輸送用機器,>,0.110899113065002
571,機械,<=,0.14996904635945,金属製品,<=,0.0558670554524454,その他製品,<=,0.0908370505716707,非鉄金属,>,-0.194418709439306,精密機器,<=,-0.091945763717081,陸運業,>,-0.082233615029021
1398,電気機器,>,-0.0485671340678104,機械,<=,0.0394163874326891,その他製品,<=,0.0207038927993127,非鉄金属,<=,0.220574800451287,小売業,>,-0.0192731296840032,海運業,<=,-0.0827643149763139
1733,情報・通信業,<=,-0.0483825990082588,機械,<=,-0.083110883805715,鉱業,<=,0.116348065801773,海運業,<=,0.203980493011295,鉄鋼,>,-0.104321668841054,鉄鋼,<=,0.0272870362417264
627,空運業,>,-0.1483592081706,建設業,<=,0.117702128767867,情報・通信業,>,-0.0840815146015373,鉱業,>,-0.0975865212580612,パルプ・紙,>,-0.0650432213661238,ゴム製品,>,-0.227308003241806
1633,水産・農林業,>,-0.00652742233505,ガラス・土石製品,<=,0.0964505625793602,機械,>,-0.123620214307501,非鉄金属,<=,0.263885427025199,パルプ・紙,>,-0.0816222546340951,繊維製品,<=,0.0986685545057907
2339,鉱業,>,-0.0758457234578679,その他製品,<=,0.0277150068753727,陸運業,>,-0.0649165818436221,不動産業,<=,0.0239817123620646,輸送用機器,<=,0.0876305875917389,卸売業,<=,-0.0719077557749656
2516,電気・ガス業,<=,-0.0905578040182451,その他金融業,<=,-0.0017128229931495,水産・農林業,>,-0.0968142257533289,医薬品,>,-0.0989518254083409,不動産業,<=,0.0819641194916024,輸送用機器,<=,0.0668037414265875
127,電気・ガス業,<=,0.0635088144622876,非鉄金属,<=,0.219226019108089,医薬品,<=,-0.00690143000087615,精密機器,>,-0.254784443910916,陸運業,>,-0.0859587164609255,陸運業,<=,-0.0514926342858677
3902,電気機器,<=,0.188012141857082,電気・ガス業,>,-0.090353816574435,その他製品,<=,0.071981806853654,非鉄金属,>,-0.189251411948231,非鉄金属,<=,0.15678737671962,証券・商品先物取引業,>,-0.00831414322653635
359,空運業,<=,0.0872360949373691,その他製品,>,-0.132022773505081,パルプ・紙,<=,-0.0734521177131598,精密機器,<=,-0.0347129699378174,証券・商品先物取引業,>,-0.108803260267058,卸売業,>,-0.0969116221762683
3564,その他金融業,<=,-0.0494497612884509,その他金融業,>,-0.119390699951636,パルプ・紙,<=,-0.0843078914596002,不動産業,>,-0.112336932365587,証券・商品先物取引業,>,-0.14786384027227,繊維製品,>,-0.0871885087228196
3518,建設業,<=,-0.162252484031768,建設業,>,-0.33409305151416,電気機器,<=,0.259186244391551,電気・ガス業,>,-0.141704386904826,非鉄金属,<=,-0.170484348505172,非鉄金属,<=,-0.193548667363762
2598,ガラス・土石製品,<=,-0.0242710625567367,その他製品,<=,0.0277150068753727,陸運業,>,-0.0744881044260194,小売業,>,-0.0630497717862127,輸送用機器,<=,0.171240189038653,卸売業,>,-0.134522635726309
961,電気機器,<=,0.255259349917326,電気・ガス業,<=,0.0742710742786483,ガラス・土石製品,>,-0.0252298727184053,その他製品,<=,0.027617374996801,陸運業,>,-0.081766668997467,陸運業,>,-0.0033413757398341
23,空運業,>,-0.132015216348741,電気・ガス業,>,-0.102505589819062,その他金融業,>,0.0371097515964782,パルプ・紙,>,-0.063388852689346,精密機器,<=,0.0849502010518664,海運業,<=,0.20745076412911
41,空運業,>,-0.277487277526584,金属製品,<=,0.0562871270271213,パルプ・紙,<=,-0.182461450858534,小売業,>,-0.189908803980139,鉄鋼,<=,-0.0952043430861071,卸売業,<=,-0.134434849629316
759,非鉄金属,>,0.184358582440381,パルプ・紙,>,0.00285847505461705,陸運業,>,-0.0858937152443136,鉄鋼,<=,0.192045386787313,繊維製品,>,-0.0569345984082298,倉庫・運輸関連業,<=,0.0967375803537917
854,非鉄金属,>,-0.177609134835254,パルプ・紙,>,-0.119642886303964,陸運業,>,-0.0831217401454228,陸運業,>,-0.0597670083889485,海運業,>,0.08635281588151,繊維製品,<=,-0.0593619012148384
1134,化学,>,0.0604911174169837,機械,<=,0.222711341623716,金属製品,>,0.0405072018911999,パルプ・紙,<=,0.0382936721461291,精密機器,<=,0.130261953404118,繊維製品,>,0.133861589494607
2986,化学,>,0.0392411592294639,電気・ガス業,<=,-0.102720327520449,機械,>,0.0853454819253003,鉱業,>,0.169748812273409,サービス業,>,-0.108478437422264,,,
1835,化学,<=,0.244571707999595,電気・ガス業,<=,-0.0383458042959186,金属製品,>,0.0562429638913978,非鉄金属,>,0.261252614824931,陸運業,<=,0.169343910423683,鉄鋼,>,0.435403831308371
884,ガラス・土石製品,<=,-0.02822254578306,機械,<=,0.187228752885821,金属製品,<=,0.061397083481346,非鉄金属,<=,-0.177468638366589,石油・石炭製品,<=,-0.261354965783073,陸運業,>,-0.077697116377325
926,電気・ガス業,<=,0.0629930684318663,その他製品,<=,0.0293609358905978,精密機器,>,-0.10820314627041,陸運業,>,-0.0766349435319345,陸運業,>,-0.0146412714760293,鉄鋼,>,-0.103593282908655
