,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
3293,非鉄金属,>,-0.199642888269106,非鉄金属,>,-0.0290563992832601,パルプ・紙,<=,-0.0979901134230902,医薬品,>,-0.121105026928814,海運業,<=,0.117644686583712,マーケット,>,1.565
1068,電気・ガス業,>,0.0464100326274176,水産・農林業,>,-0.000137533382543405,金属製品,<=,-0.0113852389998996,その他製品,<=,0.0277150068753727,陸運業,>,-0.0627557145878385,卸売業,>,-0.0618222799731634
1044,電気・ガス業,<=,-0.0648778295921952,その他製品,<=,0.0277150068753727,小売業,<=,-0.192538730499128,海運業,<=,-0.0912541318454718,卸売業,<=,-0.0618222799731634,,,
1681,空運業,>,-0.149929225169274,電気・ガス業,<=,-0.0244104985532375,水産・農林業,>,-0.2095805983714,パルプ・紙,>,-0.0665223222583219,小売業,<=,-0.072145125257738,海運業,<=,-0.0512800933008773
1483,電気機器,>,-0.0701251987534217,鉱業,<=,-0.173353612409,陸運業,<=,-0.0761788693695999,鉄鋼,>,-0.103593282908655,輸送用機器,>,0.0229909045702161,バリュー,>,-0.84
844,化学,>,0.0838977957921726,金属製品,<=,0.0490388188249666,非鉄金属,>,-0.168532135012702,パルプ・紙,>,-0.102003096348509,サービス業,>,0.0249302355279134,バリュー,>,0.485
1886,銀行業,<=,0.0219165406227076,建設業,>,0.0231269805555485,金属製品,<=,0.0459242934178983,パルプ・紙,>,-0.057829782151574,海運業,>,0.0521779838863113,輸送用機器,>,0.0933780707853939
3609,水産・農林業,<=,0.0039893604481756,金属製品,>,0.0517458200789433,非鉄金属,>,0.247684828275021,非鉄金属,<=,0.302181909480863,陸運業,<=,0.0376299385606981,,,
1393,化学,<=,-0.0622226253785763,その他金融業,<=,-0.269465004032743,機械,>,-0.129677998370818,鉱業,>,-0.106936982215338,石油・石炭製品,<=,0.0892468564401243,陸運業,<=,-0.074264368770712
2812,化学,>,0.0501308494180405,その他金融業,<=,-0.0287748294826873,金属製品,>,0.0493310778332377,小売業,<=,-0.0705214478253688,証券・商品先物取引業,<=,0.288911437368556,,,
1928,機械,>,0.187144201768468,金属製品,>,0.2041757184175,医薬品,<=,0.0792928902064564,陸運業,>,-0.0762823700560334,海運業,<=,0.249003439026496,鉄鋼,<=,0.233459893748858
1415,非鉄金属,<=,-0.160329510422324,パルプ・紙,<=,-0.292282173985291,陸運業,<=,-0.0736005074406257,,,,,,,,,
1050,食料品,<=,-0.0796028687884887,その他製品,<=,0.0277150068753727,陸運業,<=,-0.0624138336831682,海運業,>,-0.0912541318454718,卸売業,<=,-0.0618222799731634,倉庫・運輸関連業,<=,-0.169581484208092
207,電気・ガス業,>,-0.0683821183037897,パルプ・紙,<=,-0.0885918602140836,石油・石炭製品,<=,-0.110751458704625,精密機器,>,-0.0554851568426456,証券・商品先物取引業,<=,-0.142459655006339,卸売業,<=,-0.0772548682730458
3708,空運業,>,-0.153924570804318,食料品,>,-0.00372944205159515,パルプ・紙,<=,-0.081665249642293,陸運業,>,-0.0831801904531082,証券・商品先物取引業,<=,-0.0602627157325218,証券・商品先物取引業,>,-0.0740027521134174
1127,機械,>,0.142333324619393,金属製品,>,0.0516160929193444,パルプ・紙,<=,0.213010976515742,ゴム製品,>,0.0963401591206674,鉄鋼,>,0.202490999353309,卸売業,<=,0.311594645323275
3019,電気機器,<=,0.264900314037207,水産・農林業,<=,-0.0069417774199967,パルプ・紙,>,-0.0842591318453798,証券・商品先物取引業,>,0.318199502364518,,,,,,
3061,空運業,>,-0.152574366558572,金属製品,<=,0.0596118870168183,非鉄金属,<=,-0.193548667363762,小売業,<=,-0.18951911960086,ゴム製品,<=,-0.187195636609845,繊維製品,>,-0.283314693983545
1208,電気機器,>,0.0951749633463213,金属製品,<=,0.0516249868892224,鉱業,<=,0.266867837903968,その他製品,>,0.0703996774223342,パルプ・紙,>,-0.103609733282006,卸売業,>,-0.0711363616992494
2519,電気機器,>,-0.0261935465625215,その他金融業,<=,0.0928177781854184,ガラス・土石製品,>,-0.108223844950973,機械,>,-0.225657214198207,機械,>,-0.0703972343188516,陸運業,<=,-0.077697116377325
2207,水産・農林業,<=,-0.0063508672058462,食料品,<=,-0.0627755066966913,鉱業,>,-0.0357819692424809,鉄鋼,<=,-0.0950575216002542,サービス業,>,-0.200907921944563,,,
25,電気機器,>,0.213095344319489,機械,<=,0.258410996826953,金属製品,>,0.05563739907356,繊維製品,<=,0.194061983632435,,,,,,
1522,情報・通信業,<=,0.0882937133784954,電気機器,>,0.0478436736297203,金属製品,<=,0.0266640723692,非鉄金属,>,0.0663908351912563,パルプ・紙,>,-0.0858721508683563,鉄鋼,>,-0.10291439827959
2122,電気機器,<=,-0.0484849432946926,電気・ガス業,<=,0.0673156866664754,パルプ・紙,<=,-0.0651179181169425,小売業,<=,-0.193041077091706,ゴム製品,<=,-0.131550367017301,海運業,<=,0.194262319063642
2281,電気機器,>,0.259186244391551,その他金融業,>,0.117321339518227,機械,<=,0.375082587081381,金属製品,>,0.0560358090140428,金属製品,<=,0.294672943423616,石油・石炭製品,>,-0.0251618597813942
857,空運業,>,-0.0557880619708716,電気機器,>,0.244726125370865,ガラス・土石製品,>,0.218688096738229,金属製品,>,0.0490388188249666,非鉄金属,>,-0.168532135012702,鉄鋼,<=,0.608227523437597
2024,電気機器,<=,0.253129503510681,ガラス・土石製品,>,-0.065880885264097,パルプ・紙,<=,-0.0980608416213841,海運業,>,-0.219677060447082,鉄鋼,<=,0.0622113466347907,卸売業,>,-0.102169347873116
2661,情報・通信業,>,0.064443070705296,電気・ガス業,>,-0.0965076111955834,鉱業,>,0.321959403753228,その他製品,<=,0.142550389488781,パルプ・紙,>,-0.0922352740958671,鉄鋼,>,-0.103165249453449
1860,その他製品,<=,0.0280463950539113,パルプ・紙,<=,-0.0740246544941605,鉄鋼,<=,0.0692867341596515,鉄鋼,>,-0.0972629345117303,輸送用機器,<=,0.0933780707853939,繊維製品,>,-0.0431857952440311
1893,電気・ガス業,<=,-0.0784862054261952,食料品,>,0.0717509937241249,金属製品,>,0.0459242934178983,非鉄金属,>,0.146806468426533,パルプ・紙,>,-0.057829782151574,輸送用機器,>,0.0933780707853939
1533,建設業,>,0.117702128767867,金属製品,>,0.0266640723692,小売業,<=,0.0645729226430156,ゴム製品,<=,0.110018891396567,鉄鋼,>,-0.10291439827959,輸送用機器,>,0.112583218804341
1808,建設業,>,-0.184603552800212,電気・ガス業,<=,-0.0471690421884954,保険業,<=,0.413025990939422,金属製品,>,0.0475666541966944,金属製品,>,0.114002328931911,輸送用機器,>,0.187297318329595
573,空運業,<=,-0.00067597077625875,その他金融業,>,-0.0499527436075708,陸運業,<=,-0.0778280565790547,証券・商品先物取引業,>,-0.236600761831129,海運業,>,-0.279226008383252,卸売業,>,-0.165568497128179
2136,化学,<=,0.0873801472707008,情報・通信業,>,0.0958103872283632,食料品,<=,0.0753933760763968,食料品,>,0.0076785546330625,パルプ・紙,>,-0.0651179181169425,海運業,<=,0.194262319063642
2735,情報・通信業,>,0.0696994259162544,電気・ガス業,>,-0.0932966189002407,非鉄金属,>,0.231845845584646,医薬品,>,0.0369857202449475,卸売業,>,0.282157502202851,卸売業,<=,0.33312613808341
734,化学,>,0.0742626488427846,金属製品,<=,0.0551885281099692,パルプ・紙,>,-0.104283427126569,鉄鋼,<=,0.238078715252163,繊維製品,>,-0.0569350503638813,繊維製品,>,0.0621072835152623
919,建設業,<=,0.136468540253243,電気機器,>,0.197348515670668,水産・農林業,>,-0.125286422054721,その他製品,>,0.0705560887672649,,,,,,
169,金属製品,<=,0.0500449409959549,その他製品,<=,0.120352518059274,非鉄金属,<=,0.0753487250989149,非鉄金属,>,-0.139074601616516,輸送用機器,>,0.0776919128663631,繊維製品,<=,-0.0013550089360552
1058,その他製品,<=,0.0277150068753727,陸運業,<=,-0.0627557145878385,小売業,<=,-0.0714431799935313,卸売業,>,-0.0618222799731634,倉庫・運輸関連業,<=,-0.0588439522179931,バリュー,>,-0.985
1041,情報・通信業,>,0.0641601598163424,電気機器,>,-0.148332693382402,電気・ガス業,>,-0.0919601841868163,金属製品,<=,0.0611201195869414,パルプ・紙,>,-0.067935848802848,医薬品,>,0.0098852497509226
3641,電気機器,>,0.207244160114509,パルプ・紙,>,-0.103674464789746,不動産業,>,-0.234558974136416,海運業,<=,0.184292309337929,繊維製品,>,-0.0569345984082298,卸売業,>,-0.190834449160457
3670,食料品,<=,0.163968278280183,非鉄金属,>,0.225738286037945,医薬品,<=,0.127969723299709,陸運業,>,-0.083192844285205,証券・商品先物取引業,>,0.650768679102975,海運業,>,0.19703583471344
1611,水産・農林業,<=,-0.020488575046876,非鉄金属,>,0.225987246159479,陸運業,>,-0.0762823700560334,海運業,<=,0.221045168343097,輸送用機器,<=,0.161525927443471,バリュー,<=,0.87
795,空運業,<=,-0.0439180280150729,電気・ガス業,<=,-0.0866325433790512,金属製品,<=,0.0371732003828582,石油・石炭製品,>,0.155500508164638,証券・商品先物取引業,<=,0.0800597388827004,輸送用機器,>,-0.0451938754300451
1646,銀行業,<=,0.167635934815323,建設業,<=,-0.0896832773564422,鉱業,<=,0.0593120871780675,非鉄金属,>,-0.203815663251727,海運業,>,0.19437050038553,,,
806,情報・通信業,>,0.114747061869955,機械,<=,0.107895005688679,金属製品,>,0.0371732003828582,金属製品,>,0.061397083481346,非鉄金属,<=,0.220574800451287,精密機器,>,0.112806219247386
1881,建設業,<=,0.0231269805555485,電気・ガス業,<=,-0.014345947571091,金属製品,<=,0.0459242934178983,パルプ・紙,>,-0.057829782151574,鉄鋼,>,0.0242396039013221,輸送用機器,>,0.0933780707853939
3803,情報・通信業,<=,-0.104746750726424,その他金融業,<=,0.0562986584966366,パルプ・紙,>,-0.0843078914596002,精密機器,>,0.100619539558454,海運業,>,-0.122169384553193,輸送用機器,>,0.0892070875624864
2856,水産・農林業,<=,-0.0087885568803066,食料品,<=,-0.0552465747209933,金属製品,>,0.0519383992280428,非鉄金属,<=,0.250619725779094,不動産業,>,-0.111486901901704,輸送用機器,>,0.018848001069562
1959,建設業,>,-0.0673599121907721,電気機器,<=,0.259186244391551,鉱業,>,0.288217994938552,パルプ・紙,>,0.0403793006362488,海運業,>,0.20745076412911,サービス業,>,0.0619536904078054
2370,非鉄金属,>,-0.153195307210796,陸運業,<=,-0.101391649183954,不動産業,>,-0.251920737727691,不動産業,>,-0.032187157060272,海運業,<=,0.203976128663821,鉄鋼,>,-0.161642040588634
2100,石油・石炭製品,<=,-0.227458374804781,医薬品,<=,0.076021694430799,陸運業,>,-0.0762823700560334,陸運業,<=,-0.0563605091751363,繊維製品,<=,-0.0499395549187216,卸売業,>,-0.149691846822481
2187,建設業,<=,0.176203699467393,食料品,<=,0.05120583232257,非鉄金属,>,0.125072531556797,パルプ・紙,<=,0.208280662627615,輸送用機器,>,0.0892070875624864,輸送用機器,<=,0.420827992163387
121,空運業,>,-0.126275063029239,電気・ガス業,<=,-0.0897967649466791,金属製品,>,-0.297974383975507,パルプ・紙,<=,-0.101264147216997,陸運業,<=,-0.0354013504916104,小売業,>,-0.0350776811139324
3554,電気・ガス業,<=,-0.0529338582895796,ガラス・土石製品,<=,0.294865993507964,その他製品,>,-0.231103289541367,石油・石炭製品,<=,0.0538728562668799,海運業,<=,-0.120687602266085,繊維製品,<=,-0.186961736488169
2507,建設業,<=,-0.141597970670394,機械,<=,-0.225657214198207,非鉄金属,>,-0.281431503398911,陸運業,<=,-0.077697116377325,サービス業,<=,-0.160975874354529,,,
3358,その他製品,<=,0.0280463950539113,非鉄金属,<=,-0.202055372563597,パルプ・紙,<=,-0.211235034083259,石油・石炭製品,>,-0.315871054722345,,,,,,
1774,パルプ・紙,>,-0.081665249642293,石油・石炭製品,<=,0.219705219424267,医薬品,<=,0.122322712049791,陸運業,<=,-0.0460146317137533,不動産業,>,-0.27586660942811,輸送用機器,>,0.101575157321942
1942,電気機器,<=,0.259186244391551,ガラス・土石製品,>,-0.327533033857105,非鉄金属,>,-0.130625456078236,陸運業,<=,-0.0823811955876527,海運業,<=,0.20745076412911,倉庫・運輸関連業,<=,-0.0037034128158563
3540,食料品,<=,0.0978875809084929,金属製品,<=,0.0570469761885556,医薬品,>,0.00469275925146025,精密機器,>,-0.110742569771876,精密機器,>,0.0669723423451496,繊維製品,>,-0.0564268983782722
3367,電気機器,>,-0.0485671340678104,その他製品,<=,0.0280463950539113,非鉄金属,>,-0.202055372563597,パルプ・紙,<=,-0.0693102001204196,不動産業,>,-0.249927195886067,倉庫・運輸関連業,<=,-0.0008896773574132
497,その他金融業,<=,-0.037361408625138,ガラス・土石製品,>,-0.0709384356464142,パルプ・紙,<=,-0.0874440192495066,石油・石炭製品,<=,0.0822784070373681,不動産業,<=,-0.101294593165117,証券・商品先物取引業,>,-0.101224423121034
216,水産・農林業,<=,0.0054174230320247,その他製品,<=,0.0562004013759794,パルプ・紙,<=,-0.0885918602140836,石油・石炭製品,>,-0.138626549540021,小売業,<=,-0.124994183792622,卸売業,>,-0.0772548682730458
87,その他製品,<=,0.0281069497482742,非鉄金属,>,-0.204416660470848,石油・石炭製品,<=,0.257966185426868,陸運業,<=,-0.0663431069178384,陸運業,>,-0.127410405856841,繊維製品,>,-0.0377614943111294
96,電気・ガス業,>,0.0623921925200125,保険業,>,-0.140566342750202,その他製品,<=,0.0281069497482742,非鉄金属,>,-0.204416660470848,陸運業,>,-0.0663431069178384,繊維製品,>,-0.0156296610802465
2566,食料品,<=,0.0537737203686595,機械,>,-0.0950753715965917,パルプ・紙,<=,-0.0666711548780515,石油・石炭製品,<=,-0.0425784027137529,ゴム製品,>,0.010008337249809,海運業,<=,0.108553994963366
3728,金属製品,<=,0.0617643460357787,パルプ・紙,<=,-0.0877074166826519,証券・商品先物取引業,<=,-0.0954382575329402,海運業,<=,0.102675154454419,輸送用機器,<=,0.0702117253586913,卸売業,>,-0.0760146230600947
2142,化学,>,0.0873801472707008,電気機器,<=,0.253129503510681,ガラス・土石製品,<=,0.171367400564897,保険業,>,0.140810371174331,パルプ・紙,>,-0.0651179181169425,海運業,<=,0.194262319063642
2869,水産・農林業,>,-0.0087885568803066,鉱業,<=,0.336036744699965,石油・石炭製品,<=,0.128032058772125,陸運業,>,-0.0633935946390285,サービス業,>,0.194644681065415,繊維製品,<=,0.193938584632775
1702,銀行業,>,0.127412608336162,化学,>,0.140835084521475,電気・ガス業,<=,-0.0719554349519289,パルプ・紙,>,-0.0665223222583219,海運業,>,-0.0512800933008773,輸送用機器,>,0.168039086734479
3726,金属製品,<=,0.0617643460357787,ゴム製品,<=,-0.251429410296197,鉄鋼,>,-0.175371583708514,輸送用機器,<=,0.0702117253586913,繊維製品,>,-0.163722928755299,卸売業,<=,-0.0760146230600947
1248,電気・ガス業,>,-0.107912207717043,鉱業,<=,-0.0030033581372035,その他製品,<=,-0.10025541677236,小売業,<=,-0.0829579147920224,海運業,<=,-0.118210985937597,卸売業,>,-0.102015329195316
2483,建設業,<=,-0.122959777170398,その他製品,>,0.0276186164139727,パルプ・紙,<=,-0.0677250439306322,不動産業,<=,-0.164317146735112,証券・商品先物取引業,<=,-0.0220168553058072,鉄鋼,>,-0.109695714311071
1967,空運業,<=,-0.141423098612771,空運業,<=,-0.278288673375679,電気・ガス業,<=,0.0612485203329629,パルプ・紙,<=,-0.0279301599077426,サービス業,>,-0.115886526347387,,,
2694,機械,>,-0.0841031496685456,医薬品,>,0.027993258306004,陸運業,>,-0.0531001526155553,陸運業,>,0.161019445148664,小売業,>,-0.170274388982534,マーケット,<=,0.195
664,電気機器,<=,0.259186244391551,非鉄金属,>,-0.168532135012702,陸運業,<=,0.108144827814059,小売業,<=,0.0672749872103059,証券・商品先物取引業,>,-0.0074607949025032,証券・商品先物取引業,>,0.233774000587016
2120,食料品,>,0.0939906390980701,パルプ・紙,>,-0.0816222546340951,石油・石炭製品,>,0.243243327732932,陸運業,>,-0.0762823700560334,繊維製品,>,-0.0499395549187216,繊維製品,<=,0.275637346591392
130,化学,<=,0.113761082516027,建設業,>,-0.151678882332795,電気機器,>,0.112576734878369,電気・ガス業,<=,-0.0897967649466791,パルプ・紙,>,-0.101264147216997,証券・商品先物取引業,<=,0.0652049813197493
1950,電気機器,<=,0.259186244391551,ガラス・土石製品,>,0.287067107043335,金属製品,>,0.0618498624567347,パルプ・紙,<=,0.156556844138413,陸運業,>,-0.0823811955876527,海運業,<=,0.20745076412911
2321,その他製品,<=,-0.132492089329112,非鉄金属,>,-0.209460474874522,陸運業,<=,-0.0819289181927181,海運業,<=,-0.111735766535878,輸送用機器,<=,-0.0763894377647193,倉庫・運輸関連業,>,-0.228180886748874
2539,銀行業,>,0.133033248091273,電気機器,<=,0.259186244391551,電気・ガス業,>,0.0626183010622171,鉱業,>,-0.0421414394498316,陸運業,>,-0.077697116377325,繊維製品,>,-0.0564268983782722
877,パルプ・紙,>,-0.067470111152243,陸運業,<=,-0.0594675606530873,小売業,>,-0.193041077091706,鉄鋼,>,-0.103593282908655,サービス業,<=,-0.113690484170706,サービス業,>,-0.19840429541503
2607,ガラス・土石製品,<=,0.346673610031319,保険業,>,-0.119068484484592,鉱業,>,0.268780550183426,陸運業,<=,0.0700210840868185,鉄鋼,>,0.0692867341596515,輸送用機器,<=,0.165481147532504
3616,建設業,>,0.221317831249927,水産・農林業,>,0.0039893604481756,金属製品,>,0.0517458200789433,非鉄金属,>,0.247684828275021,陸運業,>,0.0828379187135233,卸売業,<=,0.331908922571031
72,空運業,>,-0.007625457078655,水産・農林業,<=,0.0745197398221106,保険業,>,0.140541547385754,金属製品,<=,0.15043685440444,陸運業,>,-0.0562685546898658,輸送用機器,>,0.108710380688696
15,化学,>,0.0742626488427846,金属製品,<=,0.05563739907356,非鉄金属,>,-0.193278927285164,サービス業,>,0.0143372060516936,卸売業,<=,0.156459299388012,倉庫・運輸関連業,<=,0.0549416525258206
3786,空運業,>,-0.141423098612771,化学,<=,-0.0678986640237587,機械,<=,-0.145022856076642,パルプ・紙,<=,-0.0843078914596002,海運業,>,-0.122169384553193,海運業,<=,0.152201447721891
1769,パルプ・紙,>,-0.081665249642293,医薬品,<=,0.122322712049791,不動産業,<=,-0.27586660942811,繊維製品,>,-0.175067167137872,,,,,,
1618,非鉄金属,>,0.225987246159479,陸運業,>,-0.0762823700560334,ゴム製品,>,0.0460229595770344,鉄鋼,<=,0.556242025845063,輸送用機器,>,0.161525927443471,繊維製品,<=,0.311499222209354
2128,情報・通信業,<=,0.00846376309158705,電気機器,>,-0.0484849432946926,電気・ガス業,<=,0.0673156866664754,パルプ・紙,<=,-0.0651179181169425,海運業,<=,0.194262319063642,輸送用機器,>,-0.0913327901380737
1713,保険業,>,-0.0710093660398832,鉱業,>,-0.243589152273506,その他製品,<=,0.0323723113569917,非鉄金属,>,-0.189078514434171,陸運業,<=,-0.0648659053078513,陸運業,>,-0.126828301406753
1995,空運業,>,-0.141423098612771,食料品,<=,0.09706737496729,金属製品,<=,0.0684106489906846,その他製品,>,0.0421040185487501,非鉄金属,<=,0.259783032589869,輸送用機器,>,0.110899113065002
312,空運業,>,-0.144219291171172,電気機器,<=,-0.0720706275242154,電気・ガス業,>,-0.0912971080759345,パルプ・紙,<=,-0.0672450123007044,不動産業,<=,-0.138658967268534,鉄鋼,>,-0.105827720386558
2616,金属製品,<=,0.157315913946088,鉱業,<=,0.177473455552633,ゴム製品,<=,0.227709326163657,海運業,<=,0.244766424025044,輸送用機器,>,0.165481147532504,倉庫・運輸関連業,>,0.10043138786361
48,建設業,<=,-0.114484924999021,その他製品,<=,0.0345994304603223,パルプ・紙,>,-0.0828490733049395,陸運業,>,-0.0823811955876527,鉄鋼,>,-0.102099746855052,輸送用機器,<=,0.108710380688696
3077,その他金融業,>,0.0411718318810246,金属製品,<=,0.0596118870168183,非鉄金属,>,-0.193548667363762,パルプ・紙,>,-0.119217104306543,医薬品,>,0.0160795108179319,海運業,<=,0.267638911152967
248,機械,>,0.168876447975129,パルプ・紙,>,-0.0885918602140836,パルプ・紙,<=,0.049832673586522,精密機器,>,0.0804220739487593,海運業,>,-0.0326153433605783,輸送用機器,>,0.125936366432411
2954,水産・農林業,<=,-0.00734902177445105,機械,>,-0.0537291665279072,金属製品,<=,0.0270134013489403,金属製品,>,-0.126665760927578,鉱業,<=,-0.0439417980181704,ゴム製品,>,-0.109158102495068
3867,電気・ガス業,>,-0.0965141768253124,電気・ガス業,<=,0.0625415336886775,ガラス・土石製品,>,-0.159593573936295,機械,<=,-0.026808635488554,パルプ・紙,<=,-0.069421172421453,繊維製品,>,-0.0526471633211948
2779,空運業,<=,0.0726440063327514,化学,>,0.0866408386163337,電気機器,<=,0.271578853753333,電気機器,<=,0.176349795521368,その他製品,>,0.0277150068753727,小売業,>,0.124177647867244
3006,鉱業,>,0.0157499748282733,パルプ・紙,<=,-0.0842591318453798,医薬品,>,-0.0725994888711125,証券・商品先物取引業,<=,-0.0573513764216951,鉄鋼,>,-0.104979657524799,サービス業,>,-0.0455709096410451
1391,化学,<=,-0.0622226253785763,機械,>,-0.129677998370818,鉱業,<=,-0.106936982215338,石油・石炭製品,<=,0.0892468564401243,陸運業,<=,-0.074264368770712,ゴム製品,<=,0.0982822330940809
1479,電気機器,>,-0.0701251987534217,金属製品,<=,-0.0787453016802686,鉱業,>,0.0117485597271246,陸運業,<=,-0.0761788693695999,鉄鋼,>,-0.103593282908655,輸送用機器,<=,0.0229909045702161
3403,食料品,<=,-0.0122000386718106,食料品,<=,-0.123582304641156,非鉄金属,>,-0.212161434362414,不動産業,<=,0.089181157588581,輸送用機器,<=,0.121928753979249,繊維製品,>,-0.186845978659531
3365,電気機器,<=,-0.0485671340678104,その他製品,<=,0.0280463950539113,非鉄金属,>,-0.202055372563597,パルプ・紙,<=,-0.0693102001204196,不動産業,>,-0.249927195886067,マーケット,<=,-1.84
2194,銀行業,>,0.154501604889391,建設業,<=,0.167632069842473,食料品,>,0.05120583232257,保険業,<=,0.225875140357749,海運業,>,0.13438127002784,輸送用機器,>,0.0892070875624864
2834,水産・農林業,>,0.0454418761301826,金属製品,>,0.0493310778332377,医薬品,>,0.0369857202449475,小売業,>,0.298747481638235,証券・商品先物取引業,>,0.288911437368556,卸売業,>,0.280005204645633
1863,銀行業,<=,-0.251895070902206,その他製品,>,0.0280463950539113,鉄鋼,<=,0.0692867341596515,鉄鋼,>,-0.0972629345117303,輸送用機器,<=,0.0933780707853939,,,
1822,水産・農林業,<=,-0.0687865080601709,陸運業,<=,-0.0762823700560334,小売業,<=,-0.0653281056782931,海運業,<=,0.0099100653757414,繊維製品,<=,-0.0410515397797972,卸売業,>,-0.183967225953752
1861,建設業,<=,-0.111900179683815,その他製品,<=,0.0280463950539113,パルプ・紙,>,-0.0740246544941605,鉄鋼,<=,0.0692867341596515,鉄鋼,>,-0.0972629345117303,輸送用機器,<=,0.0933780707853939
3838,電気機器,>,0.259186244391551,証券・商品先物取引業,>,0.278881570666114,海運業,>,0.196724027963052,マーケット,<=,0.15,,,,,,
2409,食料品,<=,0.054576115700262,保険業,>,-0.0232273367434512,機械,>,-0.0534814731421169,医薬品,<=,0.00793896037283145,陸運業,<=,-0.0741014393077354,倉庫・運輸関連業,>,-0.104307749114914
1513,銀行業,<=,-0.137594024994337,その他金融業,<=,-0.0433555126933362,金属製品,<=,0.0266640723692,その他製品,>,-0.134479356592515,パルプ・紙,<=,-0.0858721508683563,鉄鋼,>,-0.10291439827959
3142,保険業,<=,-0.105665222169936,機械,<=,-0.135543506294933,その他製品,<=,0.0280463950539113,陸運業,<=,-0.0900164807649421,証券・商品先物取引業,<=,-0.23872604861945,鉄鋼,>,-0.17513936941331
3305,電気機器,>,0.253129503510681,非鉄金属,>,-0.199642888269106,パルプ・紙,>,-0.0979901134230902,鉄鋼,<=,0.541993277038531,輸送用機器,<=,0.150166840181418,マーケット,<=,0.32
3102,銀行業,>,-0.164049828155833,ガラス・土石製品,<=,-0.195240650441454,非鉄金属,<=,-0.130625456078236,石油・石炭製品,>,-0.247184987309484,陸運業,<=,-0.0773662091776424,海運業,>,-0.279226008383252
2022,空運業,>,0.0715667134096163,電気機器,<=,0.253129503510681,ガラス・土石製品,<=,-0.065880885264097,パルプ・紙,<=,-0.0980608416213841,パルプ・紙,>,-0.116249231432617,卸売業,>,-0.102169347873116
3374,情報・通信業,<=,0.092668323373983,その他製品,>,0.0280463950539113,非鉄金属,<=,0.232073854251742,精密機器,<=,0.0806679040624852,海運業,>,0.0702985100145669,卸売業,<=,-0.0558437712824213
2642,電気・ガス業,>,-0.0965076111955834,鉱業,>,-0.146361779548399,非鉄金属,<=,-0.020923511694945,パルプ・紙,<=,-0.211202870213889,鉄鋼,<=,-0.103165249453449,,,
2753,空運業,<=,-0.140877050564023,化学,>,-0.0701491002208197,情報・通信業,<=,-0.0797848198108383,電気・ガス業,>,-0.0391533989778952,水産・農林業,<=,-0.0002769126594314,その他製品,<=,0.0277150068753727
212,鉱業,<=,-0.105629672944219,パルプ・紙,<=,-0.0885918602140836,石油・石炭製品,<=,-0.138626549540021,繊維製品,>,-0.19178405305493,卸売業,>,-0.0772548682730458,マーケット,<=,-0.205
3563,建設業,<=,0.119653201439541,電気・ガス業,<=,-0.0105288945088395,ガラス・土石製品,<=,0.294865993507964,金属製品,<=,0.0560358090140428,不動産業,<=,-0.224656636679542,海運業,>,-0.120687602266085
177,金属製品,>,0.0500449409959549,鉱業,>,-0.120703434936343,非鉄金属,<=,0.261818670172572,倉庫・運輸関連業,<=,-0.0748732267620607,,,,,,
1054,電気機器,<=,0.00054671719820285,水産・農林業,<=,-0.125696966602184,その他製品,<=,0.0277150068753727,陸運業,>,-0.0624138336831682,海運業,>,-0.0912541318454718,卸売業,<=,-0.0618222799731634
1301,その他金融業,>,0.139161328071262,食料品,>,0.0547758638188594,ガラス・土石製品,>,0.112295544270843,機械,<=,0.128777802811942,金属製品,<=,0.101855623178385,卸売業,<=,0.201661838669827
2072,その他金融業,>,0.0951573525184577,水産・農林業,>,-0.0535742730087467,金属製品,<=,0.040884328215287,その他製品,>,0.0324115300942144,小売業,<=,0.0946686523292267,証券・商品先物取引業,<=,-0.0320691289157365
3113,空運業,<=,-0.130573170603241,その他製品,<=,-0.105935002087489,非鉄金属,<=,-0.11018790175207,陸運業,>,-0.0773662091776424,卸売業,>,-0.0752418613334926,,,
2755,空運業,>,-0.140877050564023,化学,>,-0.0701491002208197,水産・農林業,<=,-0.0002769126594314,鉱業,<=,0.169071311834719,その他製品,<=,0.0277150068753727,証券・商品先物取引業,<=,-0.0112922116024317
2482,電気機器,>,-0.0426790008507442,その他製品,<=,0.0276186164139727,非鉄金属,>,-0.153701330084354,パルプ・紙,<=,-0.0677250439306322,証券・商品先物取引業,<=,-0.0220168553058072,鉄鋼,>,-0.109695714311071
3465,銀行業,<=,0.135085919025312,食料品,<=,0.0660750715830609,パルプ・紙,<=,-0.103168605929546,石油・石炭製品,>,-0.137893804813495,陸運業,>,-0.0823811955876527,繊維製品,>,-0.0561990077205518
1986,空運業,>,-0.141423098612771,鉱業,<=,-0.147749178437676,その他製品,<=,0.0421040185487501,非鉄金属,<=,0.259783032589869,非鉄金属,>,-0.140192621719448,輸送用機器,>,-0.0813944613473547
284,電気機器,>,0.199960999498868,その他金融業,>,0.0678631993405421,非鉄金属,>,0.156787777842172,パルプ・紙,>,-0.081665249642293,石油・石炭製品,<=,0.16879014623664,海運業,<=,0.18827948432188
2019,電気機器,<=,0.253129503510681,ガラス・土石製品,<=,-0.065880885264097,パルプ・紙,<=,-0.0980608416213841,パルプ・紙,<=,-0.116249231432617,証券・商品先物取引業,<=,-0.126939692350441,卸売業,>,-0.102169347873116
