,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
1571,電気機器,<=,0.271578853753333,ガラス・土石製品,<=,0.307163907348708,機械,>,0.187413907787186,金属製品,>,0.061417841146256,非鉄金属,>,-0.204416660470848,陸運業,>,-0.0786460142072287
1469,電気機器,>,0.259284299084813,水産・農林業,>,0.002862653952244,ガラス・土石製品,<=,0.227301226951801,その他製品,>,0.158878548496603,非鉄金属,>,0.221141956965945,,,
2553,化学,<=,0.0863347649375,電気・ガス業,>,0.0508523200485033,食料品,<=,-0.013571917954218,陸運業,>,-0.0834009138868055,証券・商品先物取引業,>,-0.351148537712664,海運業,>,-0.00176954470648955
3575,電気・ガス業,>,-0.0673133665851582,ガラス・土石製品,>,0.265194800156217,保険業,<=,0.42249219500789,金属製品,>,0.0562429638913978,その他製品,<=,0.174032827905368,サービス業,>,0.127468298107577
1403,化学,<=,-0.0678418987817521,非鉄金属,>,-0.20232674639513,パルプ・紙,<=,-0.081665249642293,不動産業,>,-0.214913237516442,証券・商品先物取引業,>,-0.236618870138841,鉄鋼,<=,-0.152919443963475
287,情報・通信業,>,-0.0500160964522065,電気機器,>,-0.138197105451949,保険業,<=,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,卸売業,<=,-0.0969133767542645,卸売業,>,-0.192862555865855
78,空運業,>,0.0342022336836716,電気・ガス業,>,-0.115492939620843,水産・農林業,<=,0.0324288175577084,ゴム製品,>,-0.158553899772866,鉄鋼,<=,-0.104979527468179,倉庫・運輸関連業,<=,-0.102062866877786
3870,保険業,>,0.0311241441475485,機械,>,-0.0525317445360226,機械,<=,0.138160276788117,陸運業,<=,-0.0743840375455808,陸運業,>,-0.127410405856841,卸売業,>,-0.182342367181261
2623,水産・農林業,<=,-0.0336575225414062,食料品,<=,-0.114973109546564,機械,<=,0.0431458377839118,非鉄金属,>,-0.205127126015174,小売業,>,-0.0791708441242561,輸送用機器,<=,0.101546807213346
3752,化学,<=,0.0273966041128678,化学,<=,-0.277927335545081,電気・ガス業,>,-0.0932044746058517,金属製品,<=,-0.110618708081396,小売業,<=,-0.18953175353483,輸送用機器,<=,0.186685472940554
1630,化学,>,0.0755294821345253,金属製品,<=,0.0563097568172812,証券・商品先物取引業,>,0.0769242174902667,サービス業,<=,0.0518022321008378,,,,,,
3446,電気・ガス業,>,-0.0897952944710264,食料品,<=,0.0509845245563047,機械,>,-0.10037312710793,鉱業,<=,0.00350880589463785,パルプ・紙,<=,-0.0874188427272818,医薬品,<=,-0.10013195000908
1790,電気機器,<=,0.270615516892807,金属製品,>,0.0459862357858917,パルプ・紙,>,-0.0918535088051335,不動産業,<=,0.245067593237139,輸送用機器,<=,0.097531222132637,サイズ,<=,-1.18
730,機械,<=,-0.0545153522430632,パルプ・紙,<=,-0.0650285061874748,鉄鋼,>,-0.0952043430861071,鉄鋼,<=,0.0608265201736601,サービス業,<=,-0.0714279017203246,マーケット,>,-1.465
2027,その他金融業,<=,0.524220657366403,水産・農林業,>,-0.007383729953684,ガラス・土石製品,>,-0.0513594514441787,鉱業,<=,0.312641411647303,海運業,>,0.194462125559996,サイズ,>,1.165
3241,情報・通信業,<=,-0.114771694604329,その他製品,>,-0.203699106544558,パルプ・紙,>,-0.0961608505477696,陸運業,<=,-0.0761788693695999,サービス業,>,-0.108958609020059,繊維製品,>,-0.0636839092653317
1815,電気・ガス業,<=,-0.0566027258904175,水産・農林業,<=,-0.0495986998359567,ガラス・土石製品,>,-0.159536393326264,パルプ・紙,<=,-0.120225135945727,精密機器,<=,-0.148677043658299,倉庫・運輸関連業,<=,-0.0404444871293854
2585,化学,>,-0.0700150040394059,食料品,>,0.054576115700262,金属製品,<=,0.0562429638913978,その他製品,<=,0.0324115300942144,小売業,<=,0.0938487733019373,海運業,<=,0.149433703423938
4,保険業,<=,-0.12929714954988,非鉄金属,<=,-0.202055372563597,小売業,>,-0.266397594451243,鉄鋼,<=,-0.119161911566275,卸売業,>,-0.192862555865855,倉庫・運輸関連業,>,-0.244223615254215
3395,機械,>,-0.0572971382357104,金属製品,>,-0.118682964612916,その他製品,>,-0.134054296357257,非鉄金属,<=,0.247804944520315,パルプ・紙,<=,-0.10514392361305,海運業,>,0.11987404705336
2087,食料品,<=,-0.117776470897853,金属製品,<=,0.0266640723692,非鉄金属,>,-0.202055372563597,倉庫・運輸関連業,>,-0.0135971076395498,,,,,,
883,空運業,<=,-0.140351143715125,化学,>,-0.103733112870382,水産・農林業,<=,-0.0061073970813408,金属製品,>,-0.123013756117962,パルプ・紙,<=,-0.119312910128677,輸送用機器,<=,0.023171395376897
1360,非鉄金属,>,-0.200850479010133,パルプ・紙,<=,-0.0841594608823373,石油・石炭製品,<=,-0.0783489432348693,海運業,<=,0.114307198824806,鉄鋼,<=,-0.0270720625063487,卸売業,>,-0.0499366174053325
2257,食料品,<=,-0.0797770525216624,その他製品,>,-0.233855838128931,その他製品,>,-0.0620174152106827,非鉄金属,>,-0.247691033017692,陸運業,<=,-0.0848420767131682,小売業,>,-0.0813290667173527
3222,電気機器,>,0.187811585206952,電気・ガス業,>,-0.053260534387989,食料品,>,0.0562533734413258,機械,<=,0.266224674227164,陸運業,>,0.0403160083783892,輸送用機器,<=,0.129041355862594
93,空運業,<=,-0.137944258570241,水産・農林業,<=,-0.003665501186944,パルプ・紙,<=,-0.054594246528723,陸運業,>,-0.0761788693695999,鉄鋼,>,-0.104979527468179,卸売業,<=,0.148481108058645
1391,化学,>,0.215507445604036,情報・通信業,>,0.117073911557911,金属製品,>,0.0487000199452627,パルプ・紙,>,-0.0841594608823373,繊維製品,>,0.099585682551908,,,
3177,銀行業,<=,0.316140521343664,電気機器,>,0.204094802943063,非鉄金属,<=,-0.0257371890938566,鉄鋼,<=,0.493105608356156,鉄鋼,<=,0.140599885675168,輸送用機器,<=,0.161983224691067
2555,銀行業,>,-0.0112359973401743,化学,>,0.0863347649375,電気機器,<=,0.223268382616532,食料品,<=,-0.013571917954218,非鉄金属,<=,0.388095255657018,陸運業,>,-0.0834009138868055
474,食料品,<=,-0.00721711075676385,機械,>,-0.0472246290492947,医薬品,<=,-0.0069427200806189,陸運業,>,-0.0859587164609255,輸送用機器,<=,0.165797761678696,サイズ,>,0.295
3691,非鉄金属,>,0.157530087978469,パルプ・紙,>,-0.0874411197273322,不動産業,<=,0.0472727821891666,ゴム製品,>,0.0255624078873996,鉄鋼,>,0.233913620322459,繊維製品,<=,0.160496941917259
2333,銀行業,<=,0.0385190587572016,化学,>,-0.0623238517391624,陸運業,<=,-0.0831801904531082,海運業,>,-0.287913454312282,海運業,>,0.0575160649105393,鉄鋼,>,0.0607528508505909
92,化学,>,-0.0597112881784242,陸運業,<=,-0.0761788693695999,鉄鋼,>,-0.104979527468179,倉庫・運輸関連業,>,-0.0160065599707865,バリュー,>,0.32,,,
3061,空運業,>,-0.0694593351305161,銀行業,<=,0.267626923510998,その他金融業,>,0.213912323688279,金属製品,>,0.0556684660737402,精密機器,>,0.139377287027749,小売業,>,0.203178208159744
3182,銀行業,<=,0.316140521343664,電気機器,>,0.204094802943063,海運業,>,0.222226999291542,鉄鋼,<=,0.493105608356156,サービス業,<=,0.153870342577386,輸送用機器,>,0.161983224691067
1276,空運業,>,-0.0909964673486318,ガラス・土石製品,<=,-0.167359938048729,金属製品,<=,0.0484418880587903,パルプ・紙,<=,-0.0874188427272818,陸運業,<=,-0.0927243731658234,鉄鋼,>,-0.104402786111099
2560,空運業,>,-0.153924570804318,水産・農林業,<=,-0.0006206222639097,食料品,>,-0.013571917954218,パルプ・紙,<=,-0.0884425583830991,医薬品,<=,-0.10013195000908,陸運業,>,-0.0834009138868055
2338,水産・農林業,<=,-0.140575008139124,パルプ・紙,<=,-0.0858116517842857,精密機器,<=,0.097129172467893,陸運業,>,-0.0831801904531082,サービス業,>,-0.181376368260193,卸売業,<=,-0.113019604116294
1196,機械,<=,-0.135595916451037,金属製品,<=,0.0562429638913978,パルプ・紙,>,-0.211558695827706,石油・石炭製品,<=,0.0845747524259204,鉄鋼,<=,-0.105332667843597,鉄鋼,>,-0.117239049614006
672,情報・通信業,>,0.0669599647193425,電気機器,>,0.259186244391551,鉱業,>,0.194417678376599,陸運業,>,-0.0776413666670336,小売業,<=,0.293827437970124,,,
2443,電気機器,<=,-0.0485671340678104,その他金融業,>,-0.342545889870862,食料品,<=,0.0537380038268049,非鉄金属,>,-0.199642888269106,鉄鋼,<=,0.241355721178354,サービス業,>,-0.14652807809369
747,銀行業,<=,0.0340859908924007,化学,>,-0.0247595076627501,その他金融業,<=,0.0808876994129872,水産・農林業,>,-0.123577384201903,非鉄金属,<=,0.155968244544338,パルプ・紙,>,-0.0650285061874748
3154,電気機器,<=,0.204094802943063,金属製品,<=,0.0562429638913978,医薬品,>,-0.0842860497456114,不動産業,<=,-0.14044438670127,海運業,>,-0.273705303567582,繊維製品,<=,-0.0575097410367719
708,非鉄金属,<=,0.135842951166305,パルプ・紙,>,-0.0948224149282126,パルプ・紙,>,-0.0593208030705813,不動産業,>,-0.0779550103720308,不動産業,<=,0.0745960567632756,輸送用機器,>,0.110852599250189
2570,水産・農林業,>,-0.0006206222639097,食料品,>,-0.013571917954218,金属製品,<=,0.0327674197843002,パルプ・紙,>,-0.0644571990251694,陸運業,>,-0.0834009138868055,サービス業,<=,0.0312168060583944
1005,鉱業,<=,0.353890151360937,パルプ・紙,>,-0.0644571990251694,サービス業,>,0.0590428890285962,輸送用機器,<=,0.171123566997043,輸送用機器,>,0.0908400193131849,倉庫・運輸関連業,>,0.049323868666483
3244,電気機器,<=,0.181862531781759,食料品,<=,0.0547335071876991,食料品,<=,-0.0021055635906507,食料品,>,-0.0245181621443243,機械,<=,0.184126095388551,陸運業,>,-0.0761788693695999
2090,食料品,>,-0.117776470897853,金属製品,<=,0.0266640723692,その他製品,>,0.0234109609172392,非鉄金属,>,-0.202055372563597,陸運業,<=,-0.0736005074406257,ゴム製品,<=,0.321093944224928
3363,電気機器,<=,0.258886461677062,機械,<=,-0.0574401503005474,陸運業,<=,-0.0720924922886065,ゴム製品,>,-0.15417846564447,卸売業,>,-0.190834449160457,マーケット,>,-3.745
1030,情報・通信業,<=,0.10414395027178,電気・ガス業,>,-0.0897967649466791,金属製品,<=,0.060911034484173,パルプ・紙,<=,-0.0680119924117011,海運業,>,0.120465466276432,卸売業,>,-0.0928008051411109
2680,銀行業,<=,-0.0095432098867931,保険業,>,-0.107700501374484,パルプ・紙,>,-0.0872470136294733,証券・商品先物取引業,<=,-0.00608044319793345,鉄鋼,>,-0.113407957341039,サービス業,<=,-0.0308260767153112
56,空運業,>,-0.132165369959729,保険業,<=,0.099303480097079,鉱業,<=,0.326029022861006,パルプ・紙,>,-0.0717914203043542,小売業,>,-0.168543201438072,輸送用機器,<=,0.137528686512433
772,電気機器,<=,0.197348515670668,電気・ガス業,>,-0.132540311156601,金属製品,<=,0.05563739907356,パルプ・紙,>,-0.200555270784979,鉄鋼,>,-0.18316187507654,繊維製品,<=,-0.0569345984082298
977,ガラス・土石製品,>,-0.231497162986422,パルプ・紙,<=,-0.0644571990251694,小売業,>,-0.199105272749263,輸送用機器,<=,0.0451423505596679,繊維製品,<=,-0.0381751580980612,繊維製品,>,-0.192115625382722
522,銀行業,>,-0.0372916685494765,情報・通信業,<=,-0.0443604437303234,電気機器,>,-0.0689274962098969,精密機器,>,0.010526929891453,小売業,>,-0.089900841160823,卸売業,>,-0.177046978710927
1794,電気機器,<=,0.270615516892807,保険業,<=,0.398109287987112,金属製品,>,0.0459862357858917,パルプ・紙,>,-0.0918535088051335,輸送用機器,>,0.097531222132637,サイズ,<=,1.01
2279,情報・通信業,>,0.0808032716655443,非鉄金属,>,0.25118536078443,陸運業,>,-0.0848420767131682,ゴム製品,<=,0.0921549974263133,輸送用機器,<=,0.171210806899024,サイズ,<=,0.635
907,空運業,>,-0.0312568524898635,水産・農林業,>,-0.0061073970813408,金属製品,<=,0.0159679656523491,陸運業,<=,-0.0450356983089714,小売業,<=,-0.0731175097850019,サービス業,<=,-0.12526470467521
1140,その他金融業,>,-0.369538325992992,機械,<=,-0.0519887051931038,精密機器,>,-0.222882733949768,証券・商品先物取引業,<=,-0.00734294484712285,海運業,<=,0.194262319063642,卸売業,>,-0.19097347767402
1441,ガラス・土石製品,>,-0.320044475008894,ガラス・土石製品,<=,-0.0215135319493618,機械,<=,-0.0574401503005474,非鉄金属,<=,0.221141956965945,陸運業,<=,-0.0777611155065678,ゴム製品,>,-0.146784787070341
1385,化学,<=,0.215507445604036,情報・通信業,<=,0.10394043367399,水産・農林業,<=,0.0449476298506191,金属製品,>,0.0487000199452627,パルプ・紙,>,-0.0841594608823373,繊維製品,>,0.099585682551908
665,電気機器,<=,0.259186244391551,電気・ガス業,>,0.0405316489624577,非鉄金属,<=,0.155967843421786,陸運業,>,-0.0776413666670336,陸運業,>,0.00370431338908015,鉄鋼,>,-0.0971345826459658
997,食料品,>,-0.114635184897086,機械,>,-0.0261801903966304,非鉄金属,<=,0.26982745517838,パルプ・紙,>,-0.0644571990251694,サービス業,<=,0.0590428890285962,サービス業,>,-0.114745864533163
2846,食料品,<=,0.0140794474447257,ガラス・土石製品,<=,-0.0262690826925213,パルプ・紙,<=,-0.0629582703879377,海運業,<=,0.120465466276432,鉄鋼,>,-0.0791261447950418,輸送用機器,<=,-0.0830889220675456
2626,電気機器,<=,-0.0464704104338842,食料品,>,-0.114973109546564,機械,<=,0.0431458377839118,非鉄金属,>,-0.205127126015174,サービス業,>,-0.126199867634077,輸送用機器,<=,0.101546807213346
3437,情報・通信業,<=,-0.114813632255104,電気・ガス業,>,-0.0897952944710264,機械,<=,-0.10037312710793,鉱業,<=,0.153364999731874,その他製品,<=,-0.0441429619425344,パルプ・紙,<=,-0.182461450858534
2769,電気・ガス業,>,-0.092696566985213,その他製品,<=,0.0280463950539113,非鉄金属,>,-0.171628852911803,海運業,>,0.122942836468813,サービス業,>,-0.12460844188612,卸売業,>,-0.0972894949037656
908,建設業,<=,0.0288530261225459,水産・農林業,>,-0.0061073970813408,金属製品,<=,0.0159679656523491,陸運業,<=,-0.0450356983089714,小売業,<=,-0.0731175097850019,サービス業,>,-0.12526470467521
2760,化学,>,-0.0399272948365703,機械,<=,0.0141060544462558,その他製品,<=,0.0280463950539113,非鉄金属,>,-0.171628852911803,海運業,>,0.0873981077226539,サービス業,<=,-0.12460844188612
2544,水産・農林業,<=,-0.0768182312355279,機械,>,-0.0578743839145787,金属製品,<=,-0.0204931319662599,その他製品,>,0.0438393891573946,陸運業,<=,-0.0834009138868055,輸送用機器,>,-0.263787047117682
1638,情報・通信業,>,0.15504831829953,電気機器,<=,0.189447741391299,機械,<=,0.187413907787186,金属製品,>,0.0563097568172812,小売業,>,0.0630187292507317,繊維製品,<=,0.14727459173049
2799,電気機器,<=,0.234789976026115,電気・ガス業,<=,-0.0908872823568345,陸運業,<=,-0.0791183369022838,海運業,>,0.0852161475715612,鉄鋼,>,-0.343956363640172,,,
233,金属製品,>,0.156008616811702,鉱業,<=,0.176675647172755,非鉄金属,>,0.219226019108089,サービス業,>,0.14761784616414,輸送用機器,>,0.166395063122182,,,
3248,空運業,>,-0.0505962460250275,食料品,<=,0.0547335071876991,食料品,>,-0.0021055635906507,機械,<=,0.184126095388551,陸運業,>,-0.0761788693695999,ゴム製品,<=,0.0140545662599996
1495,機械,>,-0.134987643009667,パルプ・紙,<=,-0.102314503707943,石油・石炭製品,>,-0.244815502784943,陸運業,>,-0.117018254507143,小売業,>,-0.167127063821512,繊維製品,<=,-0.0528353546461489
355,電気機器,<=,-0.0463282330950901,食料品,>,-0.11322603294861,その他製品,<=,0.0326536135340401,パルプ・紙,>,-0.102642056653823,精密機器,<=,0.0960492894545744,海運業,>,-0.120714829010669
516,情報・通信業,<=,-0.0443604437303234,電気機器,>,-0.0689274962098969,食料品,>,-0.0703813360524195,医薬品,<=,-0.0330017547641287,精密機器,<=,0.010526929891453,卸売業,>,-0.177046978710927
3627,電気・ガス業,>,-0.0965141768253124,金属製品,<=,0.0562429638913978,パルプ・紙,<=,-0.145974066686054,精密機器,<=,0.0782769195570108,証券・商品先物取引業,>,-0.180465108799867,繊維製品,<=,-0.0563374884362975
3277,空運業,>,-0.139918894911857,食料品,<=,0.0547979911679018,非鉄金属,>,-0.203815663251727,パルプ・紙,<=,-0.0816222546340951,鉄鋼,>,0.0613962879850099,輸送用機器,<=,0.0190918363436628
3695,非鉄金属,>,0.157530087978469,パルプ・紙,>,-0.0874411197273322,精密機器,<=,0.270149551729653,鉄鋼,>,0.233913620322459,サービス業,>,0.129683966841938,繊維製品,>,0.160496941917259
2916,その他金融業,<=,0.0588920490801772,金属製品,<=,0.0269013831496803,パルプ・紙,>,-0.0979901134230902,パルプ・紙,>,-0.0066890511053532,鉄鋼,>,-0.105075453381458,サービス業,>,-0.0168841302452341
1651,電気機器,>,0.271578853753333,機械,>,0.187413907787186,金属製品,>,0.0563097568172812,鉱業,>,0.173170742794638,海運業,>,0.179708129420848,バリュー,>,-0.27
2002,情報・通信業,>,-0.0381075695337402,ガラス・土石製品,<=,-0.0513594514441787,パルプ・紙,>,-0.222391168075945,サービス業,>,-0.0457426941179522,輸送用機器,<=,0.0905752545792146,繊維製品,>,-0.0636316563945934
1614,空運業,<=,-0.0756408754957058,化学,<=,0.0755294821345253,電気・ガス業,<=,-0.0905578040182451,金属製品,<=,0.0563097568172812,その他製品,<=,0.0373420580100164,ゴム製品,>,-0.157536702865101
3327,銀行業,>,-0.0631784840769126,その他金融業,>,-0.0407822944108548,水産・農林業,>,-0.00892053232319085,機械,>,-0.10037312710793,パルプ・紙,<=,-0.071404488213643,陸運業,>,-0.037502213198263
2388,建設業,>,-0.0797724986882856,ガラス・土石製品,>,-0.0350002907802223,パルプ・紙,>,-0.0669328335683375,陸運業,>,-0.0831217401454228,輸送用機器,<=,0.161672422331861,サイズ,<=,1.58
1280,機械,>,-0.110577292332262,金属製品,<=,0.0484418880587903,パルプ・紙,<=,-0.0874188427272818,陸運業,>,-0.0927243731658234,海運業,>,0.117644686583712,鉄鋼,>,-0.104402786111099
965,水産・農林業,<=,0.0477478204216105,金属製品,>,0.0462325145072604,パルプ・紙,>,0.11128749173904,陸運業,<=,0.0415236858909641,鉄鋼,>,0.134234697103223,輸送用機器,>,0.106438583640628
565,空運業,>,-0.0432954954739622,水産・農林業,<=,0.163077297057858,パルプ・紙,>,-0.0858721508683563,陸運業,>,-0.0823270924973395,証券・商品先物取引業,<=,-0.0149777400084075,鉄鋼,>,-0.10291439827959
1187,電気・ガス業,>,-0.0965076111955834,ガラス・土石製品,<=,0.343265917931526,パルプ・紙,>,-0.0952251509981459,精密機器,>,-0.107606812399759,陸運業,>,-0.0451386230681885,輸送用機器,<=,0.137727277659019
3940,電気機器,<=,0.257209357555518,水産・農林業,>,-0.0816009308711291,水産・農林業,>,-0.0133108508429432,金属製品,>,0.0490388188249666,医薬品,>,0.0631644413341674,精密機器,>,0.147682059356346
1996,情報・通信業,<=,-0.0381075695337402,電気・ガス業,<=,-0.0431564709990742,ガラス・土石製品,<=,-0.0513594514441787,パルプ・紙,>,-0.222391168075945,パルプ・紙,>,-0.119230242460454,輸送用機器,<=,0.0905752545792146
149,化学,>,0.0756864313976648,食料品,>,0.0979340088983077,パルプ・紙,>,-0.103651561869511,医薬品,>,0.0314180356449162,鉄鋼,>,-0.10291439827959,鉄鋼,>,0.202666242739737
3623,電気・ガス業,>,-0.0965141768253124,ガラス・土石製品,<=,-0.186533488407658,金属製品,<=,0.0562429638913978,ゴム製品,<=,-0.15820883904014,証券・商品先物取引業,<=,-0.180465108799867,繊維製品,<=,-0.0563374884362975
3472,パルプ・紙,<=,-0.0651179181169425,海運業,<=,0.194163956173242,鉄鋼,>,-0.0964108405613854,鉄鋼,>,0.032849116798667,繊維製品,<=,0.0255103609067609,卸売業,>,0.0288181513679236
3796,情報・通信業,<=,-0.0661239231950845,水産・農林業,>,-0.0462369729376325,パルプ・紙,>,-0.0882456519571329,パルプ・紙,>,0.0179486157203302,海運業,<=,0.194497021022017,輸送用機器,<=,0.116592281670036
2057,電気機器,>,-0.0348469341304735,機械,<=,0.172973981118743,金属製品,<=,0.0611201195869414,その他製品,>,0.0277389828306353,パルプ・紙,>,-0.089101632149225,小売業,<=,0.0840022817356414
1979,電気機器,<=,0.243464977013955,保険業,>,-0.0517915360907237,鉱業,<=,0.321922371202982,陸運業,>,-0.0819289181927181,鉄鋼,>,-0.100959919366863,鉄鋼,>,0.0170303114516559
3086,情報・通信業,>,-0.0686623074430102,電気機器,>,-0.0485671340678104,その他金融業,<=,0.0453394875535523,金属製品,<=,0.0558153408899186,パルプ・紙,>,-0.0947991013582376,海運業,>,0.0284131018155033
212,空運業,>,-0.238672849277934,その他製品,>,0.0281413507096061,非鉄金属,<=,0.156991857519152,精密機器,>,0.0849981794235869,ゴム製品,<=,0.256421380113616,輸送用機器,<=,0.166395063122182
169,ガラス・土石製品,>,-0.02822254578306,機械,<=,0.149750171237021,金属製品,<=,0.0516160929193444,非鉄金属,>,-0.0143270251756638,鉄鋼,>,0.0167248503568122,繊維製品,<=,0.0741145421659107
3149,電気・ガス業,>,-0.0932044746058517,鉱業,<=,0.140413576169422,医薬品,>,0.129320687815343,証券・商品先物取引業,>,-0.00620704194936235,繊維製品,>,-0.0618841049523265,,,
3503,銀行業,>,0.106282478596206,石油・石炭製品,>,0.24647706785823,海運業,>,0.194163956173242,輸送用機器,>,0.351559808759548,,,,,,
1652,空運業,<=,-0.112510682092318,電気・ガス業,<=,-0.13715227235177,金属製品,<=,0.0490388188249666,鉄鋼,<=,-0.104979527468179,,,,,,
1882,化学,>,0.150077714950361,建設業,<=,0.2401634140959,ガラス・土石製品,<=,0.198448514966624,機械,>,0.274879685936417,非鉄金属,>,0.250541411911062,倉庫・運輸関連業,>,0.0933565430694198
3571,化学,>,0.0950237207327124,建設業,>,0.0972147565939039,情報・通信業,<=,0.0844901071319187,ガラス・土石製品,<=,0.265194800156217,金属製品,>,0.0562429638913978,精密機器,>,0.119455858176325
2368,水産・農林業,>,0.101545494637157,精密機器,>,-0.0648513696690407,陸運業,<=,-0.0831217401454228,ゴム製品,<=,0.0317049717411736,サービス業,>,-0.134453176274694,卸売業,>,-0.192091563481968
2385,ガラス・土石製品,>,-0.0350002907802223,金属製品,>,0.0294109450316029,その他製品,>,0.0215023249612781,パルプ・紙,<=,-0.0669328335683375,陸運業,>,-0.0831217401454228,鉄鋼,>,0.0342467509210402
3315,電気機器,<=,-0.0397986365744081,水産・農林業,<=,-0.00892053232319085,機械,>,-0.10037312710793,非鉄金属,>,-0.0350597440843028,パルプ・紙,<=,-0.071404488213643,繊維製品,>,-0.0398349442447704
2138,電気・ガス業,>,0.0636795102524362,その他金融業,<=,-0.0292541913488392,水産・農林業,>,-0.0061073970813408,非鉄金属,>,-0.202055372563597,陸運業,>,-0.0664632376573022,サービス業,>,-0.115532700873428
3184,銀行業,>,0.316140521343664,電気機器,>,0.204094802943063,鉄鋼,<=,0.493105608356156,,,,,,,,,
1096,情報・通信業,<=,-0.0636304579892339,電気・ガス業,<=,-0.0908872823568345,ガラス・土石製品,>,0.0742651965665997,機械,<=,0.180245462776725,海運業,>,0.0099100653757414,,,
1102,電気・ガス業,>,-0.0908872823568345,保険業,>,-0.119477227350532,陸運業,<=,-0.103834166513507,証券・商品先物取引業,<=,-0.00738793062509285,鉄鋼,<=,-0.0972629345117303,卸売業,>,-0.377248552448803
1754,銀行業,<=,0.333313147077479,銀行業,>,-0.2552230410967,電気機器,<=,0.222120676565628,その他製品,>,0.0992167991218183,パルプ・紙,>,-0.0874662962495571,卸売業,<=,-0.0263866738845537
2114,電気・ガス業,>,-0.124363730814109,水産・農林業,<=,-0.0149421268228021,非鉄金属,<=,-0.202055372563597,陸運業,>,-0.185777359255417,ゴム製品,<=,-0.187365490815266,卸売業,>,-0.190580007056723
2688,銀行業,>,-0.0095432098867931,電気・ガス業,<=,0.0607778889499968,証券・商品先物取引業,<=,0.00365789998318595,鉄鋼,<=,0.0063365737480413,繊維製品,>,0.0444745489832161,卸売業,>,-0.0806115147014451
764,化学,>,0.207974648980354,金属製品,>,0.100866424875487,非鉄金属,>,0.155968244544338,パルプ・紙,>,-0.0650285061874748,精密機器,<=,0.180886974258579,ゴム製品,>,0.0251645363723235
281,電気・ガス業,<=,-0.0205568080756551,保険業,<=,-0.120075815038033,パルプ・紙,<=,-0.0837590707557259,小売業,<=,-0.195702917336799,卸売業,<=,-0.0969133767542645,卸売業,<=,-0.192862555865855
2156,建設業,>,0.00362088117469725,非鉄金属,>,-0.212161434362414,パルプ・紙,<=,-0.081645813889291,パルプ・紙,>,-0.0928676057218694,パルプ・紙,<=,-0.0853432471332063,輸送用機器,<=,0.0477626942392697
603,水産・農林業,<=,0.0025636425410454,水産・農林業,>,-0.0020690733432777,食料品,<=,0.102069055345495,非鉄金属,>,-0.153195307210796,ゴム製品,<=,0.176509922655696,輸送用機器,>,0.0905995081817468
2276,化学,<=,0.195786291122923,情報・通信業,<=,0.0808032716655443,食料品,<=,0.0530407059292267,非鉄金属,>,0.25118536078443,陸運業,>,-0.0848420767131682,輸送用機器,<=,0.171210806899024
1878,銀行業,>,0.120505690563058,銀行業,>,0.31421486159205,食料品,<=,0.0745704237488277,機械,<=,0.274879685936417,非鉄金属,>,0.250541411911062,倉庫・運輸関連業,>,0.0933565430694198
3710,銀行業,>,-0.297183709471928,電気機器,>,-0.066091442713085,水産・農林業,>,-0.129956932622335,非鉄金属,>,-0.139563455849353,陸運業,<=,-0.0819289181927181,鉄鋼,>,0.0727733396228625
760,その他金融業,>,0.0453909003618309,金属製品,<=,0.100866424875487,非鉄金属,>,0.155968244544338,パルプ・紙,>,-0.0650285061874748,海運業,>,0.272577034851214,,,
3909,電気機器,<=,-0.0410994766443977,金属製品,<=,0.0490388188249666,陸運業,>,-0.0723357452399741,証券・商品先物取引業,<=,-0.247341396754954,海運業,>,-0.112121017256375,鉄鋼,<=,-0.0584330935239493
2260,食料品,>,-0.0797770525216624,その他製品,>,-0.233855838128931,非鉄金属,>,-0.247691033017692,陸運業,<=,-0.0848420767131682,鉄鋼,>,0.0727733396228625,,,
813,建設業,>,-0.211867157640835,非鉄金属,<=,0.267805459458244,非鉄金属,<=,-0.203815663251727,パルプ・紙,>,-0.24654462582135,パルプ・紙,<=,-0.188147515220653,ゴム製品,<=,-0.2826996667703
2029,その他金融業,>,0.524220657366403,水産・農林業,>,-0.007383729953684,ガラス・土石製品,>,-0.0513594514441787,鉱業,<=,0.312641411647303,海運業,>,0.194462125559996,鉄鋼,>,0.460404852342802
3783,食料品,>,-0.0711543400527533,保険業,>,-0.108453486654269,パルプ・紙,<=,-0.0882456519571329,海運業,<=,0.194497021022017,輸送用機器,<=,-0.121751150651432,,,
1911,ガラス・土石製品,<=,-0.0178525507436212,機械,<=,0.171908602415054,その他製品,<=,0.0380719274771422,非鉄金属,>,-0.148603787417746,パルプ・紙,>,-0.0829432825473058,不動産業,>,-0.233689418183628
1841,電気機器,<=,0.259423861026884,水産・農林業,>,-0.0495986998359567,ガラス・土石製品,>,-0.159536393326264,その他製品,>,0.104767956914139,証券・商品先物取引業,>,-0.0673935631023935,輸送用機器,>,0.104799004376434
3956,その他製品,<=,0.0280355705032728,その他製品,<=,0.0117648202317122,パルプ・紙,>,-0.0466863621746059,精密機器,<=,0.101246105007847,陸運業,>,-0.0641495863313769,倉庫・運輸関連業,>,-0.0614627254768814
