Date,.TOPX,.IAIRL.T,.IBNKS.T,.ICHEM.T,.ICNST.T,.ICOMS.T,.IELEC.T,.IEPNG.T,.IFINS.T,.IFISH.T,.IFOOD.T,.IGLSS.T,.IINSU.T,.IMCHN.T,.IMETL.T,.IMING.T,.IMISC.T,.INFRO.T,.IPAPR.T,.IPETE.T,.IPHAM.T,.IPRCS.T,.IRAIL.T,.IRETL.T,.IRLTY.T,.IRUBR.T,.ISECU.T,.ISHIP.T,.ISTEL.T,.ISVCS.T,.ITEQP.T,.ITXTL.T,.IWHOL.T,.IWHSE.T
2005-01-19,1144.3,592.94,284.94,935.51,620.15,1757.41,1613.73,679.96,977.34,309.48,770.15,914.34,844.36,822.36,969.18,384.36,1425.91,786.01,571.97,1144.8,1472.93,2822.82,1162.31,700.37,891.23,1536.34,625.18,707.79,576.27,942.58,1836.11,528.56,742.88,1261.59
2005-01-20,1133.37,594.89,283.0,924.92,615.34,1745.11,1596.94,676.03,963.44,307.26,763.32,904.51,832.15,812.01,957.05,382.57,1413.47,778.55,568.23,1132.78,1459.42,2790.63,1155.73,692.65,885.0,1528.59,615.98,701.02,567.23,939.4,1816.91,521.38,734.34,1244.36
2005-01-21,1132.18,592.64,282.82,927.92,616.07,1743.61,1584.27,677.1,965.75,305.75,769.12,895.76,828.3,817.71,956.83,380.35,1405.56,776.11,569.99,1129.46,1459.83,2759.96,1159.54,689.19,881.82,1528.47,611.33,699.87,565.41,938.67,1823.93,522.74,732.16,1244.27
2005-01-24,1139.18,597.66,288.05,931.76,627.41,1757.74,1587.13,682.49,971.64,305.76,771.64,904.46,828.73,831.28,964.32,381.7,1412.54,778.41,572.84,1144.11,1459.54,2751.67,1173.34,691.71,890.64,1530.61,614.49,712.55,565.07,942.13,1821.74,524.23,734.7,1250.16
2005-01-25,1138.03,595.66,287.98,930.72,631.39,1750.22,1579.55,683.77,967.36,305.79,777.65,903.42,826.7,828.4,962.87,382.1,1418.28,780.0,581.57,1152.17,1465.34,2748.63,1172.14,690.18,893.14,1532.79,610.78,713.0,570.59,941.97,1810.35,524.23,740.66,1246.92
2005-01-26,1144.89,599.39,287.92,935.36,631.82,1751.41,1590.13,684.84,980.32,307.7,780.53,904.47,834.12,834.38,969.86,383.72,1420.37,787.5,593.61,1158.72,1480.51,2777.84,1181.31,695.1,895.03,1540.41,615.8,722.22,580.7,949.7,1827.99,532.53,746.33,1260.88
2005-01-27,1141.94,601.11,287.06,933.34,634.27,1749.61,1583.77,678.98,980.9,308.31,780.93,899.6,839.12,832.82,968.33,386.52,1414.24,789.97,591.54,1163.59,1478.63,2809.45,1175.66,691.7,900.39,1544.29,611.88,736.07,580.42,951.17,1809.69,531.98,744.55,1271.3
2005-01-28,1140.7,603.68,287.97,930.49,633.67,1747.92,1578.4,680.38,977.06,308.4,780.02,899.1,838.06,830.81,972.49,385.96,1413.26,787.38,583.64,1173.79,1487.47,2795.48,1169.0,690.78,902.7,1532.55,611.76,739.1,579.21,954.38,1801.07,533.12,744.41,1263.06
2005-01-31,1146.14,609.84,289.19,935.02,634.7,1756.78,1586.09,681.44,973.55,310.89,786.12,904.13,827.99,837.8,976.47,386.99,1428.68,798.38,576.58,1173.76,1500.27,2812.47,1171.59,693.9,908.26,1550.06,608.29,741.17,583.35,957.51,1819.68,539.9,745.49,1275.61
2005-02-01,1146.49,616.2,289.12,940.03,632.03,1759.09,1586.0,681.97,974.74,311.95,783.46,905.98,826.63,839.74,970.62,387.8,1427.44,795.63,582.83,1168.2,1500.13,2856.47,1168.57,691.9,907.58,1565.01,603.05,746.27,586.77,956.51,1818.38,539.0,748.28,1263.27
2005-02-02,1151.97,619.32,290.14,943.2,635.4,1759.97,1586.03,684.74,977.11,315.11,789.63,919.08,827.93,845.4,969.41,384.32,1435.27,801.6,583.56,1173.36,1506.93,2873.51,1173.2,694.98,908.99,1568.64,606.38,763.33,601.4,963.36,1834.38,541.42,757.96,1270.63
2005-02-03,1149.51,618.26,287.94,938.89,630.66,1757.35,1585.52,682.28,975.85,314.92,784.08,911.99,827.73,843.44,963.28,387.79,1424.31,797.38,587.88,1192.37,1506.59,2867.52,1174.7,695.88,907.7,1569.45,605.45,756.15,606.58,964.25,1831.37,534.89,758.38,1257.14
2005-02-04,1145.51,614.19,284.42,939.24,625.91,1754.65,1577.76,682.39,971.86,315.3,779.0,908.61,829.75,844.47,959.01,380.24,1420.84,793.91,595.26,1196.37,1502.08,2864.1,1179.99,694.09,903.08,1574.16,603.26,748.45,602.7,962.86,1825.25,533.03,757.78,1266.19
2005-02-07,1154.42,620.78,286.33,949.3,632.73,1771.71,1603.0,686.06,975.77,319.49,783.14,919.9,838.83,850.75,963.6,380.79,1443.26,799.56,595.82,1202.04,1512.96,2908.89,1191.67,697.65,908.32,1575.53,606.4,751.58,600.97,971.27,1823.92,536.84,763.07,1270.76
2005-02-08,1155.42,619.46,287.25,953.46,629.21,1785.14,1605.17,687.41,970.11,316.48,779.23,916.24,834.24,851.14,961.83,382.48,1435.9,803.56,610.18,1189.11,1493.59,2889.38,1191.93,698.98,906.4,1590.38,604.2,759.13,610.02,964.46,1832.13,536.13,760.31,1271.96
2005-02-09,1155.8,618.75,285.43,951.35,626.21,1771.25,1613.66,686.87,963.13,315.33,777.6,923.95,831.65,850.83,964.24,387.88,1446.61,798.93,608.93,1182.1,1484.54,2868.05,1193.95,696.58,900.83,1604.09,619.28,767.89,623.95,961.51,1848.39,537.26,759.61,1275.54
2005-02-10,1160.7,614.52,287.58,946.75,627.86,1782.24,1620.25,688.49,966.54,316.56,779.47,927.0,830.1,851.72,963.91,399.39,1454.74,800.86,616.06,1200.9,1497.0,2892.99,1190.26,696.99,912.58,1607.31,642.81,777.28,624.94,962.59,1851.2,540.66,761.83,1286.09
2005-02-14,1168.61,611.45,290.68,952.03,630.22,1795.1,1638.34,684.55,977.26,314.73,780.9,924.87,869.24,857.53,968.91,405.57,1460.5,802.75,616.03,1229.33,1504.58,2926.32,1193.5,700.24,912.31,1614.64,649.88,783.25,623.86,970.72,1854.64,541.65,765.07,1287.87
2005-02-15,1168.19,606.61,289.52,953.92,626.92,1780.08,1641.61,688.7,980.61,316.21,782.01,932.75,871.1,855.76,967.44,401.37,1460.52,804.04,611.17,1240.83,1505.28,2920.73,1200.95,699.49,916.92,1613.97,644.86,785.85,629.23,973.09,1853.57,540.95,763.04,1283.6
2005-02-16,1164.94,606.41,287.93,950.64,620.07,1787.08,1640.98,689.32,974.97,313.25,779.72,929.75,878.04,853.94,961.63,398.69,1453.66,795.75,604.72,1226.14,1498.48,2921.12,1194.67,697.61,896.29,1605.4,641.68,778.33,626.64,961.67,1851.23,537.84,763.97,1288.18
2005-02-17,1161.93,601.98,286.01,950.58,621.09,1783.67,1638.18,690.66,967.34,313.81,785.7,933.13,865.86,846.79,963.16,407.99,1457.92,793.69,612.61,1247.86,1499.14,2911.72,1188.82,696.41,876.52,1592.54,632.55,784.26,624.69,962.62,1845.72,537.38,764.11,1277.31
2005-02-18,1166.57,605.26,286.17,955.1,624.79,1770.61,1640.67,692.4,967.34,315.96,793.23,941.52,882.48,848.9,965.36,407.66,1463.77,799.37,614.08,1258.08,1506.64,2943.7,1191.01,701.54,893.12,1592.66,641.32,782.37,631.28,962.13,1861.2,539.43,769.66,1287.78
2005-02-21,1166.74,602.37,286.91,958.54,624.91,1772.17,1638.36,693.09,971.02,316.45,794.37,944.36,882.29,847.22,964.7,416.1,1458.26,802.9,606.73,1278.88,1523.31,2944.62,1190.08,700.36,888.47,1577.2,637.9,787.17,632.51,964.8,1848.53,539.88,769.95,1293.84
2005-02-22,1162.49,602.9,285.4,953.97,619.48,1766.75,1638.06,692.59,968.54,315.33,790.14,938.4,875.35,841.14,959.41,410.09,1450.47,803.18,600.48,1275.98,1521.18,2910.66,1187.68,699.28,882.62,1576.13,635.4,785.05,626.81,960.27,1839.09,539.68,770.21,1293.52
2005-02-23,1152.95,598.04,282.83,946.0,615.51,1742.86,1622.08,692.88,960.56,314.54,789.27,929.74,865.97,838.27,958.5,415.35,1442.95,802.47,596.12,1272.92,1522.99,2880.81,1184.92,688.8,869.51,1550.08,623.72,777.83,613.59,953.33,1821.06,536.85,768.89,1293.06
2005-02-24,1157.54,604.14,283.9,953.74,619.53,1746.17,1626.2,694.04,961.76,317.03,793.43,943.93,870.49,847.31,967.09,421.36,1445.99,807.09,603.12,1277.11,1522.41,2884.82,1192.7,689.81,870.5,1548.73,624.06,786.85,622.61,961.33,1819.47,541.36,776.42,1306.76
2005-02-25,1167.33,615.59,285.42,967.41,623.79,1757.69,1642.48,698.32,965.87,318.58,799.78,950.1,878.37,856.0,968.64,425.3,1457.35,820.2,610.85,1296.19,1530.26,2924.12,1201.9,696.08,880.9,1550.97,628.0,794.42,634.06,970.99,1832.16,548.3,782.56,1325.05
2005-02-28,1177.41,615.17,288.09,974.47,629.55,1766.09,1657.29,705.71,980.42,322.45,803.02,954.2,888.11,864.17,974.3,438.39,1458.7,833.29,617.51,1323.1,1532.28,2948.81,1205.9,702.36,888.64,1549.79,634.29,815.41,655.87,974.85,1847.24,549.33,790.58,1326.81
2005-03-01,1179.9,611.75,289.41,975.41,635.91,1754.68,1660.06,707.36,983.78,325.84,809.98,962.77,889.77,869.46,985.31,438.73,1466.95,842.47,620.35,1328.41,1529.46,2966.21,1215.92,703.25,885.66,1553.89,632.45,822.04,665.32,982.65,1834.75,552.66,799.69,1337.66
2005-03-02,1185.71,616.44,288.84,979.83,643.05,1767.48,1666.61,708.43,994.5,329.0,818.57,964.61,892.11,875.64,997.97,428.95,1473.75,841.43,623.37,1303.2,1540.11,2983.79,1225.41,705.26,887.22,1579.3,643.89,817.58,659.39,991.73,1854.8,559.4,800.99,1348.75
2005-03-03,1189.52,616.89,289.73,983.78,646.58,1778.2,1675.36,711.24,1004.47,330.6,816.96,966.49,898.24,877.44,1000.58,427.44,1479.58,848.8,622.55,1307.72,1546.63,3002.94,1224.95,707.23,883.74,1582.15,644.72,816.39,656.1,997.75,1861.0,562.36,796.38,1346.11
2005-03-04,1192.11,617.17,290.52,983.13,648.67,1779.26,1673.63,714.95,1019.41,331.97,817.23,971.44,894.69,874.89,1003.35,441.53,1478.11,856.22,624.6,1318.38,1557.39,3002.09,1224.54,708.53,887.31,1582.67,649.5,821.85,663.53,1001.33,1860.78,560.53,800.99,1356.52
2005-03-07,1199.83,622.05,293.6,987.79,653.83,1806.81,1680.34,719.52,1023.44,332.8,822.99,973.25,896.24,879.69,1011.17,448.89,1486.93,857.8,627.12,1328.02,1558.05,3040.33,1227.23,713.04,890.34,1603.08,655.66,828.51,668.93,1005.48,1871.2,564.83,802.36,1366.49
2005-03-08,1195.39,623.38,291.92,984.61,650.75,1805.24,1679.25,719.03,1017.9,331.67,819.8,966.62,885.28,876.95,1017.47,438.45,1478.95,851.52,626.12,1317.6,1550.04,3012.76,1227.94,712.76,891.1,1566.64,650.51,822.75,662.87,999.13,1866.33,564.61,795.46,1356.61
2005-03-09,1200.63,621.66,294.73,988.1,654.76,1808.59,1682.56,718.91,1026.52,331.76,823.7,975.4,889.57,881.05,1021.74,439.59,1490.64,864.38,627.98,1322.01,1553.98,3019.11,1230.99,713.49,902.54,1566.11,669.98,823.55,666.77,1001.15,1871.24,566.77,794.99,1357.23
2005-03-10,1195.43,620.72,293.94,980.44,651.82,1799.42,1664.06,717.38,1021.96,332.68,826.63,968.47,908.29,873.93,1023.08,441.55,1483.4,853.72,621.65,1335.71,1548.77,3004.78,1231.72,712.04,897.09,1560.45,667.47,826.93,662.6,1001.37,1857.3,564.76,794.54,1349.07
2005-03-11,1200.0,621.48,297.77,978.95,663.68,1802.18,1667.59,717.36,1031.23,333.15,827.28,970.37,905.62,872.11,1033.32,433.25,1486.37,852.4,628.85,1317.07,1556.34,3004.73,1244.87,714.73,920.7,1566.82,679.56,821.69,663.72,1007.55,1855.43,569.59,792.23,1379.97
2005-03-14,1195.45,631.51,297.8,973.42,665.49,1789.87,1652.22,715.87,1024.14,334.66,825.26,961.15,909.73,867.42,1028.0,420.96,1469.22,837.4,619.1,1295.53,1548.79,2980.35,1242.98,717.26,925.15,1551.09,680.95,816.44,659.56,1014.34,1846.96,571.09,793.18,1413.7
2005-03-15,1192.8,633.88,296.89,976.0,663.83,1779.2,1648.42,714.45,1027.25,332.4,825.93,972.02,905.19,866.66,1027.33,433.94,1466.63,841.48,621.59,1304.41,1549.75,2976.33,1244.86,715.24,917.61,1556.65,673.21,818.54,661.42,1005.06,1833.73,566.76,792.63,1390.13
2005-03-16,1198.25,634.31,296.1,979.89,663.31,1806.94,1653.61,717.48,1030.71,335.28,828.86,965.66,909.38,869.48,1034.54,428.69,1486.35,844.17,627.91,1314.25,1560.35,2996.83,1247.42,717.38,927.85,1560.46,674.66,813.06,664.91,1012.28,1843.85,569.83,798.33,1441.51
2005-03-17,1192.28,622.44,295.26,973.18,662.65,1793.47,1645.01,713.96,1023.47,333.83,823.59,958.09,919.27,867.7,1022.91,439.18,1472.85,836.95,631.26,1311.45,1548.76,2999.13,1250.37,718.8,919.44,1560.01,668.55,809.06,656.71,1005.2,1821.78,567.6,797.81,1431.41
2005-03-18,1203.26,623.89,297.49,979.47,671.15,1825.01,1653.95,718.21,1035.94,337.54,836.12,969.43,938.36,877.45,1031.0,436.01,1486.0,839.61,631.71,1326.96,1560.65,3003.89,1268.59,727.09,940.37,1561.38,677.52,819.97,661.31,1016.61,1826.68,573.97,803.85,1445.89
2005-03-22,1202.52,626.68,298.04,980.03,673.77,1793.95,1649.53,719.53,1035.02,339.39,840.71,972.17,954.16,876.26,1032.84,431.42,1472.7,834.93,635.8,1319.33,1557.57,2996.25,1279.31,728.09,947.06,1543.1,683.96,822.73,672.32,1015.33,1818.71,575.35,806.28,1478.13
2005-03-23,1193.85,621.96,296.17,975.89,665.25,1786.83,1641.43,717.76,1022.99,340.55,839.57,972.82,927.1,869.16,1027.46,427.11,1452.05,824.83,631.24,1301.04,1547.64,2981.86,1257.9,721.72,922.91,1534.26,675.66,826.25,666.87,1005.19,1814.04,570.31,801.84,1439.28
2005-03-24,1188.44,622.85,294.78,970.99,664.66,1767.5,1633.27,718.42,1020.24,346.3,835.24,965.73,932.4,868.18,1028.27,418.64,1448.4,817.61,634.77,1281.17,1559.64,2977.05,1260.03,721.0,913.04,1532.35,667.79,822.24,655.43,1009.94,1800.99,570.32,790.82,1431.34
2005-03-25,1193.77,618.6,295.28,975.57,658.99,1789.41,1647.1,718.13,1022.26,343.22,837.85,961.65,936.35,869.84,1022.56,415.09,1468.95,818.49,630.15,1280.48,1561.53,2987.31,1255.71,721.38,910.54,1536.14,669.27,822.53,652.87,1008.35,1829.23,570.32,796.13,1434.21
2005-03-28,1194.04,606.31,296.86,975.04,658.49,1777.57,1652.29,720.3,1028.8,340.11,834.92,960.17,935.43,867.89,1025.2,420.84,1462.44,820.02,631.31,1289.53,1548.19,2991.24,1251.69,723.07,907.2,1546.27,662.18,812.72,650.04,1011.32,1838.83,567.65,795.09,1433.05
2005-03-29,1175.62,595.9,292.13,959.7,648.29,1750.35,1629.61,711.38,1011.31,334.97,818.58,949.23,913.57,857.34,1002.75,424.92,1449.12,801.5,612.57,1272.17,1523.33,2968.3,1227.75,712.98,894.69,1535.06,646.93,794.78,630.57,995.95,1815.47,558.11,781.94,1413.12
2005-03-30,1169.11,587.24,288.19,951.15,639.07,1753.26,1626.98,714.79,1000.35,332.74,815.13,935.01,892.97,844.89,998.92,418.1,1453.48,795.48,606.27,1263.01,1538.47,3004.1,1219.77,711.35,878.87,1525.16,638.05,778.84,618.1,994.22,1818.04,551.99,771.92,1385.84
2005-03-31,1182.18,597.15,291.74,964.1,650.91,1761.88,1644.81,721.59,1006.5,333.81,819.24,946.47,911.51,860.7,1012.47,428.95,1473.92,811.28,615.68,1295.09,1541.84,3007.78,1236.85,718.42,891.71,1539.86,650.73,801.28,636.0,1005.78,1824.96,559.03,783.09,1415.48
2005-04-01,1186.5,591.56,293.42,969.35,652.6,1761.07,1649.74,714.62,1019.79,339.34,827.85,955.15,921.76,862.85,1019.87,448.29,1474.02,820.3,613.52,1328.43,1540.14,3005.77,1232.76,719.36,893.02,1549.59,651.3,804.61,645.39,1007.52,1832.57,562.01,787.59,1421.03
2005-04-04,1183.15,587.41,290.69,968.55,649.52,1746.13,1652.6,715.54,1018.52,344.01,828.52,961.17,910.08,865.61,1019.21,456.81,1470.1,815.9,606.03,1367.1,1543.82,3020.47,1222.69,711.72,889.44,1554.43,644.99,800.72,640.33,1000.27,1831.63,560.73,786.51,1395.43
2005-04-05,1189.79,590.19,289.48,976.19,651.56,1760.27,1670.62,713.47,1011.41,342.06,830.68,972.84,926.08,873.86,1026.39,457.88,1488.3,825.98,609.11,1362.62,1561.65,3029.56,1214.96,708.9,888.2,1578.24,645.31,805.71,643.48,1005.36,1862.06,564.82,788.86,1392.29
2005-04-06,1196.23,598.51,289.34,980.84,655.88,1767.77,1681.38,714.23,1009.38,341.19,835.57,988.64,942.93,876.18,1028.72,449.98,1514.59,824.71,611.8,1350.76,1568.75,3037.96,1225.87,715.49,895.86,1596.67,645.16,823.17,647.97,1014.19,1881.42,568.38,788.83,1400.31
2005-04-07,1196.83,598.41,289.83,983.64,653.7,1765.78,1689.07,715.27,1008.7,341.19,838.19,999.04,936.17,877.12,1027.6,447.57,1509.54,832.01,610.22,1351.53,1564.11,3032.97,1224.75,711.58,892.67,1594.85,646.53,821.18,646.36,1015.16,1891.03,565.93,782.28,1385.78
2005-04-08,1201.3,598.69,290.27,984.24,655.45,1784.64,1697.05,715.79,1009.91,344.42,840.48,1001.89,938.29,882.63,1033.77,458.88,1516.09,830.18,611.14,1352.86,1570.41,3051.57,1224.43,715.74,899.55,1607.1,651.05,819.7,643.98,1021.78,1888.43,569.67,790.67,1399.18
2005-04-11,1190.12,590.89,289.74,973.66,650.91,1771.61,1677.93,712.6,1003.88,341.98,832.06,986.35,928.16,869.36,1026.36,446.04,1512.58,814.13,599.35,1326.35,1561.87,3020.14,1208.29,710.88,896.08,1582.07,641.36,797.69,632.66,1017.76,1866.34,564.49,782.37,1382.31
2005-04-12,1179.28,588.45,287.27,963.95,644.71,1746.46,1658.53,709.17,995.42,338.4,828.8,979.65,912.97,860.38,1018.42,441.54,1498.43,807.82,596.97,1322.44,1559.68,3025.61,1201.83,704.57,883.18,1565.36,631.08,796.34,630.56,1010.16,1848.66,559.45,775.52,1364.84
2005-04-13,1176.39,578.27,286.04,962.51,642.07,1735.39,1653.97,706.7,990.69,335.43,834.58,975.21,905.54,861.75,1021.82,441.81,1500.06,812.66,598.3,1318.3,1564.04,3000.62,1190.96,702.23,882.5,1568.15,627.67,790.52,632.04,1006.04,1846.15,559.32,776.65,1359.21
2005-04-14,1168.42,574.57,283.56,955.32,634.21,1721.85,1646.16,705.89,986.14,333.07,828.75,971.69,898.32,853.78,1015.27,434.2,1487.45,807.84,592.78,1293.38,1558.91,2973.72,1186.74,698.58,880.81,1574.39,624.89,782.74,620.1,999.94,1834.96,555.08,768.42,1342.61
2005-04-15,1150.67,563.64,278.53,938.84,628.28,1694.93,1612.27,707.73,970.4,333.76,817.88,949.16,871.87,839.1,1002.15,425.44,1476.39,789.14,582.84,1300.86,1555.4,2896.06,1168.57,690.58,865.44,1545.44,612.7,774.29,607.31,991.03,1808.01,550.11,755.13,1319.35
2005-04-18,1109.49,546.67,268.78,902.28,601.57,1623.82,1553.3,694.22,936.41,321.1,791.89,914.84,845.46,805.01,965.87,398.94,1426.13,756.92,563.96,1245.33,1507.38,2811.96,1130.21,665.35,835.62,1501.03,589.01,727.78,582.05,953.25,1747.98,527.6,728.71,1268.57
2005-04-19,1126.71,557.36,274.94,915.96,613.5,1637.79,1575.65,698.28,954.78,328.61,803.19,927.53,868.78,822.89,979.35,418.84,1440.33,772.52,571.93,1277.98,1509.83,2851.39,1158.39,673.4,845.27,1514.95,601.07,758.37,599.09,966.31,1764.98,536.17,743.61,1303.15
2005-04-20,1131.53,558.59,274.85,923.18,614.35,1648.16,1587.71,701.82,946.6,335.15,806.96,938.18,866.62,826.44,986.12,425.05,1448.47,780.09,572.19,1290.53,1521.75,2865.48,1156.06,678.49,846.71,1545.38,596.08,767.63,605.63,969.39,1767.08,537.1,750.48,1300.97
2005-04-21,1123.32,558.52,274.69,914.95,606.02,1654.61,1578.19,697.22,931.27,331.65,800.61,933.32,860.47,819.16,973.04,418.84,1429.18,771.95,568.7,1267.12,1505.13,2827.23,1145.75,665.59,838.25,1528.72,593.23,752.89,606.72,960.07,1748.38,533.85,748.05,1288.53
2005-04-22,1130.89,564.86,276.41,926.93,613.59,1655.35,1578.78,694.47,947.99,337.89,808.52,940.8,859.93,828.95,986.0,429.28,1452.81,781.26,569.38,1301.45,1509.52,2834.12,1153.9,673.51,842.24,1536.35,599.19,766.77,610.96,966.95,1759.95,541.04,756.9,1310.27
2005-04-25,1132.17,562.4,276.22,928.67,613.62,1648.26,1580.23,698.91,949.03,342.72,807.59,938.77,855.23,829.06,986.93,434.2,1460.06,777.88,573.08,1310.55,1528.1,2820.63,1147.19,678.2,846.09,1551.27,596.75,771.51,612.36,966.5,1765.12,538.31,757.17,1307.55
2005-04-26,1131.31,558.43,275.94,928.32,615.96,1643.73,1570.76,701.98,950.35,343.13,804.46,946.83,865.52,827.26,986.19,430.94,1467.01,776.73,573.57,1306.18,1528.94,2822.95,1146.16,677.67,847.51,1551.99,594.21,760.05,611.49,968.95,1762.7,538.91,761.48,1307.8
2005-04-27,1130.3,562.0,275.16,925.94,612.24,1638.88,1566.81,706.11,953.53,343.34,810.5,945.31,849.66,825.07,989.78,429.78,1461.66,770.58,576.49,1307.94,1534.8,2812.15,1144.37,678.39,844.95,1540.14,591.55,766.34,621.34,966.18,1755.85,539.86,769.86,1307.01
2005-04-28,1129.93,562.65,276.3,928.85,614.95,1627.11,1561.09,708.33,958.21,345.63,812.03,951.61,852.42,827.88,984.59,424.76,1458.2,774.19,576.08,1306.5,1534.02,2790.92,1147.08,678.9,841.62,1552.73,588.53,763.34,623.65,967.31,1747.45,542.96,770.34,1306.43
2005-05-02,1131.8,563.27,277.98,929.64,614.68,1622.67,1571.34,710.9,962.25,347.92,814.8,955.14,858.59,827.69,987.92,429.42,1462.2,775.64,578.79,1308.13,1527.7,2789.83,1152.76,679.52,855.92,1561.98,592.18,760.95,624.93,966.25,1736.39,544.19,765.47,1299.42
2005-05-06,1150.76,566.1,282.76,942.38,624.2,1654.81,1602.38,721.72,963.33,352.08,827.72,977.03,873.41,836.39,997.07,428.44,1479.32,791.3,583.95,1321.94,1554.62,2819.9,1163.13,690.15,876.15,1574.89,601.54,770.32,634.78,984.52,1783.53,549.42,775.0,1324.28
2005-05-09,1152.48,564.95,282.27,946.62,628.52,1669.38,1605.44,719.45,966.67,360.89,826.98,976.1,866.79,840.7,1001.03,429.68,1483.95,789.6,584.67,1335.75,1557.27,2823.21,1161.19,695.45,877.43,1570.46,599.79,772.66,634.61,990.92,1775.6,551.87,775.76,1342.45
2005-05-10,1149.58,568.41,280.23,944.4,624.82,1663.85,1600.35,721.01,969.75,358.14,822.15,975.65,867.33,847.61,1004.59,428.33,1474.83,787.79,584.55,1333.61,1558.46,2853.55,1152.17,690.31,874.17,1577.45,594.2,763.49,630.41,991.77,1777.25,550.59,771.12,1333.84
2005-05-11,1145.3,567.02,278.96,943.06,623.44,1642.97,1594.92,720.78,966.67,360.88,819.25,984.64,868.54,844.83,1000.55,431.35,1470.68,784.92,575.89,1331.88,1561.48,2828.28,1150.62,690.29,873.94,1584.71,587.29,762.13,625.84,993.13,1766.23,551.15,765.51,1330.06
2005-05-12,1140.49,562.91,278.61,941.04,623.1,1631.74,1588.09,719.76,966.89,361.81,820.19,959.85,857.85,843.79,992.63,420.4,1463.63,784.11,571.83,1295.22,1562.53,2824.35,1149.25,684.77,875.02,1581.89,580.62,756.06,627.94,989.17,1751.32,553.31,763.86,1307.17
2005-05-13,1134.82,564.47,277.79,931.29,614.97,1629.3,1583.67,717.35,966.2,359.19,815.15,955.06,860.53,839.37,985.08,413.56,1456.61,777.19,569.27,1275.18,1556.34,2806.21,1139.33,681.05,872.41,1584.55,577.9,746.63,616.37,990.05,1741.02,550.71,757.62,1296.14
2005-05-16,1123.37,555.65,274.05,921.32,603.6,1613.14,1576.75,714.07,963.57,354.52,803.39,945.57,851.39,830.15,970.88,403.41,1430.23,761.82,556.42,1249.03,1540.08,2795.9,1128.67,680.44,859.27,1580.05,569.79,718.65,599.97,979.17,1731.82,547.88,742.45,1277.89
2005-05-17,1111.81,550.74,272.26,913.83,590.26,1581.93,1568.54,709.83,947.39,340.2,798.46,933.73,840.86,815.16,953.18,396.54,1408.75,749.98,550.79,1239.41,1523.37,2787.13,1122.79,671.81,843.46,1573.73,561.72,698.88,593.76,958.24,1730.55,540.73,730.61,1246.82
2005-05-18,1109.19,549.5,271.3,916.61,587.96,1578.11,1564.21,705.67,946.59,344.45,798.61,929.89,834.46,819.67,960.45,395.9,1407.25,748.67,547.35,1248.16,1505.84,2780.71,1116.24,669.77,834.25,1583.95,564.69,702.1,596.57,959.22,1720.42,538.17,733.3,1247.28
2005-05-19,1131.42,552.77,276.53,932.68,599.55,1626.68,1603.93,708.73,969.41,348.96,801.06,942.01,851.74,836.74,976.76,402.08,1429.38,769.86,559.94,1255.84,1528.01,2824.9,1124.32,681.64,853.57,1604.38,581.17,718.99,617.79,975.11,1756.18,548.65,751.39,1260.72
2005-05-20,1129.81,551.22,275.5,931.6,599.14,1620.98,1601.59,711.49,961.92,353.5,796.29,940.93,855.8,832.88,971.98,397.77,1427.61,767.9,560.14,1261.32,1525.46,2832.28,1121.9,682.26,854.09,1610.03,576.11,711.92,612.34,972.22,1760.21,546.16,756.19,1247.92
2005-05-23,1137.69,559.65,277.36,937.19,600.95,1637.54,1619.83,713.67,972.96,365.7,800.05,947.55,847.71,837.01,973.12,400.78,1437.77,780.11,562.57,1265.36,1539.83,2846.07,1126.13,684.2,857.86,1621.13,582.64,715.8,614.37,977.73,1776.58,551.32,757.13,1260.92
2005-05-24,1136.32,566.62,277.88,933.86,599.99,1625.05,1616.82,710.38,981.7,355.99,800.16,938.83,864.4,835.29,966.24,403.96,1438.88,780.33,561.74,1268.13,1536.32,2815.43,1128.93,682.78,858.99,1622.59,581.68,712.99,601.59,976.4,1781.4,549.0,754.3,1256.57
2005-05-25,1124.7,562.95,276.57,918.9,590.35,1601.46,1597.17,710.13,975.16,352.71,800.49,925.46,861.39,823.58,958.26,406.57,1421.55,762.84,552.25,1252.48,1537.98,2791.12,1123.24,674.11,844.24,1622.36,572.0,693.86,579.17,961.98,1769.59,543.04,742.99,1231.43
2005-05-26,1123.5,566.74,275.04,919.96,586.19,1601.93,1601.73,714.4,969.83,352.43,806.79,925.11,859.09,820.67,960.22,409.23,1420.45,766.65,554.24,1256.44,1538.3,2808.39,1125.83,671.32,837.56,1627.68,566.03,697.44,583.11,960.05,1757.67,540.81,741.79,1220.26
2005-05-27,1132.34,568.54,274.26,929.58,585.9,1614.16,1627.06,715.3,968.9,356.7,811.95,938.82,861.24,832.25,961.9,417.99,1431.87,779.95,559.34,1273.35,1534.7,2872.55,1131.4,674.14,844.81,1645.84,579.98,717.3,585.59,963.3,1774.42,546.06,753.19,1234.32
2005-05-30,1141.76,571.93,279.44,935.37,589.46,1618.81,1637.2,720.54,986.03,366.69,819.44,952.01,866.52,838.2,970.66,417.01,1439.04,790.62,566.21,1281.13,1545.32,2879.89,1139.9,680.47,844.21,1665.14,591.13,726.43,593.05,965.37,1785.02,550.32,757.86,1245.98
